customer_id,signup_date,acquisition_channel,region,signup_month
669,2023-08-17,Paid Search,East,2023-08
670,2024-11-06,Organic,East,2024-11
671,2023-08-15,Organic,South,2023-08
672,2024-10-20,Paid Search,East,2024-10
673,2024-06-15,Organic,East,2024-06
674,2024-03-16,Referral,East,2024-03
675,2024-02-06,Paid Search,North,2024-02
676,2023-02-16,Organic,South,2023-02
677,2023-08-21,Organic,North,2023-08
678,2023-11-01,Paid Search,North,2023-11
679,2024-06-09,Paid Search,South,2024-06
680,2023-05-23,Organic,North,2023-05
681,2024-02-19,Referral,North,2024-02
682,2024-05-27,Referral,North,2024-05
683,2024-01-08,Organic,South,2024-01
684,2024-07-19,Organic,East,2024-07
685,2023-09-16,Paid Search,West,2023-09
686,2024-10-17,Organic,West,2024-10
687,2024-04-15,Organic,South,2024-04
688,2023-01-12,Paid Search,West,2023-01
689,2023-11-26,Organic,South,2023-11
690,2023-12-24,Organic,South,2023-12
691,2024-02-12,Paid Search,West,2024-02
692,2024-10-29,Social,North,2024-10
693,2024-01-08,Paid Search,East,2024-01
694,2023-01-08,Paid Search,West,2023-01
695,2023-05-02,Paid Search,West,2023-05
696,2023-12-14,Referral,West,2023-12
697,2024-11-06,Organic,West,2024-11
698,2023-03-31,Paid Search,South,2023-03
699,2024-10-09,Organic,South,2024-10
700,2024-11-28,Paid Search,East,2024-11
701,2023-11-12,Referral,East,2023-11
702,2023-06-27,Organic,West,2023-06
703,2024-06-23,Paid Search,West,2024-06
704,2023-02-10,Social,West,2023-02
705,2024-12-04,Paid Search,East,2024-12
706,2024-05-16,Paid Search,West,2024-05
707,2023-05-25,Organic,North,2023-05
708,2023-07-20,Social,East,2023-07
709,2024-12-24,Paid Search,North,2024-12
710,2024-04-05,Paid Search,West,2024-04
711,2024-07-11,Paid Search,South,2024-07
712,2024-06-30,Organic,North,2024-06
713,2023-09-10,Paid Search,East,2023-09
714,2024-01-25,Organic,North,2024-01
715,2024-08-16,Social,East,2024-08
716,2023-09-13,Organic,West,2023-09
717,2024-12-09,Paid Search,North,2024-12
718,2024-03-25,Paid Search,South,2024-03
719,2023-01-10,Paid Search,North,2023-01
720,2023-08-30,Referral,South,2023-08
721,2023-09-08,Paid Search,East,2023-09
722,2023-01-05,Paid Search,West,2023-01
723,2023-04-29,Organic,West,2023-04
724,2024-01-09,Paid Search,South,2024-01
725,2023-03-06,Organic,East,2023-03
726,2023-05-26,Paid Search,West,2023-05
727,2023-08-12,Referral,East,2023-08
728,2023-08-27,Social,South,2023-08
729,2023-06-26,Organic,South,2023-06
730,2023-10-09,Social,North,2023-10
731,2023-03-04,Paid Search,West,2023-03
732,2023-08-05,Organic,West,2023-08
733,2024-11-19,Organic,North,2024-11
734,2024-04-05,Organic,South,2024-04
735,2024-09-01,Paid Search,South,2024-09
736,2023-04-15,Paid Search,South,2023-04
737,2023-04-09,Paid Search,South,2023-04
738,2024-05-25,Paid Search,East,2024-05
739,2024-01-20,Paid Search,West,2024-01
740,2024-02-09,Organic,West,2024-02
741,2024-06-01,Paid Search,South,2024-06
742,2024-04-20,Paid Search,South,2024-04
743,2024-12-09,Organic,South,2024-12
744,2024-10-06,Organic,West,2024-10
745,2024-03-12,Referral,West,2024-03
746,2023-01-23,Organic,South,2023-01
747,2024-07-18,Paid Search,East,2024-07
748,2024-11-07,Referral,North,2024-11
749,2024-12-14,Organic,North,2024-12
750,2024-04-02,Paid Search,North,2024-04
751,2023-03-24,Organic,West,2023-03
752,2023-05-25,Social,West,2023-05
753,2023-03-26,Paid Search,North,2023-03
754,2023-03-19,Paid Search,North,2023-03
755,2024-04-01,Paid Search,East,2024-04
756,2023-01-01,Paid Search,West,2023-01
757,2023-02-20,Paid Search,West,2023-02
758,2024-11-15,Organic,North,2024-11
759,2024-12-17,Paid Search,East,2024-12
760,2024-03-21,Social,East,2024-03
761,2024-03-24,Referral,North,2024-03
762,2024-05-02,Organic,North,2024-05
763,2023-02-03,Referral,West,2023-02
764,2023-12-14,Paid Search,North,2023-12
765,2023-04-05,Organic,South,2023-04
766,2023-03-13,Organic,East,2023-03
767,2024-07-04,Referral,North,2024-07
768,2023-06-03,Referral,South,2023-06
769,2023-09-07,Paid Search,East,2023-09
770,2024-11-04,Social,South,2024-11
771,2024-03-13,Paid Search,South,2024-03
772,2023-04-28,Referral,North,2023-04
773,2023-11-02,Social,East,2023-11
774,2023-09-25,Paid Search,South,2023-09
775,2023-02-23,Organic,West,2023-02
776,2023-08-24,Paid Search,East,2023-08
777,2024-01-24,Paid Search,West,2024-01
778,2024-02-05,Organic,North,2024-02
779,2024-09-15,Organic,West,2024-09
780,2023-10-30,Social,East,2023-10
781,2023-07-26,Organic,South,2023-07
782,2023-08-17,Organic,South,2023-08
783,2024-07-31,Referral,East,2024-07
784,2023-03-16,Social,South,2023-03
785,2024-03-10,Paid Search,West,2024-03
786,2023-04-13,Social,South,2023-04
787,2024-02-26,Paid Search,South,2024-02
788,2024-12-04,Referral,West,2024-12
789,2023-11-02,Paid Search,West,2023-11
790,2023-04-08,Paid Search,West,2023-04
791,2023-12-01,Paid Search,North,2023-12
792,2024-03-10,Organic,West,2024-03
793,2024-03-22,Paid Search,West,2024-03
794,2023-11-04,Paid Search,North,2023-11
795,2023-09-06,Organic,South,2023-09
796,2023-06-15,Social,West,2023-06
797,2024-04-25,Paid Search,East,2024-04
798,2023-12-01,Paid Search,West,2023-12
799,2024-06-25,Paid Search,West,2024-06
800,2023-04-16,Paid Search,North,2023-04
801,2024-07-16,Referral,East,2024-07
802,2023-03-22,Referral,South,2023-03
803,2023-05-13,Organic,South,2023-05
804,2023-05-18,Paid Search,East,2023-05
805,2023-07-03,Referral,West,2023-07
806,2024-02-05,Organic,North,2024-02
807,2023-11-26,Referral,East,2023-11
808,2024-05-22,Organic,East,2024-05
809,2023-03-10,Referral,South,2023-03
810,2024-06-29,Organic,North,2024-06
811,2023-02-22,Paid Search,East,2023-02
812,2024-03-25,Social,North,2024-03
813,2023-07-24,Organic,West,2023-07
814,2023-05-06,Organic,South,2023-05
815,2023-02-12,Paid Search,West,2023-02
816,2023-04-21,Organic,North,2023-04
817,2024-10-24,Organic,West,2024-10
818,2023-07-02,Paid Search,South,2023-07
819,2023-04-05,Paid Search,North,2023-04
820,2024-01-09,Organic,East,2024-01
821,2024-06-03,Referral,West,2024-06
822,2023-12-26,Organic,South,2023-12
823,2024-11-26,Paid Search,East,2024-11
824,2023-10-08,Organic,South,2023-10
825,2023-07-14,Paid Search,North,2023-07
826,2023-07-14,Paid Search,North,2023-07
827,2024-10-28,Paid Search,West,2024-10
828,2023-04-03,Paid Search,South,2023-04
829,2024-11-02,Paid Search,South,2024-11
830,2023-03-02,Paid Search,South,2023-03
831,2024-09-25,Paid Search,North,2024-09
832,2023-02-20,Paid Search,West,2023-02
833,2024-02-07,Organic,South,2024-02
834,2023-01-05,Organic,South,2023-01
835,2024-04-10,Paid Search,East,2024-04
836,2024-08-26,Referral,South,2024-08
837,2024-11-12,Paid Search,West,2024-11
838,2024-06-17,Organic,East,2024-06
839,2024-02-09,Paid Search,East,2024-02
840,2024-05-27,Paid Search,East,2024-05
841,2024-10-06,Organic,North,2024-10
842,2023-08-21,Organic,East,2023-08
843,2024-06-07,Referral,South,2024-06
844,2023-12-12,Organic,North,2023-12
845,2023-02-15,Social,North,2023-02
846,2024-06-29,Paid Search,North,2024-06
847,2023-03-19,Paid Search,North,2023-03
848,2024-12-30,Paid Search,North,2024-12
849,2023-03-14,Paid Search,North,2023-03
850,2023-09-06,Organic,North,2023-09
851,2023-02-16,Organic,East,2023-02
852,2023-05-01,Paid Search,West,2023-05
853,2023-08-02,Social,South,2023-08
854,2023-08-27,Referral,South,2023-08
855,2023-02-25,Paid Search,East,2023-02
856,2023-12-16,Paid Search,East,2023-12
857,2023-04-17,Paid Search,North,2023-04
858,2023-02-17,Paid Search,West,2023-02
859,2024-07-26,Paid Search,North,2024-07
860,2023-12-03,Organic,East,2023-12
861,2023-01-26,Paid Search,North,2023-01
862,2023-09-14,Paid Search,South,2023-09
863,2023-01-08,Social,South,2023-01
864,2024-09-16,Organic,North,2024-09
865,2023-09-10,Social,West,2023-09
866,2024-11-22,Paid Search,North,2024-11
867,2024-12-19,Paid Search,North,2024-12
868,2023-10-30,Organic,West,2023-10
869,2024-09-30,Paid Search,West,2024-09
870,2023-02-25,Paid Search,West,2023-02
871,2024-12-26,Organic,South,2024-12
872,2024-06-09,Organic,North,2024-06
873,2024-04-18,Paid Search,East,2024-04
874,2023-01-28,Organic,West,2023-01
875,2023-03-19,Paid Search,West,2023-03
876,2023-08-04,Paid Search,North,2023-08
877,2024-01-21,Paid Search,East,2024-01
878,2023-12-31,Paid Search,North,2023-12
879,2024-10-27,Paid Search,North,2024-10
880,2024-06-09,Social,West,2024-06
881,2024-11-29,Organic,West,2024-11
882,2023-11-08,Organic,South,2023-11
883,2023-01-07,Paid Search,East,2023-01
884,2023-01-03,Paid Search,East,2023-01
885,2024-09-14,Paid Search,West,2024-09
886,2023-12-29,Paid Search,West,2023-12
887,2024-05-22,Paid Search,West,2024-05
888,2023-10-01,Referral,East,2023-10
889,2024-05-20,Organic,South,2024-05
890,2023-01-15,Organic,East,2023-01
891,2023-07-11,Organic,West,2023-07
892,2024-09-22,Social,West,2024-09
893,2024-04-29,Paid Search,South,2024-04
894,2023-01-28,Paid Search,North,2023-01
895,2024-12-14,Paid Search,North,2024-12
896,2023-02-08,Referral,East,2023-02
897,2023-09-30,Social,North,2023-09
898,2023-08-19,Paid Search,North,2023-08
899,2023-03-27,Referral,East,2023-03
900,2024-04-18,Referral,West,2024-04
901,2023-05-06,Paid Search,North,2023-05
902,2024-06-20,Paid Search,West,2024-06
903,2023-05-25,Paid Search,East,2023-05
904,2024-06-08,Social,West,2024-06
905,2023-07-31,Paid Search,West,2023-07
906,2023-01-25,Referral,East,2023-01
907,2024-08-02,Paid Search,West,2024-08
908,2024-01-29,Organic,North,2024-01
909,2023-03-08,Paid Search,North,2023-03
910,2023-08-21,Organic,North,2023-08
911,2023-04-19,Referral,North,2023-04
912,2023-05-26,Referral,West,2023-05
913,2023-04-21,Referral,North,2023-04
914,2023-08-16,Paid Search,West,2023-08
915,2023-04-21,Organic,South,2023-04
916,2024-04-14,Paid Search,West,2024-04
917,2023-02-03,Paid Search,North,2023-02
918,2024-09-14,Organic,South,2024-09
919,2024-01-04,Paid Search,East,2024-01
920,2024-08-17,Organic,West,2024-08
921,2024-07-07,Social,North,2024-07
922,2024-02-29,Paid Search,North,2024-02
923,2024-09-04,Organic,North,2024-09
924,2024-06-01,Paid Search,East,2024-06
925,2024-11-22,Paid Search,South,2024-11
926,2023-10-09,Paid Search,South,2023-10
927,2023-11-16,Social,North,2023-11
928,2024-03-18,Referral,West,2024-03
929,2023-11-11,Social,North,2023-11
930,2024-01-12,Social,North,2024-01
931,2023-10-16,Paid Search,West,2023-10
932,2024-03-12,Paid Search,North,2024-03
933,2024-10-23,Organic,East,2024-10
934,2023-10-04,Organic,North,2023-10
935,2024-12-10,Paid Search,East,2024-12
936,2024-08-04,Paid Search,North,2024-08
937,2024-05-17,Organic,South,2024-05
938,2024-09-15,Organic,West,2024-09
939,2024-05-30,Paid Search,South,2024-05
940,2023-12-16,Organic,North,2023-12
941,2024-03-21,Organic,North,2024-03
942,2023-12-16,Organic,East,2023-12
943,2024-08-29,Paid Search,North,2024-08
944,2024-10-25,Organic,North,2024-10
945,2023-05-17,Paid Search,North,2023-05
946,2023-08-31,Paid Search,South,2023-08
947,2024-06-26,Referral,East,2024-06
948,2023-02-09,Organic,South,2023-02
949,2023-08-17,Paid Search,East,2023-08
950,2024-07-01,Organic,South,2024-07
951,2023-08-11,Organic,North,2023-08
952,2023-01-06,Referral,South,2023-01
953,2023-11-18,Organic,South,2023-11
954,2024-04-12,Organic,East,2024-04
955,2023-03-16,Organic,East,2023-03
956,2023-01-04,Paid Search,South,2023-01
957,2024-10-07,Paid Search,East,2024-10
958,2023-04-28,Paid Search,East,2023-04
959,2024-08-28,Organic,East,2024-08
960,2024-05-18,Organic,West,2024-05
961,2024-07-27,Paid Search,East,2024-07
962,2024-03-16,Paid Search,West,2024-03
963,2023-07-13,Organic,West,2023-07
964,2024-12-15,Paid Search,East,2024-12
965,2024-01-27,Organic,South,2024-01
966,2023-01-26,Paid Search,East,2023-01
967,2024-03-10,Organic,North,2024-03
968,2023-06-22,Social,South,2023-06
969,2023-10-27,Paid Search,West,2023-10
970,2024-10-06,Organic,West,2024-10
971,2023-11-22,Paid Search,South,2023-11
972,2024-02-14,Organic,South,2024-02
973,2023-04-28,Organic,East,2023-04
974,2024-12-24,Paid Search,West,2024-12
975,2023-08-13,Organic,North,2023-08
976,2024-06-15,Referral,East,2024-06
977,2023-04-23,Paid Search,South,2023-04
978,2023-05-20,Paid Search,West,2023-05
979,2024-07-12,Referral,South,2024-07
980,2023-01-01,Organic,South,2023-01
981,2023-03-31,Referral,South,2023-03
982,2024-10-15,Organic,East,2024-10
983,2023-11-16,Referral,North,2023-11
984,2024-07-03,Paid Search,North,2024-07
985,2023-05-19,Organic,West,2023-05
986,2024-05-25,Social,South,2024-05
987,2023-09-16,Organic,North,2023-09
988,2024-11-03,Paid Search,South,2024-11
989,2024-11-20,Paid Search,West,2024-11
990,2023-01-10,Paid Search,South,2023-01
991,2023-09-18,Paid Search,North,2023-09
992,2024-10-11,Paid Search,South,2024-10
993,2023-06-21,Organic,North,2023-06
994,2023-01-13,Organic,West,2023-01
995,2023-06-17,Paid Search,South,2023-06
996,2024-10-03,Organic,North,2024-10
997,2024-08-18,Paid Search,West,2024-08
998,2023-11-17,Paid Search,South,2023-11
999,2023-11-15,Paid Search,West,2023-11
1000,2024-09-04,Organic,North,2024-09
1001,2023-11-25,Paid Search,South,2023-11
1002,2024-07-03,Paid Search,South,2024-07
1003,2024-02-23,Paid Search,South,2024-02
1004,2024-08-28,Referral,West,2024-08
1005,2023-04-05,Paid Search,West,2023-04
1006,2024-08-03,Organic,North,2024-08
1007,2023-11-14,Organic,East,2023-11
1008,2023-08-24,Referral,South,2023-08
1009,2023-11-30,Social,South,2023-11
1010,2024-01-11,Paid Search,North,2024-01
1011,2024-04-03,Paid Search,South,2024-04
1012,2023-05-17,Referral,West,2023-05
1013,2024-08-10,Organic,West,2024-08
1014,2024-06-30,Organic,South,2024-06
1015,2024-05-27,Organic,South,2024-05
1016,2023-10-23,Organic,West,2023-10
1017,2023-11-16,Social,South,2023-11
1018,2024-07-25,Social,West,2024-07
1019,2023-12-15,Organic,East,2023-12
1020,2023-08-17,Paid Search,East,2023-08
1021,2023-09-27,Referral,South,2023-09
1022,2023-10-18,Paid Search,South,2023-10
1023,2024-12-25,Paid Search,South,2024-12
1024,2023-06-14,Referral,West,2023-06
1025,2023-01-05,Paid Search,East,2023-01
1026,2024-01-14,Paid Search,East,2024-01
1027,2023-03-19,Paid Search,North,2023-03
1028,2024-02-14,Referral,North,2024-02
1029,2024-07-27,Organic,South,2024-07
1030,2023-05-12,Organic,West,2023-05
1031,2024-08-23,Paid Search,South,2024-08
1032,2023-02-11,Referral,East,2023-02
1033,2023-03-30,Referral,South,2023-03
1034,2024-02-06,Paid Search,South,2024-02
1035,2023-10-23,Paid Search,East,2023-10
1036,2023-10-22,Paid Search,East,2023-10
1037,2024-09-07,Social,East,2024-09
1038,2024-06-09,Organic,East,2024-06
1039,2024-11-21,Social,North,2024-11
1040,2024-09-28,Paid Search,West,2024-09
1041,2024-02-26,Referral,West,2024-02
1042,2023-01-23,Referral,East,2023-01
1043,2024-07-28,Organic,West,2024-07
1044,2023-05-23,Social,West,2023-05
1045,2024-10-26,Paid Search,West,2024-10
1046,2023-05-25,Paid Search,West,2023-05
1047,2023-08-13,Organic,East,2023-08
1048,2024-05-17,Organic,South,2024-05
1049,2024-09-07,Organic,South,2024-09
1050,2023-04-14,Paid Search,South,2023-04
1051,2023-02-08,Organic,North,2023-02
1052,2023-07-17,Paid Search,West,2023-07
1053,2024-10-07,Paid Search,East,2024-10
1054,2024-08-01,Organic,East,2024-08
1055,2024-01-26,Organic,North,2024-01
1056,2023-06-28,Paid Search,East,2023-06
1057,2024-07-07,Paid Search,South,2024-07
1058,2024-03-23,Paid Search,North,2024-03
1059,2024-05-14,Paid Search,East,2024-05
1060,2023-01-15,Referral,North,2023-01
1061,2024-09-14,Social,North,2024-09
1062,2024-10-30,Paid Search,East,2024-10
1063,2023-10-16,Referral,South,2023-10
1064,2024-04-22,Referral,East,2024-04
1065,2023-08-19,Referral,West,2023-08
1066,2024-02-24,Paid Search,West,2024-02
1067,2023-06-06,Social,East,2023-06
1068,2024-07-03,Paid Search,South,2024-07
1069,2024-03-16,Paid Search,West,2024-03
1070,2023-04-07,Paid Search,West,2023-04
1071,2024-02-15,Organic,East,2024-02
1072,2023-10-16,Paid Search,East,2023-10
1073,2023-09-11,Paid Search,East,2023-09
1074,2023-07-15,Paid Search,North,2023-07
1075,2024-08-20,Referral,North,2024-08
1076,2024-06-05,Referral,North,2024-06
1077,2024-05-31,Paid Search,East,2024-05
1078,2024-09-26,Referral,South,2024-09
1079,2023-04-28,Referral,West,2023-04
1080,2023-06-08,Referral,North,2023-06
1081,2023-08-16,Paid Search,South,2023-08
1082,2023-08-04,Organic,East,2023-08
1083,2024-11-26,Social,North,2024-11
1084,2023-01-15,Organic,East,2023-01
1085,2023-06-06,Paid Search,South,2023-06
1086,2024-10-09,Organic,North,2024-10
1087,2023-09-18,Organic,North,2023-09
1088,2023-06-06,Organic,North,2023-06
1089,2023-02-16,Paid Search,North,2023-02
1090,2023-11-20,Paid Search,South,2023-11
1091,2024-11-15,Referral,North,2024-11
1092,2023-05-10,Referral,West,2023-05
1093,2024-02-15,Paid Search,West,2024-02
1094,2023-04-05,Social,East,2023-04
1095,2024-09-18,Paid Search,North,2024-09
1096,2023-10-19,Organic,West,2023-10
1097,2023-10-10,Referral,West,2023-10
1098,2023-03-10,Referral,West,2023-03
1099,2024-10-21,Social,South,2024-10
1100,2023-01-11,Paid Search,North,2023-01
1101,2023-09-11,Referral,South,2023-09
1102,2024-07-03,Paid Search,South,2024-07
1103,2023-05-14,Organic,West,2023-05
1104,2024-12-12,Organic,West,2024-12
1105,2023-01-23,Organic,East,2023-01
1106,2023-12-12,Paid Search,North,2023-12
1107,2023-10-29,Referral,North,2023-10
1108,2023-12-29,Paid Search,West,2023-12
1109,2024-01-31,Paid Search,West,2024-01
1110,2023-08-06,Organic,North,2023-08
1111,2023-05-21,Organic,East,2023-05
1112,2024-09-07,Referral,West,2024-09
1113,2023-07-29,Paid Search,East,2023-07
1114,2024-09-14,Paid Search,South,2024-09
1115,2024-09-07,Referral,West,2024-09
1116,2024-11-13,Organic,South,2024-11
1117,2024-04-04,Paid Search,West,2024-04
1118,2023-12-22,Organic,South,2023-12
1119,2023-11-20,Organic,West,2023-11
1120,2023-05-13,Organic,East,2023-05
1121,2023-05-07,Organic,East,2023-05
1122,2023-04-16,Referral,East,2023-04
1123,2024-08-26,Referral,South,2024-08
1124,2024-01-13,Organic,East,2024-01
1125,2023-02-20,Paid Search,South,2023-02
1126,2023-01-29,Referral,West,2023-01
1127,2024-04-06,Organic,South,2024-04
1128,2023-10-23,Organic,West,2023-10
1129,2023-10-24,Paid Search,North,2023-10
1130,2024-12-26,Referral,North,2024-12
1131,2024-02-11,Organic,North,2024-02
1132,2024-09-04,Paid Search,South,2024-09
1133,2024-02-09,Paid Search,North,2024-02
1134,2023-12-12,Referral,North,2023-12
1135,2024-09-13,Paid Search,North,2024-09
1136,2024-02-24,Social,West,2024-02
1137,2023-07-01,Organic,East,2023-07
1138,2023-01-01,Organic,South,2023-01
1139,2024-07-20,Paid Search,North,2024-07
1140,2024-01-06,Paid Search,West,2024-01
1141,2024-10-22,Social,East,2024-10
1142,2024-03-06,Paid Search,East,2024-03
1143,2023-11-05,Referral,East,2023-11
1144,2023-05-17,Paid Search,West,2023-05
1145,2023-07-21,Paid Search,North,2023-07
1146,2024-03-11,Paid Search,East,2024-03
1147,2023-11-09,Organic,West,2023-11
1148,2023-04-27,Social,West,2023-04
1149,2024-10-27,Paid Search,South,2024-10
1150,2024-07-28,Paid Search,West,2024-07
1151,2023-09-01,Paid Search,East,2023-09
1152,2024-06-20,Organic,East,2024-06
1153,2024-08-24,Paid Search,West,2024-08
1154,2023-03-16,Referral,East,2023-03
1155,2024-01-21,Organic,West,2024-01
1156,2023-07-29,Organic,East,2023-07
1157,2024-04-19,Paid Search,South,2024-04
1158,2024-02-22,Social,North,2024-02
1159,2023-12-13,Paid Search,South,2023-12
1160,2024-06-12,Paid Search,South,2024-06
1161,2024-10-01,Organic,North,2024-10
1162,2023-06-28,Organic,East,2023-06
1163,2023-07-01,Paid Search,North,2023-07
1164,2024-10-25,Paid Search,West,2024-10
1165,2023-01-25,Referral,North,2023-01
1166,2023-06-29,Paid Search,South,2023-06
1167,2024-12-10,Referral,North,2024-12
1168,2024-05-15,Organic,East,2024-05
1169,2023-06-10,Paid Search,South,2023-06
