order_id,customer_id,order_date,service_type,order_value,refund_flag,order_month,is_refunded
487,460,2024-12-20,Premium,119.53,0,2024-12,False
488,4569,2024-03-16,Standard,57.43,0,2024-03,False
489,2694,2023-11-08,Standard,77.56,0,2023-11,False
490,4315,2023-06-15,Express,200.81,1,2023-06,True
491,305,2023-09-19,Express,144.16,0,2023-09,False
492,2656,2024-05-15,Standard,29.31,0,2024-05,False
493,2713,2024-12-29,Premium,89.98,0,2024-12,False
494,4333,2023-04-21,Standard,37.87,0,2023-04,False
495,513,2023-03-14,Standard,35.96,0,2023-03,False
496,1215,2023-06-14,Express,115.61,0,2023-06,False
497,2072,2024-09-01,Standard,43.54,1,2024-09,True
498,4360,2024-02-22,Standard,70.96,0,2024-02,False
499,4714,2024-01-18,Standard,33.13,0,2024-01,False
500,4965,2023-02-09,Standard,61.92,0,2023-02,False
501,4804,2023-09-05,Standard,34.93,0,2023-09,False
502,32,2023-06-17,Express,127.42,0,2023-06,False
503,243,2024-09-29,Standard,83.65,0,2024-09,False
504,750,2023-02-19,Premium,79.86,0,2023-02,False
505,1774,2024-05-10,Standard,38.1,0,2024-05,False
506,4172,2024-12-18,Standard,28.25,0,2024-12,False
507,4492,2024-06-03,Standard,72.02,0,2024-06,False
508,942,2024-12-24,Standard,30.02,0,2024-12,False
509,3122,2024-07-25,Standard,44.47,0,2024-07,False
510,4613,2023-12-11,Standard,48.15,0,2023-12,False
511,2362,2023-09-23,Premium,73.98,0,2023-09,False
512,538,2024-07-28,Standard,62.27,0,2024-07,False
513,2331,2023-07-08,Standard,65.31,0,2023-07,False
514,1915,2023-11-27,Standard,54.45,0,2023-11,False
515,2906,2023-06-03,Standard,39.01,0,2023-06,False
516,2236,2024-10-24,Premium,120.44,1,2024-10,True
517,85,2024-10-20,Standard,25.78,0,2024-10,False
518,4972,2023-05-26,Express,203.27,0,2023-05,False
519,2736,2023-06-27,Standard,45.08,0,2023-06,False
520,2414,2023-05-27,Standard,40.37,0,2023-05,False
521,4792,2023-09-28,Standard,39.77,0,2023-09,False
522,788,2023-01-16,Express,131.81,1,2023-01,True
523,952,2024-05-26,Standard,50.77,0,2024-05,False
524,4049,2023-05-27,Standard,36.62,0,2023-05,False
525,1312,2024-03-30,Premium,96.79,0,2024-03,False
526,4000,2024-02-07,Standard,59.43,0,2024-02,False
527,1370,2023-12-10,Standard,35.06,0,2023-12,False
528,164,2024-11-18,Express,205.01,0,2024-11,False
529,2605,2023-01-08,Standard,35.73,0,2023-01,False
530,989,2023-02-19,Standard,47.92,0,2023-02,False
531,3808,2024-12-01,Premium,99.44,0,2024-12,False
532,3224,2024-08-22,Standard,51.03,0,2024-08,False
533,4642,2023-01-13,Standard,63.13,0,2023-01,False
534,3929,2023-07-21,Premium,91.53,0,2023-07,False
535,917,2024-10-20,Express,97.45,0,2024-10,False
536,4005,2024-03-09,Premium,73.73,0,2024-03,False
537,3227,2024-02-11,Standard,44.04,0,2024-02,False
538,3362,2023-06-07,Standard,74.51,0,2023-06,False
539,4186,2024-04-29,Standard,45.46,0,2024-04,False
540,2886,2024-07-26,Standard,37.38,0,2024-07,False
541,2373,2024-06-30,Express,255.85,0,2024-06,False
542,3200,2024-01-28,Express,117.02,0,2024-01,False
543,1505,2024-01-03,Standard,46.89,0,2024-01,False
544,924,2024-01-12,Standard,33.51,0,2024-01,False
545,3108,2023-04-16,Premium,89.85,0,2023-04,False
546,1184,2024-01-06,Premium,104.19,0,2024-01,False
547,420,2023-04-20,Premium,110.37,0,2023-04,False
548,4,2023-10-21,Standard,52.14,0,2023-10,False
549,3062,2023-09-21,Premium,94.66,0,2023-09,False
550,1849,2023-11-27,Premium,77.26,0,2023-11,False
551,3774,2024-02-28,Standard,38.66,0,2024-02,False
552,1912,2023-10-06,Premium,86.84,0,2023-10,False
553,2473,2023-08-12,Premium,68.45,0,2023-08,False
554,2075,2023-06-22,Standard,49.32,0,2023-06,False
555,3268,2023-05-09,Standard,49.11,0,2023-05,False
556,1817,2023-09-03,Standard,49.9,0,2023-09,False
557,4829,2024-06-04,Express,144.26,0,2024-06,False
558,4701,2023-10-23,Standard,64.98,0,2023-10,False
559,4270,2023-06-05,Express,136.5,0,2023-06,False
560,4622,2024-08-31,Premium,103.04,0,2024-08,False
561,2291,2023-12-18,Express,142.71,0,2023-12,False
562,2699,2024-10-09,Premium,109.33,0,2024-10,False
563,3725,2023-10-20,Standard,50.32,0,2023-10,False
564,3485,2024-12-22,Standard,47.33,0,2024-12,False
565,4481,2024-03-30,Premium,107.75,0,2024-03,False
566,3587,2023-10-01,Express,132.9,1,2023-10,True
567,4992,2023-04-22,Premium,97.41,0,2023-04,False
568,1772,2024-12-16,Standard,61.73,0,2024-12,False
569,4190,2024-03-27,Standard,61.8,0,2024-03,False
570,3490,2023-03-18,Premium,85.82,0,2023-03,False
571,3469,2024-08-09,Standard,56.49,0,2024-08,False
572,1636,2023-03-21,Standard,99.36,0,2023-03,False
573,3938,2024-07-09,Standard,47.92,0,2024-07,False
574,4531,2023-03-19,Express,148.94,0,2023-03,False
575,1096,2024-03-11,Premium,95.39,0,2024-03,False
576,3145,2024-11-23,Standard,43.72,0,2024-11,False
577,2005,2024-12-26,Standard,48.21,0,2024-12,False
578,4950,2023-07-08,Premium,73.27,0,2023-07,False
579,2441,2023-02-04,Standard,55.28,0,2023-02,False
580,1154,2024-08-05,Premium,95.79,0,2024-08,False
581,1952,2023-07-31,Premium,80.79,0,2023-07,False
582,3280,2023-10-10,Standard,51.71,0,2023-10,False
583,397,2023-05-18,Express,125.4,0,2023-05,False
584,3034,2024-08-09,Premium,85.62,0,2024-08,False
585,4680,2024-11-03,Premium,98.67,0,2024-11,False
586,4283,2024-04-29,Standard,40.22,0,2024-04,False
587,352,2023-07-24,Premium,114.23,0,2023-07,False
588,4969,2023-12-02,Premium,69.29,0,2023-12,False
589,3497,2024-03-28,Express,120.75,0,2024-03,False
590,814,2024-04-30,Standard,40.48,0,2024-04,False
591,63,2024-11-29,Premium,80.03,0,2024-11,False
592,864,2024-03-12,Premium,150.9,0,2024-03,False
593,4218,2024-02-26,Premium,118.12,0,2024-02,False
594,106,2023-05-18,Premium,142.69,0,2023-05,False
595,1179,2023-01-06,Standard,58.48,0,2023-01,False
596,3804,2023-08-01,Premium,54.0,0,2023-08,False
597,2949,2023-04-05,Standard,51.86,0,2023-04,False
598,3929,2024-07-14,Standard,41.95,0,2024-07,False
599,3745,2023-10-12,Standard,44.79,0,2023-10,False
600,260,2024-01-13,Standard,47.27,0,2024-01,False
601,4492,2024-05-16,Standard,83.52,1,2024-05,True
602,1147,2024-03-24,Standard,45.74,0,2024-03,False
603,2789,2024-02-21,Standard,35.8,0,2024-02,False
604,3242,2023-04-08,Standard,63.09,0,2023-04,False
605,852,2024-07-14,Standard,63.5,0,2024-07,False
606,4890,2024-10-17,Premium,80.7,0,2024-10,False
607,2485,2023-05-15,Premium,97.32,0,2023-05,False
608,302,2024-12-24,Express,128.09,0,2024-12,False
609,4704,2024-01-23,Express,130.27,0,2024-01,False
610,2949,2023-11-15,Express,126.66,0,2023-11,False
611,3500,2023-07-16,Express,175.83,0,2023-07,False
612,2648,2023-05-04,Express,106.38,0,2023-05,False
613,4201,2023-11-25,Standard,35.16,0,2023-11,False
614,163,2023-03-19,Standard,63.43,0,2023-03,False
615,1355,2023-10-01,Premium,77.59,0,2023-10,False
616,2393,2023-05-16,Express,131.45,0,2023-05,False
617,400,2024-04-17,Standard,30.08,1,2024-04,True
618,3536,2023-11-20,Express,182.45,0,2023-11,False
619,2010,2024-01-06,Standard,27.56,0,2024-01,False
620,1377,2023-06-03,Standard,46.5,0,2023-06,False
621,21,2024-08-09,Premium,88.49,0,2024-08,False
622,3607,2024-02-21,Premium,75.67,0,2024-02,False
623,4195,2023-01-22,Express,119.34,0,2023-01,False
624,2019,2023-09-13,Premium,85.72,0,2023-09,False
625,2842,2024-08-03,Standard,46.29,0,2024-08,False
626,1151,2024-10-02,Express,137.35,0,2024-10,False
627,3134,2023-02-04,Express,157.3,0,2023-02,False
628,61,2023-07-03,Express,145.55,0,2023-07,False
629,2485,2023-08-11,Premium,92.03,0,2023-08,False
630,3242,2023-05-06,Express,94.3,0,2023-05,False
631,4614,2024-10-04,Standard,35.05,0,2024-10,False
632,1949,2023-07-18,Premium,103.81,0,2023-07,False
633,3848,2023-05-09,Standard,38.25,0,2023-05,False
634,3003,2024-07-23,Standard,39.14,0,2024-07,False
635,4663,2023-08-17,Express,186.01,0,2023-08,False
636,2034,2023-08-10,Premium,113.64,0,2023-08,False
637,1603,2024-08-19,Express,208.83,0,2024-08,False
638,4463,2024-03-23,Premium,112.46,0,2024-03,False
639,252,2024-04-08,Standard,60.82,0,2024-04,False
640,696,2023-09-17,Express,157.97,0,2023-09,False
641,435,2024-05-21,Standard,57.23,0,2024-05,False
642,4243,2023-01-17,Standard,68.44,0,2023-01,False
643,54,2024-08-11,Standard,33.65,0,2024-08,False
644,4338,2023-12-21,Express,87.45,0,2023-12,False
645,2304,2024-02-22,Express,170.96,0,2024-02,False
646,25,2024-03-15,Premium,96.31,0,2024-03,False
647,2045,2024-06-06,Express,212.67,0,2024-06,False
648,941,2023-10-23,Premium,107.83,0,2023-10,False
649,3139,2024-10-14,Express,213.68,0,2024-10,False
650,3406,2024-10-25,Standard,59.56,1,2024-10,True
651,2482,2023-04-10,Express,203.7,0,2023-04,False
652,208,2023-10-17,Standard,61.86,1,2023-10,True
653,3293,2023-05-16,Standard,60.32,0,2023-05,False
654,4239,2023-09-04,Standard,62.21,0,2023-09,False
655,3610,2023-07-29,Standard,63.68,0,2023-07,False
656,4172,2023-11-14,Standard,47.78,0,2023-11,False
657,1007,2024-07-11,Standard,48.82,0,2024-07,False
658,4470,2023-08-02,Premium,105.42,1,2023-08,True
659,1618,2023-07-18,Standard,62.85,0,2023-07,False
660,69,2023-05-07,Express,105.39,0,2023-05,False
661,4245,2024-01-17,Express,149.54,0,2024-01,False
662,4727,2023-01-13,Premium,103.37,0,2023-01,False
663,3290,2024-01-21,Express,135.2,0,2024-01,False
664,1171,2023-01-29,Standard,64.17,0,2023-01,False
665,1271,2024-05-02,Express,106.96,0,2024-05,False
666,2376,2023-12-04,Standard,71.26,0,2023-12,False
667,4519,2024-05-28,Standard,81.19,0,2024-05,False
668,758,2024-12-08,Standard,48.82,0,2024-12,False
669,4148,2023-11-13,Premium,85.11,0,2023-11,False
670,1476,2024-11-16,Standard,40.86,0,2024-11,False
671,4052,2023-11-24,Standard,54.54,0,2023-11,False
672,4622,2024-09-03,Standard,40.32,0,2024-09,False
673,2177,2024-07-24,Standard,31.03,0,2024-07,False
674,1859,2023-10-31,Express,116.42,0,2023-10,False
675,4018,2024-02-06,Standard,67.59,0,2024-02,False
676,2669,2023-11-02,Standard,47.61,0,2023-11,False
677,3435,2023-07-22,Standard,51.61,0,2023-07,False
678,3135,2023-06-04,Standard,42.75,0,2023-06,False
679,778,2024-02-20,Standard,70.55,0,2024-02,False
680,4253,2023-11-18,Premium,77.03,0,2023-11,False
681,983,2024-07-31,Standard,44.29,0,2024-07,False
682,4686,2023-08-10,Premium,117.73,0,2023-08,False
683,1264,2023-12-08,Standard,27.93,0,2023-12,False
684,3684,2023-06-01,Standard,38.51,0,2023-06,False
685,1444,2024-12-15,Standard,67.76,0,2024-12,False
686,1595,2024-12-31,Premium,85.41,0,2024-12,False
687,1561,2023-05-23,Premium,72.95,0,2023-05,False
688,3752,2024-01-03,Standard,49.68,0,2024-01,False
689,2801,2024-03-08,Standard,51.51,0,2024-03,False
690,4438,2024-10-18,Standard,67.62,0,2024-10,False
691,1545,2023-10-22,Premium,81.98,0,2023-10,False
692,3472,2024-12-13,Standard,42.12,0,2024-12,False
693,3778,2023-03-28,Express,206.34,0,2023-03,False
694,769,2023-01-04,Standard,64.72,0,2023-01,False
695,2041,2024-03-16,Standard,51.75,0,2024-03,False
696,2460,2024-06-10,Standard,52.9,1,2024-06,True
697,1815,2023-06-20,Express,199.66,0,2023-06,False
698,1617,2023-09-19,Express,125.47,0,2023-09,False
699,3447,2023-12-08,Express,162.36,0,2023-12,False
700,1083,2023-01-30,Premium,100.57,0,2023-01,False
701,3557,2023-03-27,Standard,34.3,0,2023-03,False
702,4699,2024-07-21,Premium,48.55,0,2024-07,False
703,2848,2024-12-09,Standard,41.09,0,2024-12,False
704,3081,2024-02-24,Standard,45.09,0,2024-02,False
705,358,2023-10-29,Standard,60.2,0,2023-10,False
706,4355,2024-01-20,Standard,42.1,0,2024-01,False
707,1445,2023-09-02,Express,127.21,0,2023-09,False
708,3100,2024-01-31,Premium,59.49,0,2024-01,False
709,4903,2024-08-01,Standard,50.02,0,2024-08,False
710,2990,2023-05-05,Premium,77.6,0,2023-05,False
711,3637,2023-01-10,Premium,68.53,0,2023-01,False
712,2268,2024-05-27,Standard,53.43,0,2024-05,False
713,315,2023-10-02,Standard,42.67,0,2023-10,False
714,3993,2024-01-07,Standard,45.17,0,2024-01,False
715,174,2024-08-29,Standard,52.29,0,2024-08,False
716,3508,2023-07-02,Express,231.93,0,2023-07,False
717,114,2024-11-19,Express,177.16,0,2024-11,False
718,4342,2023-07-02,Standard,72.13,0,2023-07,False
719,798,2023-08-02,Standard,32.69,0,2023-08,False
720,2594,2023-07-02,Standard,47.94,0,2023-07,False
721,2999,2024-04-02,Premium,60.69,0,2024-04,False
722,2330,2024-12-19,Standard,41.61,0,2024-12,False
723,1725,2024-08-03,Express,86.57,0,2024-08,False
724,2383,2024-11-13,Premium,57.11,0,2024-11,False
725,1565,2024-05-07,Standard,60.21,0,2024-05,False
726,2233,2024-04-09,Express,169.45,0,2024-04,False
727,1830,2023-03-23,Standard,74.05,0,2023-03,False
728,2854,2023-11-09,Standard,52.48,0,2023-11,False
729,1204,2024-11-26,Premium,115.81,0,2024-11,False
730,4948,2024-09-13,Standard,62.95,0,2024-09,False
731,2530,2023-08-05,Premium,65.01,1,2023-08,True
732,977,2023-04-26,Standard,55.42,0,2023-04,False
733,2434,2024-02-14,Standard,51.22,0,2024-02,False
734,4363,2024-09-12,Express,151.08,0,2024-09,False
735,107,2023-10-06,Express,200.11,0,2023-10,False
736,3406,2024-07-06,Express,139.57,1,2024-07,True
737,2760,2023-03-28,Standard,31.19,0,2023-03,False
738,854,2023-04-03,Premium,49.35,0,2023-04,False
739,4105,2023-08-13,Express,138.63,0,2023-08,False
740,1882,2023-11-11,Express,118.73,0,2023-11,False
741,1491,2023-09-12,Standard,35.54,0,2023-09,False
742,4161,2023-10-01,Standard,40.17,0,2023-10,False
743,3210,2023-11-23,Standard,62.7,0,2023-11,False
744,4522,2023-08-12,Express,150.67,0,2023-08,False
745,3167,2024-12-11,Standard,50.3,0,2024-12,False
746,3721,2023-05-16,Premium,93.53,0,2023-05,False
747,4207,2024-09-17,Standard,52.74,0,2024-09,False
748,285,2024-03-17,Premium,113.84,0,2024-03,False
749,3895,2023-12-28,Standard,48.57,0,2023-12,False
750,3095,2023-09-30,Express,92.49,0,2023-09,False
751,362,2024-02-21,Premium,96.66,0,2024-02,False
752,2568,2024-07-31,Standard,54.98,0,2024-07,False
753,435,2023-07-07,Express,154.04,0,2023-07,False
754,3695,2024-11-16,Standard,62.5,1,2024-11,True
755,2752,2023-10-05,Premium,74.67,0,2023-10,False
756,4790,2023-02-01,Express,164.9,0,2023-02,False
757,926,2024-02-13,Express,211.01,0,2024-02,False
758,3049,2023-05-16,Standard,45.19,0,2023-05,False
759,1062,2023-03-04,Standard,52.49,0,2023-03,False
760,3097,2024-06-24,Standard,48.5,0,2024-06,False
761,3624,2023-07-28,Standard,37.28,0,2023-07,False
762,3622,2023-02-09,Standard,67.28,0,2023-02,False
763,4091,2024-11-15,Standard,48.63,0,2024-11,False
764,4301,2024-05-28,Express,123.75,0,2024-05,False
765,404,2023-08-28,Standard,59.99,0,2023-08,False
766,1740,2024-06-26,Premium,120.71,0,2024-06,False
767,3451,2024-08-02,Express,123.14,0,2024-08,False
768,2524,2023-08-22,Express,134.95,0,2023-08,False
769,961,2023-12-12,Express,114.17,0,2023-12,False
770,2786,2024-01-28,Standard,44.05,0,2024-01,False
771,2077,2023-01-10,Standard,39.98,0,2023-01,False
772,1997,2023-02-20,Standard,40.62,0,2023-02,False
773,4059,2024-12-10,Premium,84.23,0,2024-12,False
774,2078,2023-06-21,Standard,56.23,0,2023-06,False
775,131,2023-01-26,Standard,61.36,0,2023-01,False
776,305,2023-07-22,Premium,72.22,0,2023-07,False
777,4310,2023-12-01,Standard,55.24,0,2023-12,False
778,4812,2024-09-24,Standard,78.09,0,2024-09,False
779,3455,2024-04-12,Standard,49.61,0,2024-04,False
780,1855,2024-09-11,Premium,82.29,0,2024-09,False
781,4712,2024-08-25,Premium,90.69,0,2024-08,False
782,3329,2023-01-30,Standard,56.1,0,2023-01,False
783,4251,2024-12-11,Express,157.42,0,2024-12,False
784,3849,2023-08-17,Premium,102.48,0,2023-08,False
785,1935,2024-10-16,Express,196.72,0,2024-10,False
786,2441,2024-08-14,Premium,84.96,0,2024-08,False
787,937,2023-05-03,Standard,61.12,0,2023-05,False
788,1481,2023-08-23,Standard,53.7,0,2023-08,False
789,3901,2024-03-18,Standard,56.73,0,2024-03,False
790,4500,2023-03-25,Express,142.39,0,2023-03,False
791,3635,2024-09-16,Express,140.76,0,2024-09,False
792,2368,2023-12-06,Standard,56.95,0,2023-12,False
793,452,2024-05-14,Express,92.43,0,2024-05,False
794,298,2024-09-07,Express,177.83,0,2024-09,False
795,1906,2024-10-21,Premium,72.77,0,2024-10,False
796,2362,2023-07-16,Premium,68.43,0,2023-07,False
797,3067,2023-07-22,Express,98.88,0,2023-07,False
798,35,2023-05-10,Standard,57.12,0,2023-05,False
799,4951,2024-10-31,Premium,89.78,0,2024-10,False
800,1852,2024-10-09,Express,167.49,0,2024-10,False
801,4270,2024-10-09,Standard,100.35,0,2024-10,False
802,2691,2024-10-18,Standard,37.42,0,2024-10,False
803,679,2023-04-09,Premium,107.27,0,2023-04,False
804,3993,2023-01-30,Standard,54.44,0,2023-01,False
805,3559,2024-01-20,Standard,71.22,0,2024-01,False
806,2657,2023-07-16,Premium,62.71,0,2023-07,False
807,2596,2023-03-05,Premium,55.35,0,2023-03,False
808,454,2024-04-08,Standard,45.22,0,2024-04,False
809,3292,2023-02-05,Standard,47.95,0,2023-02,False
810,4582,2024-08-13,Express,110.76,0,2024-08,False
811,488,2024-11-19,Express,121.11,0,2024-11,False
812,1326,2023-03-22,Express,149.43,0,2023-03,False
813,4538,2024-12-17,Premium,101.84,0,2024-12,False
814,1443,2024-06-19,Standard,45.61,0,2024-06,False
815,3280,2024-09-10,Standard,50.98,0,2024-09,False
816,2691,2024-10-05,Standard,44.53,0,2024-10,False
817,2994,2024-05-06,Standard,60.2,0,2024-05,False
818,2115,2024-01-14,Standard,39.81,0,2024-01,False
819,1512,2024-09-13,Standard,43.49,0,2024-09,False
820,248,2024-08-11,Standard,66.33,0,2024-08,False
821,3734,2024-03-21,Standard,36.7,0,2024-03,False
822,3745,2024-05-23,Premium,90.25,0,2024-05,False
823,3369,2024-10-10,Premium,101.91,0,2024-10,False
824,3238,2023-08-22,Standard,74.4,0,2023-08,False
825,1231,2023-06-14,Standard,45.51,1,2023-06,True
826,111,2023-04-17,Express,90.83,0,2023-04,False
827,4053,2024-03-29,Express,135.54,0,2024-03,False
828,2493,2023-09-24,Premium,92.64,0,2023-09,False
829,1542,2024-09-26,Express,148.09,0,2024-09,False
830,532,2024-08-17,Express,136.58,0,2024-08,False
831,329,2023-06-24,Standard,38.26,0,2023-06,False
832,1774,2023-11-28,Standard,28.48,1,2023-11,True
833,4032,2024-07-04,Standard,28.18,0,2024-07,False
834,4617,2024-01-25,Premium,65.26,0,2024-01,False
835,4513,2024-02-24,Premium,82.89,0,2024-02,False
836,4621,2024-03-21,Standard,41.07,1,2024-03,True
837,4567,2023-11-12,Standard,72.88,0,2023-11,False
838,2656,2024-09-13,Express,191.04,0,2024-09,False
839,1101,2023-12-01,Premium,68.23,0,2023-12,False
840,3993,2024-08-11,Premium,71.01,0,2024-08,False
841,1074,2023-11-24,Standard,44.82,0,2023-11,False
842,1348,2023-12-10,Standard,31.51,0,2023-12,False
843,1180,2023-06-08,Standard,68.65,0,2023-06,False
844,2598,2024-11-10,Standard,50.74,0,2024-11,False
845,1616,2023-03-01,Premium,82.51,0,2023-03,False
846,781,2024-02-01,Premium,92.03,0,2024-02,False
847,2313,2024-04-24,Standard,69.4,0,2024-04,False
848,4396,2024-07-02,Standard,35.57,0,2024-07,False
849,2872,2023-09-08,Express,129.18,0,2023-09,False
850,4417,2023-03-02,Standard,58.61,1,2023-03,True
851,984,2024-10-19,Premium,88.43,0,2024-10,False
852,842,2024-02-06,Standard,40.65,1,2024-02,True
853,2894,2023-11-06,Standard,35.87,0,2023-11,False
854,2360,2024-01-13,Standard,47.97,0,2024-01,False
855,3314,2023-10-14,Express,178.0,0,2023-10,False
856,3981,2024-08-13,Premium,99.06,0,2024-08,False
857,3768,2024-11-07,Standard,61.67,0,2024-11,False
858,4730,2023-12-06,Standard,73.39,0,2023-12,False
859,2034,2024-08-02,Standard,39.34,0,2024-08,False
860,1035,2023-07-29,Premium,93.93,0,2023-07,False
861,2778,2023-12-18,Standard,41.07,0,2023-12,False
862,573,2024-08-21,Premium,88.7,0,2024-08,False
863,1462,2023-03-03,Standard,61.86,0,2023-03,False
864,1044,2023-03-20,Standard,41.87,0,2023-03,False
865,2024,2023-09-20,Standard,52.08,0,2023-09,False
866,576,2023-06-08,Standard,34.6,0,2023-06,False
867,156,2023-09-12,Standard,40.36,0,2023-09,False
868,3297,2023-02-09,Standard,63.21,0,2023-02,False
869,3074,2024-08-12,Standard,53.81,0,2024-08,False
870,3551,2023-12-05,Express,93.01,0,2023-12,False
871,3315,2024-11-20,Standard,53.44,0,2024-11,False
872,590,2023-03-21,Express,120.72,1,2023-03,True
873,1475,2023-07-12,Premium,59.47,0,2023-07,False
874,674,2023-01-25,Standard,39.05,0,2023-01,False
875,4242,2024-10-09,Premium,76.49,0,2024-10,False
876,3750,2023-10-22,Standard,61.79,0,2023-10,False
877,1010,2023-06-09,Premium,90.48,0,2023-06,False
878,1728,2024-10-14,Premium,73.06,0,2024-10,False
879,4843,2024-12-07,Premium,59.16,0,2024-12,False
880,2989,2023-07-13,Premium,157.25,0,2023-07,False
881,4011,2024-05-30,Standard,44.74,0,2024-05,False
882,1332,2023-10-06,Express,158.84,0,2023-10,False
883,1053,2023-10-17,Standard,32.17,0,2023-10,False
884,3932,2024-08-28,Express,104.91,0,2024-08,False
885,3444,2023-07-05,Standard,41.46,0,2023-07,False
886,3414,2023-11-25,Standard,49.62,0,2023-11,False
887,2786,2023-10-02,Express,117.07,1,2023-10,True
888,2838,2024-10-10,Express,200.22,0,2024-10,False
889,3695,2024-06-18,Premium,119.19,0,2024-06,False
890,1361,2024-12-15,Standard,54.7,0,2024-12,False
891,1797,2024-06-08,Premium,81.12,0,2024-06,False
892,4388,2024-04-21,Standard,41.75,0,2024-04,False
893,1554,2023-11-24,Premium,132.63,1,2023-11,True
