order_id,variable_cost,delivery_cost,support_cost,total_cost
727,31.68,11.63,3.9,47.21
728,25.79,20.31,11.61,57.709999999999994
729,60.96,23.06,3.53,87.55
730,28.67,14.93,27.02,70.62
731,33.49,7.48,3.96,44.93
732,25.3,17.17,0.62,43.089999999999996
733,22.55,16.72,2.16,41.42999999999999
734,101.42,26.47,6.37,134.26
735,127.79,17.66,15.26,160.71
736,71.18,17.36,7.58,96.12
737,15.45,12.93,3.88,32.26
738,27.28,16.22,0.48,43.98
739,75.94,15.18,42.16,133.28
740,56.45,17.89,11.69,86.03
741,14.54,8.92,2.86,26.32
742,15.22,10.06,9.05,34.33
743,23.59,13.2,4.13,40.92
744,66.2,13.71,3.11,83.02
745,27.28,14.04,7.91,49.230000000000004
746,44.99,7.51,4.17,56.67
747,23.53,23.55,2.25,49.33
748,54.03,22.66,18.94,95.63
749,20.32,10.61,16.64,47.57
750,75.64,22.59,2.7,100.93
751,60.9,19.03,4.81,84.74000000000001
752,21.29,16.49,5.52,43.3
753,78.32,14.53,65.05,157.89999999999998
754,22.9,13.16,13.68,49.74
755,36.61,12.09,5.85,54.550000000000004
756,82.96,12.93,1.96,97.84999999999998
757,110.01,13.69,2.66,126.36
758,15.13,10.15,1.37,26.650000000000002
759,25.72,16.67,30.22,72.61
760,19.84,17.82,6.09,43.75
761,16.39,12.45,18.23,47.07
762,34.21,9.71,1.0,44.92
763,24.6,15.94,18.15,58.69
764,66.64,20.54,4.22,91.4
765,26.55,15.58,3.77,45.900000000000006
766,63.92,12.69,17.64,94.25
767,70.69,17.05,2.77,90.50999999999999
768,62.31,18.27,12.31,92.89
769,73.12,15.16,2.58,90.86
770,23.41,18.0,3.81,45.22
771,20.47,6.64,5.99,33.1
772,12.75,8.45,19.76,40.96
773,36.43,26.3,3.23,65.96000000000001
774,25.66,19.95,7.24,52.85
775,26.17,10.37,19.82,56.36
776,38.62,18.28,50.23,107.13
777,14.41,8.43,3.3,26.14
778,29.52,29.86,16.39,75.77
779,25.9,22.24,100.89,149.03
780,30.53,29.98,13.03,73.54
781,43.14,21.77,24.4,89.31
782,33.02,11.09,16.02,60.129999999999995
783,95.96,15.76,6.69,118.41
784,47.75,12.6,149.99,210.34
785,143.66,22.38,1.65,167.69
786,39.88,23.7,8.41,71.99
787,30.25,8.94,1.57,40.76
788,24.85,11.3,67.25,103.4
789,27.27,12.58,2.04,41.89
790,80.61,14.98,7.82,103.41
791,94.32,28.55,18.24,141.10999999999999
792,29.47,11.57,8.07,49.11
793,67.06,23.09,7.44,97.59
794,97.94,19.39,4.73,122.06
795,28.66,22.32,1.94,52.92
796,37.0,10.31,5.85,53.160000000000004
797,59.5,15.15,5.13,79.78
798,31.79,9.1,2.19,43.08
799,38.22,26.55,11.78,76.55
800,96.02,18.45,4.74,119.21
801,29.18,11.73,4.45,45.36
802,17.19,18.92,11.0,47.11
803,54.33,8.31,4.24,66.88
804,23.77,13.49,4.88,42.14
805,32.69,14.45,14.35,61.49
806,31.03,19.66,3.14,53.83
807,27.1,17.95,5.58,50.629999999999995
808,18.3,21.86,10.46,50.62
809,19.4,6.28,12.61,38.29
810,63.82,28.44,25.79,118.05000000000001
811,64.24,11.07,5.86,81.17
812,83.13,14.34,37.58,135.05
813,54.7,12.02,142.53,209.25
814,16.98,16.48,2.98,36.44
815,20.41,21.4,5.78,47.59
816,14.46,14.92,16.56,45.94
817,14.76,11.77,6.33,32.86
818,20.39,21.81,8.56,50.760000000000005
819,17.47,13.43,3.27,34.17
820,26.87,12.91,10.81,50.59
821,16.37,21.24,25.36,62.97
822,48.58,11.11,42.94,102.63
823,64.13,14.73,7.34,86.2
824,34.57,19.72,29.17,83.46000000000001
825,21.37,13.04,6.96,41.37
826,54.24,7.99,3.27,65.5
827,72.83,26.55,1.47,100.85
828,35.86,11.18,21.01,68.05
829,103.04,18.02,31.89,152.95
830,92.84,19.27,6.44,118.55
831,14.72,15.48,40.7,70.9
832,13.26,15.51,5.42,34.19
833,11.46,23.86,23.83,59.15
834,38.24,9.77,14.22,62.230000000000004
835,40.07,25.16,3.41,68.64
836,18.61,21.08,14.99,54.68
837,38.81,17.14,24.66,80.61
838,111.07,14.01,1.92,127.0
839,36.3,14.09,15.51,65.9
840,33.15,24.47,12.09,69.71
841,18.49,20.53,13.74,52.76
842,13.41,16.66,7.93,38.0
843,29.88,10.57,6.29,46.74
844,28.1,28.09,9.43,65.62
845,43.17,9.1,4.4,56.67
846,45.98,24.33,1.16,71.47
847,38.34,16.4,6.29,61.03
848,15.47,19.91,29.98,65.36
849,74.75,22.62,21.1,118.47
850,30.58,14.88,9.86,55.32
851,42.45,15.25,10.14,67.84
852,16.23,8.87,1.59,26.69
853,15.75,20.23,10.66,46.64
854,22.18,18.12,1.02,41.32
855,89.5,11.18,2.26,102.94000000000001
856,55.77,25.65,127.47,208.89
857,28.81,11.83,9.42,50.06
858,28.64,14.1,12.28,55.02
859,18.35,20.16,3.83,42.34
860,57.9,7.77,11.79,77.46000000000001
861,18.83,10.59,4.04,33.46
862,40.88,14.52,7.0,62.400000000000006
863,29.68,17.62,6.25,53.55
864,15.66,15.44,3.83,34.93
865,25.93,21.46,5.11,52.5
866,16.62,14.57,25.83,57.019999999999996
867,20.8,19.5,18.91,59.209999999999994
868,27.22,15.83,6.82,49.87
869,29.56,17.81,13.89,61.26
870,63.29,16.95,27.2,107.44
871,24.59,29.57,3.59,57.75
872,72.91,11.31,3.19,87.41
873,30.19,20.99,5.17,56.35
874,17.91,17.62,5.16,40.69
875,44.61,12.91,5.25,62.769999999999996
876,27.19,23.4,9.42,60.010000000000005
877,37.05,21.08,8.89,67.02
878,48.03,13.8,8.41,70.24
879,32.08,31.52,29.31,92.91
880,84.78,20.37,59.47,164.62
881,17.98,15.13,4.45,37.56
882,101.9,14.11,8.17,124.18
883,15.6,15.97,2.98,34.55
884,73.25,23.99,11.52,108.75999999999999
885,16.64,20.15,10.33,47.12
886,25.12,22.05,9.19,56.36
887,72.15,11.74,15.37,99.26
888,128.63,18.43,5.72,152.78
889,73.67,19.31,6.06,99.04
890,30.8,20.69,4.39,55.88
891,48.02,26.08,31.97,106.07
892,15.14,9.72,2.82,27.68
893,56.37,14.11,4.48,74.96
894,62.11,20.22,3.43,85.76
895,25.45,14.72,369.17,409.34000000000003
896,14.36,12.03,44.29,70.68
897,18.33,25.08,2.9,46.309999999999995
898,34.11,9.9,13.16,57.17
899,67.14,10.37,14.81,92.32000000000001
900,41.83,19.12,8.03,68.98
901,105.9,10.65,9.77,126.32000000000001
902,37.27,19.86,3.66,60.790000000000006
903,17.09,26.24,12.32,55.65
904,39.28,16.64,20.11,76.03
905,22.68,13.18,1.09,36.95
906,16.04,16.11,34.31,66.46000000000001
907,35.51,17.11,5.07,57.69
908,21.6,13.16,21.08,55.84
909,43.32,12.8,30.5,86.62
910,22.52,10.93,23.53,56.980000000000004
911,34.68,17.17,13.49,65.34
912,21.46,14.29,9.64,45.39
913,87.95,24.66,1.18,113.79
914,18.83,10.51,10.15,39.489999999999995
915,30.25,18.03,12.41,60.69
916,26.31,11.7,6.84,44.849999999999994
917,60.82,21.77,61.91,144.5
918,106.57,9.93,26.31,142.81
919,19.76,20.3,5.84,45.900000000000006
920,35.47,22.99,12.92,71.38
921,43.27,19.85,8.74,71.86
922,33.45,21.33,17.73,72.51
923,18.44,23.07,4.04,45.550000000000004
924,29.09,27.22,15.62,71.93
925,56.28,14.69,11.75,82.72
926,28.84,15.71,39.42,83.97
927,26.3,7.57,4.85,38.720000000000006
928,60.39,24.24,3.94,88.57
929,15.92,13.49,19.5,48.91
930,42.87,14.22,10.14,67.22999999999999
931,27.79,16.12,3.67,47.58
932,54.57,23.74,1.89,80.2
933,41.99,13.96,1.46,57.410000000000004
934,39.04,19.56,10.69,69.28999999999999
935,51.65,7.52,4.24,63.410000000000004
936,17.09,23.56,3.89,44.54
937,71.14,9.95,11.03,92.12
938,16.52,14.11,0.63,31.259999999999998
939,78.43,7.65,15.18,101.26000000000002
940,23.15,22.56,21.82,67.53
941,36.06,12.34,21.47,69.87
942,67.19,18.99,13.1,99.27999999999999
943,18.76,20.24,22.42,61.42
944,23.99,10.12,34.37,68.47999999999999
945,59.1,6.37,3.0,68.47
946,19.85,16.83,1.69,38.37
947,19.76,13.39,5.97,39.120000000000005
948,73.77,25.63,26.42,125.82
949,38.45,16.17,15.36,69.98
950,19.06,11.93,1.05,32.04
951,41.01,14.26,5.83,61.099999999999994
952,77.26,8.82,6.18,92.26000000000002
953,22.31,22.04,2.0,46.349999999999994
954,103.48,22.76,11.85,138.09
955,15.76,11.3,4.87,31.930000000000003
956,22.6,21.66,2.73,46.99
957,151.34,16.88,31.94,200.16
958,28.39,25.86,2.24,56.49
959,77.48,27.67,35.95,141.10000000000002
960,18.16,17.65,4.46,40.27
961,12.58,13.72,10.36,36.66
962,66.23,19.11,9.4,94.74000000000001
963,25.49,23.75,17.4,66.63999999999999
964,24.54,10.25,6.0,40.79
965,20.13,23.1,7.57,50.800000000000004
966,23.97,21.6,14.96,60.53
967,37.27,9.88,9.95,57.10000000000001
968,21.37,16.76,1.96,40.09
969,104.95,16.19,3.17,124.31
970,29.58,23.17,38.06,90.81
971,21.18,23.78,11.62,56.58
972,61.98,9.62,7.62,79.22
973,19.14,14.71,2.22,36.07
974,28.73,11.77,7.93,48.43
975,39.95,24.09,15.95,79.99000000000001
976,52.79,22.56,20.49,95.83999999999999
977,59.99,20.64,11.03,91.66
978,133.91,15.07,6.53,155.51
979,29.84,14.65,3.44,47.93
980,62.75,14.92,4.08,81.75
981,24.76,10.46,20.33,55.55
982,84.31,9.98,3.87,98.16000000000001
983,17.38,14.39,7.02,38.79
984,61.14,16.16,18.91,96.21
985,42.99,12.92,4.3,60.21
986,36.78,12.99,2.28,52.050000000000004
987,75.54,28.54,1.86,105.94000000000001
988,22.2,25.93,22.35,70.47999999999999
989,93.25,18.11,4.56,115.92
990,124.34,10.35,10.28,144.97
991,31.23,14.27,13.65,59.15
992,48.71,21.37,6.44,76.52
993,17.09,20.68,3.83,41.599999999999994
994,14.09,23.17,2.34,39.60000000000001
995,23.19,15.35,10.92,49.46
996,47.24,17.65,14.88,79.77
997,18.11,11.38,4.15,33.64
998,23.78,27.11,7.21,58.1
999,22.01,23.79,9.71,55.51
1000,17.54,18.47,13.68,49.69
1001,25.73,9.85,6.03,41.61
1002,19.46,7.71,16.14,43.31
1003,34.97,18.34,4.66,57.97
1004,17.21,25.96,12.25,55.42
1005,46.36,18.22,19.46,84.03999999999999
1006,27.06,24.95,0.71,52.72
1007,22.05,22.71,11.54,56.300000000000004
1008,61.59,17.37,102.74,181.7
1009,27.31,14.32,12.9,54.529999999999994
1010,30.87,13.57,3.6,48.04
1011,21.51,12.03,2.35,35.89
1012,17.52,18.48,3.71,39.71
1013,70.93,24.64,5.97,101.54
1014,50.28,20.41,469.49,540.1800000000001
1015,19.87,22.88,4.82,47.57
1016,17.78,10.52,4.84,33.14
1017,18.19,16.41,4.87,39.47
1018,84.99,12.55,57.1,154.64
1019,85.19,23.15,4.07,112.41
1020,101.1,9.23,11.25,121.58
1021,14.91,19.5,94.88,129.29
1022,31.72,15.31,7.89,54.92
1023,95.66,23.94,2.73,122.33
1024,18.76,21.37,0.69,40.82
1025,56.46,19.63,14.53,90.62
1026,22.27,17.14,1.5,40.91
1027,80.18,15.77,3.82,99.77
1028,25.86,22.13,10.9,58.88999999999999
1029,26.62,20.68,9.18,56.48
1030,22.75,16.22,10.27,49.239999999999995
1031,47.19,25.43,160.64,233.26
1032,23.37,9.76,3.24,36.370000000000005
1033,18.12,17.61,2.4,38.13
1034,33.29,7.7,58.68,99.67
1035,18.02,20.9,38.46,77.38
1036,47.89,17.82,2.59,68.30000000000001
1037,19.61,24.56,5.54,49.71
1038,20.33,6.92,1.29,28.54
1039,13.41,21.96,19.47,54.84
1040,16.14,10.47,9.33,35.94
1041,95.91,22.89,9.8,128.6
1042,87.3,22.46,8.88,118.63999999999999
1043,34.58,23.63,35.96,94.16999999999999
1044,22.59,20.08,7.3,49.97
1045,16.18,13.58,8.35,38.11
1046,63.75,19.59,26.23,109.57000000000001
1047,33.06,24.83,3.85,61.74
1048,59.03,9.45,2.39,70.87
1049,111.64,21.66,134.48,267.78
1050,90.36,10.4,16.34,117.10000000000001
1051,26.28,28.65,4.44,59.37
1052,16.78,15.13,14.85,46.760000000000005
1053,36.75,20.49,4.24,61.48
1054,18.09,15.39,6.66,40.14
1055,37.4,11.09,13.1,61.589999999999996
1056,25.38,20.43,12.47,58.28
1057,42.55,18.62,8.78,69.95
1058,15.27,13.05,2.73,31.05
1059,94.54,23.08,1.76,119.38000000000001
1060,19.0,12.79,11.0,42.79
1061,127.7,9.66,16.16,153.52
1062,25.4,20.06,14.05,59.50999999999999
1063,29.16,13.18,10.78,53.120000000000005
1064,19.95,17.43,5.81,43.19
1065,84.17,27.2,9.35,120.72
1066,18.46,27.49,9.8,55.75
1067,46.16,19.82,19.68,85.66
1068,16.62,21.48,2.26,40.36
1069,36.63,17.39,2.72,56.74
1070,65.55,15.3,10.83,91.67999999999999
1071,23.21,12.03,13.46,48.7
1072,29.46,21.89,22.3,73.65
1073,25.14,23.07,10.4,58.61
1074,19.23,10.39,4.84,34.46
1075,32.16,22.88,3.22,58.25999999999999
1076,14.61,11.62,9.81,36.04
1077,19.49,23.9,5.08,48.47
1078,46.37,17.47,16.53,80.37
1079,25.74,7.86,8.37,41.97
1080,35.85,11.1,11.01,57.96
1081,31.1,17.29,7.38,55.77
1082,28.26,16.93,31.83,77.02
1083,69.04,18.83,2.11,89.98
1084,34.6,21.43,11.51,67.54
1085,51.47,17.39,9.9,78.76
1086,17.39,16.96,1.13,35.480000000000004
1087,15.6,10.34,18.7,44.64
1088,108.15,21.44,3.41,133.0
1089,42.0,14.63,59.89,116.52000000000001
1090,23.13,21.85,5.44,50.42
1091,20.16,9.12,6.01,35.29
1092,22.62,17.5,5.08,45.2
1093,24.9,18.74,3.17,46.81
1094,24.3,8.89,3.31,36.5
1095,59.72,21.64,39.37,120.72999999999999
1096,38.72,25.41,3.54,67.67
1097,67.45,7.96,1.99,77.39999999999999
1098,26.48,26.82,19.09,72.39
1099,13.39,10.47,3.69,27.55
1100,26.21,19.05,7.7,52.96000000000001
1101,29.84,17.49,33.15,80.47999999999999
1102,67.61,24.39,3.06,95.06
1103,35.43,8.14,14.99,58.56
1104,26.59,22.46,1.89,50.94
1105,60.08,22.24,1.83,84.14999999999999
1106,50.54,23.15,27.75,101.44
1107,65.32,10.15,16.33,91.8
1108,59.21,18.72,0.63,78.56
1109,83.09,16.19,5.97,105.25
1110,47.69,22.26,3.43,73.38000000000001
1111,20.99,24.04,18.09,63.120000000000005
1112,29.16,15.42,9.29,53.87
1113,30.42,20.17,9.56,60.150000000000006
1114,78.81,7.3,8.77,94.88
1115,39.6,26.41,26.04,92.05000000000001
1116,29.41,18.8,1.03,49.24
1117,69.21,24.98,60.67,154.86
1118,20.07,8.32,16.63,45.019999999999996
1119,44.0,14.46,6.48,64.94
1120,24.65,8.9,10.19,43.739999999999995
1121,20.08,12.13,5.31,37.52
1122,47.1,19.56,1.01,67.67
1123,20.61,9.71,2.6,32.92
1124,23.04,16.01,14.86,53.91
1125,28.9,10.53,5.2,44.63
1126,24.62,9.2,46.84,80.66
1127,45.93,14.28,16.05,76.26
1128,41.62,18.44,7.69,67.75
1129,16.69,12.21,105.36,134.26
1130,21.07,15.25,2.22,38.54
1131,51.92,17.35,36.23,105.5
1132,16.59,15.64,0.61,32.84
1133,28.62,16.65,9.28,54.55
1134,66.61,16.48,197.69,280.78
1135,136.4,27.15,5.46,169.01000000000002
1136,53.22,14.19,7.06,74.47
1137,91.44,11.06,10.14,112.64
1138,28.87,10.09,7.7,46.660000000000004
1139,64.31,26.97,18.14,109.42
1140,17.67,15.77,2.2,35.64
1141,73.86,9.7,0.75,84.31
1142,39.98,16.32,5.16,61.459999999999994
1143,42.01,24.71,9.13,75.85
1144,17.07,25.03,105.42,147.52
1145,15.97,22.75,9.57,48.29
1146,48.76,11.05,16.22,76.03
1147,15.73,21.33,18.44,55.5
1148,26.41,13.92,107.93,148.26
1149,19.58,13.5,11.89,44.97
1150,14.83,8.89,3.24,26.96
1151,19.4,24.8,18.96,63.160000000000004
1152,53.52,15.01,4.4,72.93
1153,34.1,20.66,4.33,59.09
1154,18.11,20.02,86.49,124.61999999999999
1155,30.65,11.09,9.3,51.03999999999999
1156,19.51,26.76,3.94,50.21
1157,17.32,8.01,1.64,26.97
1158,76.09,16.18,3.02,95.29
1159,102.17,9.93,11.73,123.83
1160,22.93,21.29,10.5,54.72
1161,46.97,13.43,12.91,73.31
1162,26.95,17.13,88.08,132.16
1163,102.09,20.81,47.93,170.83
1164,17.01,11.25,7.0,35.260000000000005
1165,17.64,27.01,101.61,146.26
1166,23.15,7.96,20.39,51.5
1167,16.82,8.02,6.92,31.759999999999998
1168,34.65,8.75,86.98,130.38
1169,26.33,20.55,13.23,60.11
1170,22.38,16.13,7.82,46.33
1171,27.12,8.87,6.78,42.77
1172,84.45,7.49,4.03,95.97
1173,20.85,10.05,12.85,43.75
1174,29.37,16.95,0.99,47.31
1175,24.37,11.9,2.87,39.14
1176,18.23,15.18,14.28,47.69
1177,16.84,20.1,8.88,45.82
1178,22.09,10.27,11.21,43.57
1179,123.05,9.64,5.71,138.4
1180,26.63,17.92,4.5,49.05
1181,29.71,10.27,9.73,49.71000000000001
1182,39.64,9.47,2.06,51.17
1183,63.33,13.93,25.09,102.35
1184,24.44,15.97,7.7,48.11000000000001
1185,48.19,26.81,8.26,83.26
1186,78.37,19.08,4.04,101.49000000000001
1187,23.98,16.81,2.58,43.37
1188,40.86,18.65,15.39,74.9
1189,21.97,24.54,5.37,51.879999999999995
1190,166.14,12.38,0.98,179.49999999999997
1191,73.37,27.21,2.36,102.94000000000001
1192,51.8,9.86,14.54,76.19999999999999
1193,34.6,17.44,9.48,61.52000000000001
1194,18.47,10.8,2.46,31.73
1195,33.53,11.38,5.15,50.06
1196,31.32,8.89,1.89,42.1
1197,17.3,15.63,6.67,39.6
1198,28.26,14.59,20.37,63.22
1199,100.65,17.1,1.99,119.74
1200,106.32,15.17,1.57,123.05999999999999
1201,20.28,13.08,10.79,44.15
1202,35.23,19.85,5.55,60.629999999999995
1203,49.14,12.25,11.34,72.73
1204,104.92,25.14,9.4,139.46
1205,21.51,17.51,7.42,46.440000000000005
1206,68.88,18.03,4.07,90.97999999999999
1207,86.72,9.5,2.96,99.17999999999999
1208,26.03,7.12,5.53,38.68
1209,30.87,24.97,1.49,57.330000000000005
1210,13.41,16.85,15.74,46.0
1211,61.82,15.87,3.81,81.5
1212,108.62,28.79,2.89,140.29999999999998
1213,39.58,27.9,1.33,68.80999999999999
1214,22.05,20.28,20.71,63.04
1215,17.27,16.71,37.71,71.69
1216,21.92,17.39,55.22,94.53
1217,25.52,24.48,31.9,81.9
1218,18.37,12.73,0.91,32.01
1219,21.1,20.7,5.74,47.54
1220,33.26,17.35,3.65,54.26
1221,20.46,22.42,2.0,44.88
1222,17.65,12.95,7.84,38.44
1223,44.08,17.56,9.26,70.9
1224,48.66,18.48,28.55,95.69
1225,20.46,7.5,13.83,41.79
1226,15.0,14.96,2.91,32.870000000000005
1227,23.77,10.46,51.27,85.5
1228,84.93,10.84,10.66,106.43
1229,63.96,11.42,39.58,114.96
1230,30.06,25.08,14.78,69.92
1231,83.23,10.66,46.33,140.22
1232,41.11,16.63,16.41,74.14999999999999
1233,24.11,16.61,29.53,70.25
1234,68.54,11.62,4.87,85.03000000000002
1235,19.75,20.56,3.21,43.52
1236,24.16,24.72,6.16,55.03999999999999
1237,31.48,15.83,82.26,129.57
1238,17.06,29.52,21.06,67.64
1239,56.45,17.74,8.73,82.92
1240,150.12,12.17,12.08,174.37
1241,33.51,21.16,7.68,62.35
1242,19.65,25.04,4.25,48.94
1243,34.0,30.86,15.6,80.46
1244,14.6,15.97,2.36,32.93
1245,30.38,21.25,14.34,65.97
1246,19.5,7.34,7.54,34.38
1247,22.16,14.75,13.88,50.79
1248,68.95,13.34,37.78,120.07000000000001
1249,41.45,20.23,46.74,108.42000000000002
1250,45.94,30.08,13.21,89.22999999999999
1251,19.71,24.51,2.6,46.82
1252,23.64,16.82,15.01,55.47
1253,88.82,24.49,9.72,123.02999999999999
1254,28.52,17.7,12.27,58.489999999999995
1255,16.63,22.68,1.34,40.650000000000006
1256,22.93,20.3,66.43,109.66000000000001
1257,43.81,18.31,14.37,76.49000000000001
1258,34.27,16.55,8.85,59.67000000000001
1259,21.16,10.27,6.2,37.63
1260,25.62,12.35,1.8,39.769999999999996
1261,26.12,12.34,5.63,44.09
1262,14.14,21.2,34.89,70.23
1263,21.24,9.14,9.75,40.129999999999995
1264,24.66,21.78,5.52,51.959999999999994
1265,22.66,15.78,9.09,47.53
1266,79.85,14.54,3.66,98.04999999999998
1267,18.08,11.82,9.16,39.06
1268,86.69,19.52,5.04,111.25
1269,17.23,21.43,3.76,42.419999999999995
1270,51.56,11.8,11.13,74.49
1271,27.7,18.78,43.53,90.01
1272,15.18,26.23,5.18,46.589999999999996
1273,22.83,15.01,15.12,52.959999999999994
1274,42.51,24.59,4.2,71.3
1275,46.89,10.14,2.57,59.6
1276,17.99,22.4,5.0,45.39
1277,40.01,22.22,25.39,87.62
1278,93.14,12.25,15.37,120.76
1279,47.65,9.62,4.41,61.67999999999999
1280,133.37,12.59,6.6,152.56
1281,51.8,16.42,5.99,74.21
1282,40.93,11.83,17.65,70.41
1283,50.65,16.79,9.37,76.81
1284,19.42,9.78,7.59,36.790000000000006
1285,71.39,13.12,1.76,86.27000000000001
1286,29.85,11.3,2.53,43.68000000000001
1287,37.67,21.36,8.11,67.14
1288,22.96,14.97,5.46,43.39
1289,74.33,13.99,104.48,192.8
1290,25.52,8.16,5.75,39.43
1291,98.94,21.13,4.0,124.07
1292,41.14,11.01,7.66,59.81
1293,21.29,15.21,1.99,38.49
1294,15.83,7.21,5.0,28.04
1295,40.62,21.19,11.71,73.52000000000001
1296,17.46,20.08,5.82,43.36
1297,35.96,21.12,7.4,64.48
1298,30.81,15.01,58.26,104.08
1299,23.87,14.33,13.76,51.96
1300,14.4,13.93,21.58,49.91
1301,18.75,12.04,3.59,34.379999999999995
1302,50.5,9.36,3.91,63.769999999999996
1303,36.28,25.78,1.62,63.68
1304,27.08,15.69,14.83,57.599999999999994
1305,64.05,22.18,2.71,88.93999999999998
1306,30.48,19.24,19.77,69.49
1307,24.67,17.98,2.87,45.52
1308,39.82,27.04,2.28,69.14
1309,24.07,16.22,23.15,63.44
1310,34.28,8.6,18.49,61.370000000000005
1311,21.5,28.8,9.92,60.22
1312,55.52,14.95,2.29,72.76
1313,104.83,26.57,22.54,153.94
1314,32.42,15.51,12.16,60.09
1315,27.34,20.01,100.64,147.99
1316,25.32,15.58,23.06,63.959999999999994
1317,38.02,24.4,3.61,66.03
1318,77.48,19.76,9.63,106.87
1319,115.71,16.89,2.0,134.6
1320,19.18,25.35,2.81,47.34
1321,40.56,14.05,4.79,59.4
1322,147.38,24.38,0.67,172.42999999999998
1323,117.01,14.24,13.81,145.06
1324,52.5,12.81,1.34,66.65
1325,19.57,27.32,19.87,66.76
1326,12.89,24.71,4.25,41.85
1327,52.27,24.63,4.13,81.03
1328,42.92,18.02,12.6,73.53999999999999
1329,70.63,17.33,6.32,94.28
1330,19.57,11.26,3.66,34.489999999999995
1331,48.39,7.27,19.2,74.86
1332,23.91,9.84,11.51,45.26
1333,29.01,9.17,23.61,61.79
1334,43.97,16.33,38.8,99.1
1335,72.91,23.05,33.15,129.10999999999999
1336,25.3,10.91,7.56,43.77
1337,63.5,23.94,3.41,90.85
1338,16.53,13.35,4.14,34.02
1339,53.88,12.42,9.01,75.31
1340,19.32,12.77,112.36,144.45
1341,22.72,7.73,23.61,54.06
1342,30.75,18.74,6.9,56.38999999999999
1343,69.96,13.32,3.5,86.78
1344,27.21,11.17,2.66,41.040000000000006
1345,16.58,24.41,46.28,87.27
1346,25.01,28.72,7.68,61.410000000000004
1347,20.53,19.19,0.75,40.47
1348,29.37,28.86,1.17,59.400000000000006
1349,25.69,10.25,10.67,46.61
1350,17.62,27.21,3.22,48.05
1351,84.73,13.06,13.02,110.81
1352,68.27,10.22,7.74,86.22999999999999
1353,39.65,15.08,27.57,82.3
1354,56.78,10.67,1.99,69.44
1355,111.96,16.94,2.81,131.71
1356,31.1,22.14,5.08,58.32
1357,58.52,29.06,6.19,93.77
1358,41.12,15.91,7.98,65.01
1359,14.65,10.34,47.53,72.52000000000001
1360,77.04,11.36,3.51,91.91000000000001
1361,88.61,15.55,11.96,116.12
1362,17.82,15.53,3.89,37.24
1363,44.6,14.64,11.94,71.18
1364,18.75,7.74,2.22,28.71
1365,27.22,27.71,1.18,56.11
1366,84.72,23.26,22.8,130.78
1367,16.88,22.1,19.58,58.56
1368,51.08,13.4,18.84,83.32000000000001
1369,103.27,9.56,14.4,127.23
1370,37.04,17.86,24.07,78.97
1371,25.59,15.79,91.71,133.08999999999997
1372,16.45,23.62,1.93,42.0
1373,106.93,11.9,11.33,130.16000000000003
1374,38.7,21.7,1.95,62.35000000000001
1375,28.93,14.12,3.94,46.989999999999995
1376,62.63,13.5,99.98,176.11
1377,44.25,15.99,20.53,80.77000000000001
1378,67.8,23.47,1.37,92.64
1379,96.61,15.99,4.03,116.63
1380,23.79,19.67,6.51,49.97
1381,36.45,10.48,3.31,50.24000000000001
1382,66.69,16.25,22.85,105.78999999999999
1383,34.34,22.62,16.23,73.19000000000001
1384,29.86,13.33,28.41,71.6
1385,16.32,9.64,20.69,46.650000000000006
1386,71.37,25.64,7.28,104.29
1387,21.05,8.07,1.73,30.85
1388,45.67,18.82,4.94,69.43
1389,62.39,23.8,4.31,90.5
1390,26.36,12.18,0.31,38.85
1391,54.36,21.31,3.17,78.84
1392,22.01,21.26,10.97,54.24
1393,17.31,13.11,3.75,34.17
1394,15.59,23.34,7.89,46.82
1395,18.49,21.81,17.57,57.87
1396,24.11,20.2,1.13,45.440000000000005
1397,41.04,15.69,5.19,61.919999999999995
1398,23.78,13.88,5.39,43.050000000000004
1399,22.88,25.56,31.83,80.27
1400,19.31,10.27,9.79,39.37
1401,20.97,21.79,9.52,52.28
1402,18.18,16.21,8.63,43.02
1403,17.69,22.79,6.01,46.49
1404,13.77,17.74,1.59,33.1
1405,70.77,15.31,24.15,110.22999999999999
1406,53.51,18.04,1.24,72.78999999999999
1407,30.12,20.2,11.78,62.1
1408,39.59,10.11,16.69,66.39
1409,18.15,17.05,16.17,51.370000000000005
1410,39.76,21.51,24.07,85.34
1411,28.82,15.43,13.15,57.4
1412,23.59,16.79,6.84,47.22
1413,46.74,18.69,0.97,66.4
1414,33.96,14.02,8.19,56.17
1415,28.69,9.71,5.91,44.31
1416,27.03,12.35,0.7,40.080000000000005
1417,27.87,22.33,3.13,53.330000000000005
1418,47.53,17.69,9.46,74.68
1419,91.6,25.6,1.86,119.05999999999999
1420,79.38,21.16,2.15,102.69
1421,23.54,8.9,6.96,39.4
1422,24.7,8.88,5.87,39.449999999999996
1423,14.33,16.89,2.25,33.47
1424,27.99,28.7,11.12,67.81
1425,16.63,20.77,7.37,44.769999999999996
1426,12.1,24.84,21.02,57.959999999999994
1427,17.09,12.56,19.45,49.099999999999994
1428,59.85,18.91,22.58,101.34
1429,34.05,14.08,39.78,87.91
1430,34.68,17.83,15.48,67.99
1431,28.14,24.65,27.49,80.28
1432,10.84,8.45,19.08,38.37
1433,46.23,20.35,9.13,75.71
1434,53.67,15.6,1.49,70.75999999999999
1435,27.01,8.21,4.72,39.94
1436,48.86,22.33,249.15,320.34000000000003
