customer_id,acquisition_channel,lifetime_margin,lifetime_revenue,total_orders,active_months,is_churned,ltv_bucket
415,Organic,-52.42000000000001,483.7,7,4,1,Deep Loss (<-50)
416,Paid Search,174.19,967.33,10,3,1,High (>150)
417,Referral,59.379999999999995,741.5699999999999,10,5,1,Healthy (50–150)
418,Social,-15.630000000000006,867.01,10,6,1,Loss (-50–0)
419,Referral,-21.41,845.5,11,2,1,Loss (-50–0)
420,Paid Search,-120.33000000000001,283.78,4,1,1,Deep Loss (<-50)
421,Paid Search,1.6199999999999903,799.73,7,4,0,Low (0–50)
422,Referral,-52.580000000000005,755.88,10,8,0,Deep Loss (<-50)
423,Organic,150.03,847.23,12,6,1,High (>150)
424,Organic,-108.37,736.8399999999999,9,18,0,Deep Loss (<-50)
425,Social,-130.98999999999998,515.08,8,10,1,Deep Loss (<-50)
426,Organic,44.53,640.39,8,1,1,Low (0–50)
427,Organic,-223.05,726.02,10,6,1,Deep Loss (<-50)
428,Paid Search,-41.28,440.49,5,3,0,Loss (-50–0)
429,Paid Search,45.910000000000004,752.96,7,2,1,Low (0–50)
430,Paid Search,29.39999999999999,992.6,12,19,1,Low (0–50)
431,Social,33.85,314.77,5,3,1,Low (0–50)
432,Paid Search,-60.4,688.48,9,8,0,Deep Loss (<-50)
433,Organic,36.9,615.41,8,24,0,Low (0–50)
434,Referral,-54.47,838.55,10,1,1,Deep Loss (<-50)
435,Organic,232.35,3049.81,40,1,1,High (>150)
436,Organic,-118.67,452.5,8,3,1,Deep Loss (<-50)
437,Paid Search,121.17,902.04,11,1,1,Healthy (50–150)
438,Referral,-102.0,537.89,7,1,1,Deep Loss (<-50)
439,Paid Search,-29.959999999999994,679.3199999999999,8,19,0,Loss (-50–0)
440,Paid Search,5.82,247.45,3,19,1,Low (0–50)
441,Paid Search,-103.29000000000002,342.53999999999996,6,7,1,Deep Loss (<-50)
442,Paid Search,71.34,784.48,8,8,0,Healthy (50–150)
443,Paid Search,7.350000000000005,212.69,3,1,1,Low (0–50)
444,Organic,31.529999999999998,3418.15,45,7,1,Low (0–50)
445,Paid Search,28.539999999999996,1248.56,17,1,1,Low (0–50)
446,Organic,-30.199999999999992,752.88,10,3,0,Loss (-50–0)
447,Paid Search,-54.449999999999996,845.07,10,2,0,Deep Loss (<-50)
448,Paid Search,-73.68,777.74,10,5,0,Deep Loss (<-50)
449,Organic,69.30999999999996,4521.76,52,1,1,Healthy (50–150)
450,Social,70.05,909.52,12,1,1,Healthy (50–150)
451,Referral,201.88,934.99,9,8,0,High (>150)
452,Social,-77.1,705.22,10,7,1,Deep Loss (<-50)
453,Organic,122.46000000000001,580.79,8,3,1,Healthy (50–150)
454,Organic,25.18,451.7,5,1,1,Low (0–50)
455,Organic,-143.51999999999998,263.71,6,18,1,Deep Loss (<-50)
456,Organic,65.58,461.4,5,1,1,Healthy (50–150)
457,Paid Search,151.38,783.27,8,8,1,High (>150)
458,Organic,-176.90000000000003,454.32,8,1,1,Deep Loss (<-50)
459,Paid Search,-11.760000000000002,493.06,10,6,1,Loss (-50–0)
460,Paid Search,103.96,510.90999999999997,6,6,1,Healthy (50–150)
461,Organic,68.97999999999999,445.86,7,14,1,Healthy (50–150)
462,Paid Search,25.04,306.73,4,3,1,Low (0–50)
463,Paid Search,4.18,467.4,6,1,1,Low (0–50)
464,Paid Search,36.51,585.1,7,10,0,Low (0–50)
465,Social,122.44999999999999,1189.52,13,3,0,Healthy (50–150)
466,Paid Search,37.50999999999999,913.52,10,12,1,Low (0–50)
467,Paid Search,94.47,764.38,8,8,1,Healthy (50–150)
468,Referral,-11.170000000000002,666.28,8,6,0,Loss (-50–0)
469,Organic,268.88,1104.55,11,24,0,High (>150)
470,Paid Search,-47.7,606.83,8,3,0,Loss (-50–0)
471,Paid Search,-65.94,290.82,6,7,1,Deep Loss (<-50)
472,Paid Search,-25.260000000000005,852.3,8,6,0,Loss (-50–0)
473,Paid Search,-86.10999999999999,668.62,10,4,1,Deep Loss (<-50)
474,Paid Search,-49.19,649.94,9,5,0,Loss (-50–0)
475,Paid Search,-45.910000000000004,354.2,7,9,0,Loss (-50–0)
476,Referral,28.75999999999999,723.51,8,7,0,Low (0–50)
477,Organic,95.82,713.78,9,4,1,Healthy (50–150)
478,Organic,47.81,339.07,3,8,1,Low (0–50)
479,Paid Search,135.64,809.66,6,1,0,Healthy (50–150)
480,Paid Search,110.38999999999999,749.5500000000001,10,1,1,Healthy (50–150)
481,Referral,160.25,1046.24,13,1,1,High (>150)
482,Paid Search,44.019999999999996,808.4300000000001,7,3,1,Low (0–50)
483,Referral,-218.35,593.45,10,20,0,Deep Loss (<-50)
484,Organic,12.069999999999997,832.54,10,8,0,Low (0–50)
485,Referral,10.879999999999999,147.13,3,24,0,Low (0–50)
486,Paid Search,63.66,758.73,8,1,1,Healthy (50–150)
487,Paid Search,133.28,1055.84,17,8,1,Healthy (50–150)
488,Referral,6.630000000000003,283.79,5,3,1,Low (0–50)
489,Referral,-123.81,654.19,8,1,0,Deep Loss (<-50)
490,Paid Search,72.13,877.12,10,10,0,Healthy (50–150)
491,Social,-139.34,525.28,9,1,1,Deep Loss (<-50)
492,Paid Search,-43.980000000000004,550.25,9,1,1,Loss (-50–0)
493,Paid Search,-6.240000000000002,920.03,9,2,1,Loss (-50–0)
494,Organic,161.31,1120.95,13,13,1,High (>150)
495,Organic,-84.56,274.38,5,7,1,Deep Loss (<-50)
496,Social,-21.419999999999987,902.61,10,1,1,Loss (-50–0)
497,Paid Search,89.74,726.85,7,1,1,Healthy (50–150)
498,Paid Search,-33.359999999999985,567.17,8,1,1,Loss (-50–0)
499,Organic,29.53,1001.33,12,1,0,Low (0–50)
500,Paid Search,-69.47,290.18,5,12,0,Deep Loss (<-50)
501,Paid Search,17.45,606.5,7,16,0,Low (0–50)
502,Organic,38.46,311.95,3,24,0,Low (0–50)
503,Paid Search,-81.00000000000001,716.14,10,11,1,Deep Loss (<-50)
504,Organic,34.489999999999995,945.71,14,18,0,Low (0–50)
505,Paid Search,114.68,978.8199999999999,11,10,0,Healthy (50–150)
506,Organic,224.49,4525.25,54,24,0,High (>150)
507,Organic,63.33,669.47,7,15,0,Healthy (50–150)
508,Paid Search,-3.1700000000000053,859.46,7,3,1,Loss (-50–0)
509,Paid Search,0.8299999999999983,417.2,5,2,0,Low (0–50)
510,Paid Search,-46.61000000000001,391.63,5,5,0,Loss (-50–0)
511,Paid Search,-1.6799999999999997,650.22,8,5,1,Loss (-50–0)
512,Organic,110.15,698.21,6,6,1,Healthy (50–150)
513,Social,41.09,690.98,7,8,0,Low (0–50)
514,Organic,-100.13000000000001,677.11,9,9,0,Deep Loss (<-50)
515,Organic,42.00000000000001,1021.4499999999999,14,1,1,Low (0–50)
516,Paid Search,10.750000000000005,654.7,10,1,1,Low (0–50)
517,Paid Search,4.710000000000008,692.27,7,13,0,Low (0–50)
518,Social,-111.0,548.48,6,6,0,Deep Loss (<-50)
519,Social,-59.029999999999994,907.3,9,2,0,Deep Loss (<-50)
520,Organic,-152.33,526.46,8,16,1,Deep Loss (<-50)
521,Paid Search,-63.1,567.56,7,1,1,Deep Loss (<-50)
522,Referral,126.44999999999999,1278.49,14,5,1,Healthy (50–150)
523,Paid Search,45.45,582.41,6,1,0,Low (0–50)
524,Referral,-16.579999999999995,824.7,8,20,0,Loss (-50–0)
525,Referral,-120.86,319.96000000000004,4,12,0,Deep Loss (<-50)
526,Paid Search,93.1,865.45,10,3,1,Healthy (50–150)
527,Social,34.370000000000005,589.58,8,19,0,Low (0–50)
528,Social,35.89,539.74,7,19,0,Low (0–50)
529,Social,130.23,628.56,8,8,1,Healthy (50–150)
530,Organic,16.72999999999999,4504.45,53,18,0,Low (0–50)
531,Paid Search,193.82,3851.42,41,8,0,High (>150)
532,Organic,64.33,449.63,4,7,0,Healthy (50–150)
533,Paid Search,10.38,336.07,4,3,0,Low (0–50)
534,Paid Search,-11.150000000000002,516.29,7,1,1,Loss (-50–0)
535,Paid Search,50.14999999999999,955.5,12,1,1,Healthy (50–150)
536,Organic,44.39,590.4,6,13,0,Low (0–50)
537,Paid Search,96.55,577.89,7,1,1,Healthy (50–150)
538,Paid Search,-77.67,772.72,10,3,1,Deep Loss (<-50)
539,Paid Search,83.82,509.95,7,1,1,Healthy (50–150)
540,Organic,-120.80000000000001,312.09000000000003,6,4,1,Deep Loss (<-50)
541,Organic,-25.79,924.81,12,3,0,Loss (-50–0)
542,Paid Search,-229.28000000000003,899.5699999999999,12,11,0,Deep Loss (<-50)
543,Social,-116.68,670.23,6,22,0,Deep Loss (<-50)
544,Paid Search,-290.21999999999997,3860.28,51,17,0,Deep Loss (<-50)
545,Organic,67.42,611.04,7,7,1,Healthy (50–150)
546,Referral,60.29,533.3100000000001,5,24,0,Healthy (50–150)
547,Referral,8.280000000000001,877.1700000000001,9,5,1,Low (0–50)
548,Paid Search,-161.94,585.08,9,4,1,Deep Loss (<-50)
549,Social,59.64999999999999,1264.74,16,1,1,Healthy (50–150)
550,Social,-117.69000000000001,696.48,8,17,0,Deep Loss (<-50)
551,Organic,70.97,784.9200000000001,10,1,1,Healthy (50–150)
552,Organic,23.68,340.4,3,7,0,Low (0–50)
553,Paid Search,-313.85,514.98,8,9,0,Deep Loss (<-50)
554,Organic,36.17999999999999,503.6,6,7,1,Low (0–50)
555,Paid Search,55.87999999999999,611.4,7,1,1,Healthy (50–150)
556,Referral,-60.44,413.88,6,8,1,Deep Loss (<-50)
557,Paid Search,-36.79,509.71,10,8,1,Loss (-50–0)
558,Organic,178.14000000000001,875.14,9,1,1,High (>150)
559,Paid Search,29.009999999999998,577.1,9,8,0,Low (0–50)
560,Paid Search,-99.10000000000001,426.27,8,12,0,Deep Loss (<-50)
561,Paid Search,80.3,544.15,5,19,0,Healthy (50–150)
562,Paid Search,18.11,315.75,5,3,1,Low (0–50)
563,Organic,68.25999999999999,326.14,4,1,1,Healthy (50–150)
564,Referral,-59.51000000000001,736.9399999999999,11,5,1,Deep Loss (<-50)
565,Organic,60.88000000000001,3380.29,42,8,1,Healthy (50–150)
566,Organic,69.72,867.51,9,18,0,Healthy (50–150)
567,Organic,19.989999999999995,532.06,7,24,0,Low (0–50)
568,Paid Search,-72.36999999999999,2613.61,30,15,0,Deep Loss (<-50)
569,Paid Search,-86.88000000000001,657.82,8,6,0,Deep Loss (<-50)
570,Paid Search,-37.21,638.28,9,7,1,Loss (-50–0)
571,Organic,-29.89,252.36,3,1,1,Loss (-50–0)
572,Paid Search,-0.6400000000000063,826.65,10,2,1,Loss (-50–0)
573,Paid Search,-14.21,374.15999999999997,5,14,0,Loss (-50–0)
574,Organic,115.45,694.47,6,9,0,Healthy (50–150)
575,Social,-107.61000000000001,457.40000000000003,6,4,0,Deep Loss (<-50)
576,Organic,-116.07,707.66,9,1,0,Deep Loss (<-50)
577,Referral,-117.78000000000002,476.97,8,2,1,Deep Loss (<-50)
578,Organic,-61.88999999999999,497.26,8,6,0,Deep Loss (<-50)
579,Organic,-92.13,653.26,11,19,0,Deep Loss (<-50)
580,Organic,140.89,837.11,10,1,1,Healthy (50–150)
581,Referral,140.53,904.29,10,1,1,Healthy (50–150)
582,Paid Search,54.94,519.73,5,6,0,Healthy (50–150)
583,Paid Search,36.07,605.45,7,1,1,Low (0–50)
584,Paid Search,99.68,738.14,6,1,1,Healthy (50–150)
585,Organic,-17.89999999999999,3791.58,48,1,1,Loss (-50–0)
586,Referral,-29.200000000000003,506.21000000000004,9,6,1,Loss (-50–0)
587,Paid Search,-50.35000000000001,1045.44,14,5,1,Deep Loss (<-50)
588,Paid Search,77.59,346.03,3,14,1,Healthy (50–150)
589,Referral,40.95,279.87,4,7,1,Low (0–50)
590,Organic,30.8,882.37,12,9,1,Low (0–50)
591,Organic,127.28,872.3,13,1,1,Healthy (50–150)
592,Referral,-257.8,242.79999999999998,6,11,0,Deep Loss (<-50)
593,Organic,104.87,909.65,9,8,1,Healthy (50–150)
594,Organic,-7.070000000000011,4627.62,57,1,1,Loss (-50–0)
595,Paid Search,-68.53,911.8100000000001,11,6,0,Deep Loss (<-50)
596,Paid Search,-88.53999999999999,428.15,8,1,1,Deep Loss (<-50)
597,Paid Search,-159.45,735.58,11,5,1,Deep Loss (<-50)
598,Organic,-53.33999999999999,576.3299999999999,7,8,1,Deep Loss (<-50)
599,Social,6.390000000000004,572.31,7,8,1,Low (0–50)
600,Social,-82.03999999999999,331.91999999999996,6,18,1,Deep Loss (<-50)
601,Referral,-136.3,1004.41,13,24,0,Deep Loss (<-50)
602,Paid Search,48.16,217.4,3,10,1,Low (0–50)
603,Social,-30.82,424.94,5,15,1,Loss (-50–0)
604,Organic,93.33,623.26,8,1,1,Healthy (50–150)
605,Paid Search,145.58,541.77,7,2,1,Healthy (50–150)
606,Organic,108.99000000000001,442.34,4,1,1,Healthy (50–150)
607,Paid Search,123.16999999999999,1064.23,10,1,1,Healthy (50–150)
608,Paid Search,-31.130000000000006,342.05,4,2,1,Loss (-50–0)
609,Referral,-75.61,358.88,7,20,0,Deep Loss (<-50)
610,Organic,47.900000000000006,446.05,5,5,1,Low (0–50)
611,Paid Search,13.599999999999998,269.38,5,6,1,Low (0–50)
612,Organic,-9.420000000000002,890.36,9,3,1,Loss (-50–0)
613,Social,-130.45,863.62,11,6,1,Deep Loss (<-50)
614,Organic,62.690000000000005,797.73,9,14,1,Healthy (50–150)
615,Paid Search,-32.33,456.31,4,1,1,Loss (-50–0)
616,Paid Search,-11.96,397.78,5,16,0,Loss (-50–0)
617,Paid Search,23.69,329.87,4,1,1,Low (0–50)
618,Social,56.76,396.17,5,19,0,Healthy (50–150)
619,Paid Search,78.05,852.88,9,1,1,Healthy (50–150)
620,Organic,56.92,710.5899999999999,8,6,0,Healthy (50–150)
621,Organic,54.15,848.9,9,24,0,Healthy (50–150)
622,Referral,50.349999999999994,625.65,8,8,1,Healthy (50–150)
623,Organic,13.760000000000002,614.46,6,6,1,Low (0–50)
624,Organic,57.230000000000004,605.36,6,9,1,Healthy (50–150)
625,Paid Search,-122.42999999999999,776.36,10,1,1,Deep Loss (<-50)
626,Paid Search,-235.95,1099.49,12,1,1,Deep Loss (<-50)
627,Social,74.82,602.55,9,1,1,Healthy (50–150)
628,Social,-20.569999999999997,397.56,7,1,1,Loss (-50–0)
629,Social,-128.69,291.03000000000003,4,19,1,Deep Loss (<-50)
630,Social,1.559999999999997,658.31,10,14,1,Low (0–50)
631,Referral,-13.170000000000002,307.62,5,3,1,Loss (-50–0)
632,Organic,60.72,579.48,7,15,0,Healthy (50–150)
633,Referral,36.7,464.14,6,1,1,Low (0–50)
634,Organic,37.88,347.01,5,1,1,Low (0–50)
635,Paid Search,129.85999999999999,604.9100000000001,5,8,1,Healthy (50–150)
636,Paid Search,84.92,576.83,9,2,1,Healthy (50–150)
637,Social,150.58,1384.99,19,1,1,High (>150)
638,Paid Search,226.45000000000002,3223.98,39,8,1,High (>150)
639,Referral,-29.43,992.25,12,24,0,Loss (-50–0)
640,Paid Search,29.729999999999993,643.64,9,4,1,Low (0–50)
641,Paid Search,109.38,597.27,7,1,1,Healthy (50–150)
642,Paid Search,27.699999999999996,1313.42,14,2,1,Low (0–50)
643,Paid Search,-89.88,344.7,7,6,1,Deep Loss (<-50)
644,Paid Search,5.039999999999998,678.74,12,7,1,Low (0–50)
645,Paid Search,20.490000000000002,129.32,2,13,1,Low (0–50)
646,Referral,-118.99,419.43,7,23,0,Deep Loss (<-50)
647,Paid Search,-85.91000000000001,329.12,6,12,0,Deep Loss (<-50)
648,Paid Search,-160.45999999999998,727.85,10,6,0,Deep Loss (<-50)
649,Paid Search,53.260000000000005,466.72,4,3,1,Healthy (50–150)
650,Organic,-161.04,508.65,7,9,1,Deep Loss (<-50)
651,Organic,88.39,652.8199999999999,6,8,1,Healthy (50–150)
652,Organic,56.0,771.98,10,1,1,Healthy (50–150)
653,Paid Search,22.810000000000002,551.19,7,4,1,Low (0–50)
654,Paid Search,-54.45,743.8399999999999,9,1,1,Deep Loss (<-50)
655,Organic,-39.11999999999999,652.54,10,19,0,Loss (-50–0)
656,Referral,212.55,858.3,9,3,1,High (>150)
657,Paid Search,144.57,971.96,10,10,1,Healthy (50–150)
658,Organic,3.6999999999999957,649.85,9,3,1,Low (0–50)
659,Paid Search,4.430000000000007,430.0,4,8,0,Low (0–50)
660,Paid Search,-616.08,3308.92,48,1,1,Deep Loss (<-50)
661,Organic,52.56,532.49,7,12,1,Healthy (50–150)
662,Organic,-18.720000000000002,1577.14,17,1,0,Loss (-50–0)
663,Paid Search,15.79,606.73,7,4,1,Low (0–50)
664,Paid Search,8.929999999999996,242.35,4,1,1,Low (0–50)
665,Social,-11.270000000000007,818.09,13,5,1,Loss (-50–0)
666,Referral,-416.09,2984.76,38,16,1,Deep Loss (<-50)
667,Referral,-5.93,260.94,3,13,1,Loss (-50–0)
668,Organic,116.49,830.65,10,1,1,Healthy (50–150)
669,Organic,-12.559999999999999,1263.04,14,5,1,Loss (-50–0)
670,Paid Search,19.8,640.9300000000001,10,12,1,Low (0–50)
671,Paid Search,40.50999999999999,1045.3700000000001,13,6,1,Low (0–50)
672,Paid Search,-83.73,455.37,8,1,1,Deep Loss (<-50)
673,Organic,-170.86,458.86,9,3,1,Deep Loss (<-50)
674,Paid Search,12.180000000000003,292.03,4,4,1,Low (0–50)
675,Referral,434.7,3819.54,46,1,1,High (>150)
676,Paid Search,19.86,618.06,6,7,0,Low (0–50)
677,Paid Search,60.91,910.55,10,6,1,Healthy (50–150)
678,Paid Search,55.55,729.76,8,1,1,Healthy (50–150)
679,Paid Search,59.650000000000006,1041.16,12,4,0,Healthy (50–150)
680,Paid Search,-91.99999999999999,1004.23,14,10,0,Deep Loss (<-50)
681,Paid Search,-14.14,596.34,10,2,1,Loss (-50–0)
682,Paid Search,-23.269999999999996,676.98,12,1,1,Loss (-50–0)
683,Organic,-281.96,456.38,9,9,1,Deep Loss (<-50)
684,Organic,-44.87,411.95,7,1,1,Loss (-50–0)
685,Paid Search,-68.7,249.84000000000003,5,11,0,Deep Loss (<-50)
686,Organic,68.89999999999999,724.47,9,24,0,Healthy (50–150)
687,Organic,-4.859999999999999,321.72,4,24,0,Loss (-50–0)
688,Paid Search,97.36,749.5799999999999,7,3,1,Healthy (50–150)
689,Referral,110.4,967.44,11,8,0,Healthy (50–150)
690,Organic,120.84,844.5899999999999,10,16,1,Healthy (50–150)
691,Paid Search,-137.32,417.11,7,1,1,Deep Loss (<-50)
692,Social,-23.42,1101.1,12,1,1,Loss (-50–0)
693,Referral,-11.43,216.89,4,3,1,Loss (-50–0)
694,Social,54.23999999999999,4516.2,55,16,0,Healthy (50–150)
695,Organic,126.4,1103.05,15,5,1,Healthy (50–150)
696,Paid Search,-143.93,466.11,8,4,1,Deep Loss (<-50)
697,Paid Search,-17.139999999999997,206.17000000000002,4,7,1,Loss (-50–0)
698,Organic,89.95,632.1800000000001,8,6,1,Healthy (50–150)
699,Social,-145.15,861.94,14,1,1,Deep Loss (<-50)
700,Organic,-110.35000000000001,627.54,10,6,1,Deep Loss (<-50)
701,Referral,-70.47,422.36,7,10,0,Deep Loss (<-50)
702,Paid Search,183.8,957.45,10,6,1,High (>150)
703,Paid Search,-6.3899999999999935,582.78,9,8,1,Loss (-50–0)
704,Social,25.26,350.47,7,4,1,Low (0–50)
705,Referral,-185.38,336.86,8,22,0,Deep Loss (<-50)
706,Social,-11.520000000000007,917.03,11,3,0,Loss (-50–0)
707,Referral,-96.92,508.19,8,6,1,Deep Loss (<-50)
708,Paid Search,1.4499999999999904,4047.29,48,9,0,Low (0–50)
709,Organic,-147.12,198.09,5,15,1,Deep Loss (<-50)
710,Social,-0.8200000000000021,709.2,10,7,0,Loss (-50–0)
711,Organic,48.4,504.18,6,1,1,Low (0–50)
712,Paid Search,-124.08999999999999,522.48,9,2,1,Deep Loss (<-50)
713,Paid Search,-198.17000000000002,275.67,8,1,1,Deep Loss (<-50)
714,Organic,-94.24000000000001,678.0,6,2,1,Deep Loss (<-50)
715,Paid Search,-102.42999999999999,514.25,8,4,1,Deep Loss (<-50)
716,Organic,12.750000000000007,951.91,11,14,0,Low (0–50)
717,Paid Search,78.89,616.32,7,5,0,Healthy (50–150)
718,Paid Search,44.96,411.5,4,1,0,Low (0–50)
719,Referral,-65.2,377.7,5,2,1,Deep Loss (<-50)
720,Organic,3.320000000000002,752.79,9,6,0,Low (0–50)
721,Referral,-212.94,721.31,9,11,0,Deep Loss (<-50)
722,Paid Search,72.43,548.73,6,12,1,Healthy (50–150)
723,Social,-43.92,143.22,3,22,0,Loss (-50–0)
724,Paid Search,18.790000000000003,736.0699999999999,7,13,0,Low (0–50)
725,Paid Search,-46.46,740.73,10,4,1,Loss (-50–0)
726,Referral,-2.7600000000000016,344.54,5,12,0,Loss (-50–0)
727,Referral,-46.44,934.39,15,2,1,Loss (-50–0)
728,Paid Search,-23.400000000000002,1009.68,12,1,1,Loss (-50–0)
729,Social,232.26000000000002,1081.86,10,1,1,High (>150)
730,Organic,105.17,562.82,6,2,1,Healthy (50–150)
731,Social,-9.379999999999997,591.4,8,1,1,Loss (-50–0)
732,Organic,69.13,420.3,3,16,0,Healthy (50–150)
733,Organic,-14.459999999999997,839.08,11,5,1,Loss (-50–0)
734,Paid Search,-7.049999999999997,502.43000000000006,6,10,0,Loss (-50–0)
735,Paid Search,-83.07000000000001,587.66,9,17,0,Deep Loss (<-50)
736,Organic,21.939999999999998,794.87,9,24,0,Low (0–50)
737,Organic,26.78,448.42,5,24,0,Low (0–50)
738,Paid Search,35.56,243.92000000000002,3,8,0,Low (0–50)
739,Paid Search,181.87,816.02,9,3,1,High (>150)
740,Paid Search,14.319999999999993,799.37,13,5,1,Low (0–50)
741,Referral,-238.62000000000003,2885.37,40,16,0,Deep Loss (<-50)
742,Organic,17.099999999999998,283.06,3,19,0,Low (0–50)
743,Referral,34.34,781.02,10,24,0,Low (0–50)
744,Social,-61.41,536.56,8,9,1,Deep Loss (<-50)
745,Organic,143.68,897.9,8,6,1,Healthy (50–150)
746,Social,-117.79,201.04,3,22,0,Deep Loss (<-50)
747,Paid Search,109.33,414.24,4,19,0,Healthy (50–150)
748,Paid Search,45.56,476.07,6,4,1,Low (0–50)
749,Paid Search,-141.42000000000002,847.88,10,6,0,Deep Loss (<-50)
750,Organic,-40.36,479.55,5,14,0,Loss (-50–0)
751,Referral,2.5700000000000003,674.89,8,5,1,Low (0–50)
752,Organic,-1.4300000000000015,450.51,6,15,0,Loss (-50–0)
753,Paid Search,-203.72999999999996,501.35,8,1,1,Deep Loss (<-50)
754,Organic,48.67,560.89,8,5,1,Low (0–50)
755,Organic,45.94,757.7,12,5,1,Low (0–50)
756,Paid Search,157.33,997.98,7,7,0,High (>150)
757,Organic,-7.93,224.99,4,1,1,Loss (-50–0)
758,Social,-16.64,592.85,7,1,1,Loss (-50–0)
759,Referral,-62.260000000000005,670.31,7,22,0,Deep Loss (<-50)
760,Organic,-178.1,681.34,11,2,1,Deep Loss (<-50)
761,Paid Search,-67.01000000000002,732.04,11,2,1,Deep Loss (<-50)
762,Paid Search,166.5,840.85,6,8,1,High (>150)
763,Organic,38.67,497.33000000000004,6,4,1,Low (0–50)
764,Referral,-66.41,998.8499999999999,11,17,0,Deep Loss (<-50)
765,Paid Search,0.5300000000000011,963.49,11,3,1,Low (0–50)
766,Paid Search,-25.270000000000003,453.29,6,8,0,Loss (-50–0)
767,Social,12.829999999999995,596.49,8,4,1,Low (0–50)
768,Referral,-188.14,689.82,7,24,0,Deep Loss (<-50)
769,Organic,195.29999999999998,1049.34,12,3,1,High (>150)
770,Paid Search,-142.59,410.08000000000004,6,2,1,Deep Loss (<-50)
771,Paid Search,-75.03999999999999,599.12,11,19,1,Deep Loss (<-50)
772,Paid Search,107.62,918.4,8,8,0,Healthy (50–150)
773,Organic,192.82,1090.26,8,12,1,High (>150)
774,Paid Search,103.82,518.85,5,1,1,Healthy (50–150)
775,Referral,-20.590000000000003,804.28,8,7,0,Loss (-50–0)
776,Social,-246.77,444.44,7,2,1,Deep Loss (<-50)
777,Paid Search,-123.36999999999999,715.1700000000001,10,1,1,Deep Loss (<-50)
778,Organic,-267.65999999999997,645.6,11,6,0,Deep Loss (<-50)
779,Organic,-96.03999999999999,687.12,11,24,0,Deep Loss (<-50)
780,Social,76.46,654.86,8,1,1,Healthy (50–150)
781,Referral,24.099999999999998,379.51,4,2,1,Low (0–50)
782,Paid Search,-58.96000000000001,311.36,5,1,1,Deep Loss (<-50)
783,Paid Search,-40.669999999999995,387.67,6,9,1,Loss (-50–0)
784,Referral,-9.620000000000008,607.48,5,6,1,Loss (-50–0)
785,Organic,72.19,567.21,8,3,1,Healthy (50–150)
786,Paid Search,-354.92,4018.18,43,11,0,Deep Loss (<-50)
787,Organic,-115.81,1063.49,15,2,1,Deep Loss (<-50)
788,Referral,248.85,5359.35,67,3,1,High (>150)
789,Paid Search,-76.24,646.67,9,1,1,Deep Loss (<-50)
790,Referral,-166.27,649.15,7,1,0,Deep Loss (<-50)
791,Paid Search,-16.51,225.95999999999998,4,1,1,Loss (-50–0)
792,Referral,-65.31,905.42,13,3,1,Deep Loss (<-50)
