customer_id,total_support_cost,total_margin,orders,avg_order_value,acquisition_channel,region,is_power_user,is_profitable_customer,support_to_margin_ratio
17282,242.1,-155.46,10,112.65,Social,East,0,False,242.1
17288,237.61,-110.53,10,82.58,Organic,North,0,False,237.61
17310,259.27,54.34,12,89.86,Organic,East,0,True,4.77
17317,259.49,-208.42,7,73.59,Organic,East,0,False,259.49
17319,551.93,-232.0,47,95.15,Paid Search,North,1,False,551.93
17320,256.68,-147.98,11,81.09,Referral,East,0,False,256.68
17328,466.3,428.71,51,83.57,Organic,North,1,True,1.09
17334,804.4,58.77,55,108.03,Organic,West,1,True,13.69
17336,678.98,-290.58,36,98.4,Paid Search,West,1,False,678.98
17339,252.47,-55.41,14,91.79,Referral,North,0,False,252.47
17340,271.85,-21.07,9,80.81,Paid Search,West,0,False,271.85
17341,305.42,-389.86,10,80.1,Paid Search,West,0,False,305.42
17352,256.04,43.02,13,103.68,Organic,West,0,True,5.95
17354,286.46,-111.44,11,78.51,Referral,West,0,False,286.46
17370,357.01,-102.28,12,77.54,Organic,South,0,False,357.01
17379,258.3,-198.46,15,85.72,Paid Search,West,0,False,258.3
17382,232.26,-26.51,15,96.86,Paid Search,South,0,False,232.26
17390,656.91,562.61,53,89.36,Paid Search,East,1,True,1.17
17391,246.17,-111.3,11,90.94,Organic,South,0,False,246.17
17400,287.95,-208.21,11,95.23,Organic,East,0,False,287.95
17419,419.3,-235.72,45,70.58,Organic,South,1,False,419.3
17426,260.04,57.25,14,79.11,Social,West,0,True,4.54
17428,358.62,768.02,41,84.01,Paid Search,West,1,True,0.47
17442,331.01,49.69,40,82.81,Paid Search,East,1,True,6.66
17447,290.72,-160.24,10,84.14,Referral,East,0,False,290.72
17457,758.13,-310.37,40,95.81,Paid Search,North,1,False,758.13
17475,265.24,-124.03,7,92.37,Organic,South,0,False,265.24
17482,743.82,-211.77,42,91.68,Referral,West,1,False,743.82
17516,265.64,-120.7,13,104.78,Paid Search,North,0,False,265.64
17524,240.72,-126.65,13,64.76,Referral,South,0,False,240.72
17534,249.07,-171.69,12,104.74,Referral,North,0,False,249.07
17554,582.07,228.77,54,86.72,Referral,North,1,True,2.54
17555,248.78,-4.03,14,86.42,Paid Search,North,0,False,248.78
17556,284.75,-169.54,11,70.44,Paid Search,North,0,False,284.75
17565,252.64,-115.34,11,70.66,Referral,South,0,False,252.64
17571,237.34,-66.31,5,112.58,Referral,West,0,False,237.34
17573,398.46,-54.47,45,77.67,Organic,East,1,False,398.46
17580,629.29,-128.99,47,79.93,Paid Search,South,1,False,629.29
17593,257.29,13.46,11,94.34,Paid Search,North,0,True,19.12
17596,242.3,-9.99,15,91.21,Paid Search,South,0,False,242.3
17617,437.95,475.9,44,88.86,Organic,South,1,True,0.92
17629,269.06,20.34,16,80.66,Paid Search,North,0,True,13.23
17664,266.59,-187.13,8,113.25,Organic,South,0,False,266.59
17686,634.13,-171.61,40,90.63,Paid Search,East,1,False,634.13
17687,590.36,561.3,52,82.61,Paid Search,West,1,True,1.05
17702,647.74,187.0,40,82.0,Organic,East,1,True,3.46
17723,246.3,-73.39,7,91.42,Paid Search,North,0,False,246.3
17724,261.86,-153.44,8,73.66,Social,South,0,False,261.86
17726,262.78,-182.27,9,68.82,Referral,South,0,False,262.78
17735,231.32,-308.34,8,91.25,Referral,West,0,False,231.32
17743,298.63,16.24,11,105.45,Paid Search,South,0,True,18.39
17754,265.15,-72.02,8,115.48,Organic,West,0,False,265.15
17775,244.0,-319.19,11,95.24,Paid Search,South,0,False,244.0
17776,651.91,-721.16,46,79.96,Social,North,1,False,651.91
17779,252.32,-179.22,11,85.29,Referral,North,0,False,252.32
17800,658.41,-185.15,55,89.66,Paid Search,East,1,False,658.41
17804,679.58,-55.11,44,89.47,Paid Search,North,1,False,679.58
17806,257.43,-182.46,12,82.03,Paid Search,West,0,False,257.43
17810,673.0,181.65,47,81.99,Social,East,1,True,3.7
17811,349.08,290.14,35,100.1,Referral,East,1,True,1.2
17828,321.84,-127.29,12,90.66,Organic,East,0,False,321.84
17843,328.74,-192.53,13,105.54,Referral,West,0,False,328.74
17845,253.64,81.6,15,96.09,Paid Search,South,0,True,3.11
17873,233.34,-196.27,9,72.17,Organic,East,0,False,233.34
17905,620.81,158.11,48,88.28,Paid Search,North,1,True,3.93
17924,769.57,190.42,59,87.55,Paid Search,North,1,True,4.04
17926,305.8,-218.1,7,112.08,Referral,East,0,False,305.8
17933,436.64,-72.99,39,79.57,Social,West,1,False,436.64
17939,293.7,-216.25,10,67.53,Paid Search,East,0,False,293.7
17944,562.37,-179.54,35,71.69,Paid Search,East,1,False,562.37
17966,307.7,-74.32,13,119.27,Organic,North,0,False,307.7
17973,525.98,344.8,46,71.89,Referral,East,1,True,1.53
17976,465.44,132.38,31,91.49,Referral,West,1,True,3.52
17978,666.99,191.36,50,79.86,Organic,West,1,True,3.49
17994,295.19,-80.14,9,99.63,Referral,South,0,False,295.19
18001,560.58,131.31,56,87.23,Paid Search,South,1,True,4.27
18002,592.97,335.85,52,82.16,Organic,West,1,True,1.77
18004,863.64,-141.21,57,81.45,Paid Search,North,1,False,863.64
18008,348.46,10.51,15,108.41,Paid Search,South,0,True,33.16
18012,239.58,7.71,9,127.55,Paid Search,North,0,True,31.07
18014,485.36,76.81,43,89.84,Paid Search,West,1,True,6.32
18015,632.24,-151.56,47,79.99,Organic,East,1,False,632.24
18016,1063.48,-385.37,56,96.18,Referral,West,1,False,1063.48
18031,709.91,-354.89,59,82.67,Organic,West,1,False,709.91
18034,461.79,-183.15,32,84.24,Paid Search,East,1,False,461.79
18037,742.51,-51.48,50,84.32,Referral,North,1,False,742.51
18039,320.73,-357.19,14,76.9,Paid Search,West,0,False,320.73
18051,809.12,262.5,52,79.11,Paid Search,West,1,True,3.08
18059,514.35,-131.33,36,74.48,Social,West,1,False,514.35
18063,287.23,-158.06,12,90.92,Organic,East,0,False,287.23
18064,297.31,-22.89,15,94.93,Paid Search,North,0,False,297.31
18079,301.35,-19.53,8,98.16,Paid Search,West,0,False,301.35
18086,548.71,83.74,42,79.68,Paid Search,North,1,True,6.55
18093,474.36,139.31,46,79.11,Organic,West,1,True,3.41
18117,524.77,-577.71,39,84.69,Referral,North,1,False,524.77
18118,585.31,-400.74,40,93.35,Organic,South,1,False,585.31
18120,259.79,-65.25,14,94.52,Referral,North,0,False,259.79
18150,309.61,-213.34,13,70.48,Organic,East,0,False,309.61
18159,315.77,-62.89,16,103.64,Paid Search,South,0,False,315.77
18164,681.74,47.9,53,80.27,Organic,North,1,True,14.23
18179,337.08,-333.03,10,95.46,Social,West,0,False,337.08
18196,236.82,47.88,11,107.74,Paid Search,South,0,True,4.95
18199,274.28,-241.7,17,76.36,Referral,North,0,False,274.28
18204,279.68,-22.3,13,91.61,Paid Search,North,0,False,279.68
18209,645.17,-362.68,49,84.15,Organic,West,1,False,645.17
18242,729.37,-310.79,38,82.22,Paid Search,North,1,False,729.37
18252,398.96,204.93,45,82.52,Social,North,1,True,1.95
18268,262.19,-178.99,5,67.05,Social,East,0,False,262.19
18288,302.95,-142.57,8,104.1,Paid Search,East,0,False,302.95
18291,406.5,-143.96,17,104.11,Paid Search,West,0,False,406.5
18293,248.62,16.94,15,81.93,Paid Search,South,0,True,14.68
18300,346.18,-237.98,15,86.32,Organic,East,0,False,346.18
18308,347.89,-271.24,12,79.72,Organic,West,0,False,347.89
18309,526.45,91.96,48,86.49,Referral,West,1,True,5.72
18312,256.94,-114.11,11,84.96,Paid Search,South,0,False,256.94
18324,271.17,-297.76,11,84.33,Organic,North,0,False,271.17
18332,270.2,-131.83,13,75.29,Referral,West,0,False,270.2
18345,251.67,-133.82,12,71.57,Paid Search,South,0,False,251.67
18349,257.08,-120.27,11,101.97,Organic,West,0,False,257.08
18361,261.68,71.39,13,87.02,Paid Search,East,0,True,3.67
18367,249.58,-252.3,11,105.69,Social,South,0,False,249.58
18374,558.03,80.9,37,97.88,Social,West,1,True,6.9
18378,771.26,-33.1,53,77.98,Paid Search,South,1,False,771.26
18398,684.44,75.22,45,104.6,Social,North,1,True,9.1
18421,612.91,46.25,44,85.11,Referral,South,1,True,13.25
18424,489.54,-276.22,39,89.06,Paid Search,East,1,False,489.54
18441,883.84,-38.54,55,79.26,Organic,West,1,False,883.84
18448,786.93,-59.44,51,83.77,Social,West,1,False,786.93
18483,250.26,-209.18,7,91.56,Referral,South,0,False,250.26
18485,752.91,-258.04,51,73.17,Referral,West,1,False,752.91
18498,307.34,15.79,17,68.42,Organic,West,0,True,19.46
18513,722.32,148.96,53,108.98,Paid Search,East,1,True,4.85
18515,461.47,-253.01,42,80.33,Organic,South,1,False,461.47
18520,241.2,30.39,14,78.88,Paid Search,North,0,True,7.94
18549,874.66,-105.16,71,100.83,Social,North,1,False,874.66
18561,689.88,-376.25,56,94.0,Paid Search,North,1,False,689.88
18572,354.53,-150.12,10,87.44,Paid Search,West,0,False,354.53
18576,266.6,-22.23,12,91.77,Paid Search,North,0,False,266.6
18590,236.49,-27.9,13,117.89,Paid Search,North,0,False,236.49
18598,533.06,355.45,48,91.74,Paid Search,South,1,True,1.5
18617,266.04,-343.03,11,59.64,Paid Search,East,0,False,266.04
18622,296.15,-244.28,13,85.14,Paid Search,East,0,False,296.15
18627,414.55,302.73,37,75.67,Organic,North,1,True,1.37
18632,275.0,-421.79,6,95.41,Social,North,0,False,275.0
18642,317.99,-11.58,13,115.96,Paid Search,South,0,False,317.99
18645,895.03,-179.75,50,101.72,Organic,North,1,False,895.03
18653,263.36,-274.52,13,85.24,Paid Search,South,0,False,263.36
18654,231.51,-141.56,10,93.72,Social,South,0,False,231.51
18679,253.51,-286.19,8,94.4,Referral,South,0,False,253.51
18681,233.16,-78.03,10,87.18,Social,East,0,False,233.16
18698,265.27,-1.44,13,86.67,Organic,North,0,False,265.27
18699,611.33,50.12,50,82.77,Organic,North,1,True,12.2
18704,628.12,-454.72,42,81.97,Paid Search,West,1,False,628.12
18709,232.47,-228.32,7,64.18,Social,West,0,False,232.47
18712,295.22,-3.56,16,86.53,Paid Search,West,0,False,295.22
18714,720.86,-339.26,55,90.32,Paid Search,North,1,False,720.86
18715,341.66,-198.41,8,71.56,Paid Search,North,0,False,341.66
18720,774.45,-220.36,51,90.07,Organic,North,1,False,774.45
18725,788.57,-189.06,44,70.21,Organic,North,1,False,788.57
18731,950.87,-28.13,52,99.56,Paid Search,East,1,False,950.87
18746,730.33,8.51,54,84.93,Paid Search,West,1,True,85.82
18752,254.22,15.57,14,90.85,Social,South,0,True,16.33
18757,677.25,477.3,55,87.48,Organic,East,1,True,1.42
18776,585.65,-221.97,50,71.5,Paid Search,South,1,False,585.65
18777,325.75,-266.99,11,79.38,Referral,North,0,False,325.75
18787,786.54,262.9,52,82.97,Social,West,1,True,2.99
18794,300.47,-260.5,7,63.93,Organic,West,0,False,300.47
18800,231.94,-150.89,8,88.41,Organic,South,0,False,231.94
18813,656.88,279.77,56,81.19,Organic,East,1,True,2.35
18827,254.48,-65.2,11,88.4,Organic,South,0,False,254.48
18828,252.53,-254.32,14,86.01,Organic,West,0,False,252.53
18835,507.7,10.27,39,80.97,Organic,North,1,True,49.44
18842,889.71,-540.98,56,86.88,Paid Search,West,1,False,889.71
18848,461.38,144.21,42,89.82,Paid Search,North,1,True,3.2
18852,806.33,434.3,69,74.66,Paid Search,South,1,True,1.86
18872,267.08,-217.74,9,73.08,Organic,South,0,False,267.08
18878,239.84,-161.6,12,90.12,Paid Search,East,0,False,239.84
18885,240.09,-153.22,12,71.11,Paid Search,East,0,False,240.09
18889,596.78,-163.5,39,94.42,Paid Search,South,1,False,596.78
18904,299.09,-76.16,12,84.77,Referral,North,0,False,299.09
18911,263.47,-79.56,12,82.77,Organic,West,0,False,263.47
18918,731.32,-362.28,48,86.51,Paid Search,North,1,False,731.32
18919,889.11,-384.84,59,82.58,Paid Search,North,1,False,889.11
18925,286.97,-91.99,13,91.56,Organic,West,0,False,286.97
18944,778.77,-323.38,49,94.63,Social,West,1,False,778.77
18970,253.02,-3.86,16,76.26,Referral,North,0,False,253.02
18976,500.98,-515.4,20,88.05,Paid Search,South,0,False,500.98
18986,239.29,-109.17,10,106.65,Social,North,0,False,239.29
18995,279.11,-2.13,14,93.3,Social,South,0,False,279.11
18996,275.01,-75.6,10,68.97,Paid Search,East,0,False,275.01
19006,237.06,-200.5,11,73.32,Paid Search,North,0,False,237.06
19007,248.82,68.13,18,89.59,Paid Search,South,0,True,3.65
19012,321.15,-199.61,15,71.8,Organic,West,0,False,321.15
19013,262.05,-40.11,9,89.11,Paid Search,East,0,False,262.05
19017,242.82,-6.01,12,75.36,Organic,East,0,False,242.82
19024,258.34,-373.24,10,96.16,Social,East,0,False,258.34
19033,352.57,-173.74,12,91.57,Paid Search,North,0,False,352.57
19034,507.48,-130.86,45,87.03,Social,South,1,False,507.48
19039,285.37,-127.92,13,96.31,Referral,West,0,False,285.37
19040,706.35,287.71,57,83.88,Referral,South,1,True,2.46
19043,514.13,418.05,48,76.13,Organic,East,1,True,1.23
19055,280.91,-173.12,10,94.38,Paid Search,North,0,False,280.91
19063,449.24,-22.38,40,98.95,Paid Search,East,1,False,449.24
19084,281.71,-186.29,12,63.92,Paid Search,North,0,False,281.71
19087,267.79,-13.28,12,78.12,Organic,North,0,False,267.79
19090,438.46,-43.51,40,79.17,Social,East,1,False,438.46
19097,553.82,-564.01,39,82.81,Social,South,1,False,553.82
19118,351.28,5.93,14,92.36,Paid Search,North,0,True,59.24
19123,256.72,-94.39,16,68.46,Paid Search,East,0,False,256.72
19129,1069.82,-428.32,45,94.96,Organic,South,1,False,1069.82
19134,491.55,183.49,46,82.49,Organic,South,1,True,2.68
19152,708.47,-364.15,48,83.11,Organic,West,1,False,708.47
19154,340.56,-90.5,12,87.6,Organic,South,0,False,340.56
19155,323.39,-95.73,12,96.17,Paid Search,East,0,False,323.39
19157,297.71,-151.47,11,85.66,Paid Search,West,0,False,297.71
19159,656.12,398.82,49,93.38,Referral,West,1,True,1.65
19162,366.81,59.66,22,96.68,Organic,East,0,True,6.15
19176,242.71,-178.77,8,88.67,Organic,South,0,False,242.71
19177,314.15,288.28,39,90.73,Organic,South,1,True,1.09
19183,726.21,175.61,48,101.81,Referral,North,1,True,4.14
19185,269.61,-98.1,10,84.71,Paid Search,South,0,False,269.61
19188,420.73,0.86,40,72.0,Social,North,1,True,420.73
19223,272.87,-90.66,9,103.1,Organic,East,0,False,272.87
19225,562.13,329.66,49,84.17,Organic,North,1,True,1.71
19229,257.46,-78.21,11,78.25,Paid Search,North,0,False,257.46
19230,826.72,-68.26,53,82.66,Paid Search,East,1,False,826.72
19235,775.3,-348.5,59,74.01,Organic,East,1,False,775.3
19239,975.39,-478.12,51,82.67,Organic,East,1,False,975.39
19243,699.4,94.72,57,78.37,Organic,East,1,True,7.38
19248,466.05,298.61,41,80.93,Organic,South,1,True,1.56
19256,372.34,-147.07,13,87.92,Paid Search,North,0,False,372.34
19265,252.47,-71.6,9,90.12,Referral,South,0,False,252.47
19269,612.16,122.88,46,81.55,Paid Search,West,1,True,4.98
19274,924.87,-273.72,42,79.36,Social,West,1,False,924.87
19282,727.12,-411.38,52,104.27,Paid Search,East,1,False,727.12
19293,260.18,-149.69,12,74.81,Organic,North,0,False,260.18
19298,242.79,-15.45,12,96.5,Referral,East,0,False,242.79
19305,783.25,30.17,53,96.23,Organic,South,1,True,25.96
19335,289.27,-322.57,8,73.1,Referral,North,0,False,289.27
19339,278.09,-129.86,13,72.04,Paid Search,West,0,False,278.09
19347,801.78,-196.83,48,77.59,Paid Search,West,1,False,801.78
19353,256.53,-10.5,14,71.51,Organic,North,0,False,256.53
19385,648.24,-274.04,45,87.99,Referral,North,1,False,648.24
19419,264.95,184.93,16,92.28,Paid Search,West,0,True,1.43
19421,235.11,-156.97,4,96.68,Paid Search,South,0,False,235.11
19429,487.88,113.27,41,87.38,Paid Search,West,1,True,4.31
19450,573.37,297.35,47,79.62,Organic,South,1,True,1.93
19451,568.84,254.6,49,84.69,Paid Search,West,1,True,2.23
19459,286.52,-190.9,8,60.21,Organic,North,0,False,286.52
19467,273.94,-138.12,12,90.34,Referral,West,0,False,273.94
19472,641.0,-90.49,44,93.56,Organic,East,1,False,641.0
19498,959.69,-336.54,51,97.55,Referral,South,1,False,959.69
19516,640.25,-174.92,47,83.18,Paid Search,South,1,False,640.25
19519,242.53,-154.42,6,64.98,Social,West,0,False,242.53
19543,719.21,-32.71,33,78.35,Referral,North,1,False,719.21
19561,550.45,40.98,46,86.69,Organic,West,1,True,13.43
19577,767.34,275.03,64,87.27,Organic,West,1,True,2.79
19589,413.32,328.61,43,83.72,Organic,South,1,True,1.26
19605,750.64,-323.77,45,91.56,Paid Search,South,1,False,750.64
19617,234.01,-317.19,12,69.38,Paid Search,North,0,False,234.01
19627,279.72,-72.03,9,89.07,Social,West,0,False,279.72
19629,321.32,-391.46,11,77.11,Paid Search,North,0,False,321.32
19638,255.82,-1.52,13,64.07,Organic,West,0,False,255.82
19644,586.37,-53.9,46,78.11,Paid Search,South,1,False,586.37
19648,485.71,214.23,44,93.22,Organic,South,1,True,2.27
19661,232.85,-137.12,5,101.91,Social,North,0,False,232.85
19677,766.98,-674.16,53,77.66,Paid Search,East,1,False,766.98
19681,943.03,-46.7,60,82.31,Paid Search,East,1,False,943.03
19706,548.59,176.51,45,82.01,Paid Search,West,1,True,3.11
19707,289.93,-247.06,14,83.53,Paid Search,East,0,False,289.93
19725,283.6,-75.99,7,104.31,Paid Search,North,0,False,283.6
19733,246.26,-55.07,11,76.33,Social,South,0,False,246.26
19738,257.77,-208.36,11,69.79,Organic,South,0,False,257.77
19750,670.73,-305.58,40,65.55,Paid Search,South,1,False,670.73
19755,250.55,-109.83,11,98.97,Paid Search,West,0,False,250.55
19810,640.03,-122.22,43,68.7,Organic,East,1,False,640.03
19836,242.86,-56.32,14,64.65,Paid Search,North,0,False,242.86
19843,780.06,80.45,55,89.83,Organic,North,1,True,9.7
19866,698.73,-48.05,59,87.24,Paid Search,East,1,False,698.73
19873,235.59,-21.26,12,72.7,Paid Search,South,0,False,235.59
19887,237.84,-234.79,9,60.81,Paid Search,West,0,False,237.84
19895,1064.12,-212.41,51,73.36,Organic,East,1,False,1064.12
19928,334.22,-76.64,13,84.15,Paid Search,East,0,False,334.22
19961,588.05,-237.96,40,68.38,Paid Search,West,1,False,588.05
19965,824.14,-89.93,56,83.7,Referral,North,1,False,824.14
19967,844.97,-176.97,53,89.58,Referral,East,1,False,844.97
19989,299.61,-126.8,8,72.48,Social,South,0,False,299.61
