customer_id,signup_date,acquisition_channel,region
3379,2024-09-19,Social,North
3380,2024-03-15,Paid Search,West
3381,2023-07-23,Paid Search,East
3382,2024-04-30,Organic,East
3383,2023-01-31,Organic,East
3384,2024-01-23,Paid Search,East
3385,2024-09-16,Paid Search,South
3386,2024-03-09,Organic,West
3387,2024-01-11,Organic,North
3388,2023-12-10,Organic,West
3389,2024-03-18,Paid Search,East
3390,2024-08-01,Paid Search,North
3391,2023-03-16,Paid Search,South
3392,2024-07-10,Paid Search,West
3393,2024-10-27,Social,North
3394,2023-06-04,Organic,North
3395,2024-03-05,Paid Search,East
3396,2023-12-29,Referral,East
3397,2024-03-23,Organic,West
3398,2023-08-22,Paid Search,South
3399,2024-07-16,Referral,North
3400,2023-09-19,Referral,East
3401,2023-05-05,Organic,West
3402,2023-09-02,Paid Search,East
3403,2024-06-25,Organic,West
3404,2024-04-29,Referral,East
3405,2023-05-02,Paid Search,South
3406,2023-05-05,Paid Search,North
3407,2024-07-02,Referral,East
3408,2023-06-19,Paid Search,North
3409,2023-05-04,Referral,West
3410,2023-02-04,Organic,South
3411,2023-03-28,Paid Search,North
3412,2024-10-07,Paid Search,East
3413,2024-12-08,Referral,North
3414,2023-07-20,Paid Search,North
3415,2024-01-04,Organic,West
3416,2023-03-18,Organic,South
3417,2023-02-28,Organic,South
3418,2024-03-06,Social,North
3419,2024-09-29,Organic,North
3420,2024-05-14,Paid Search,West
3421,2023-04-19,Social,North
3422,2023-10-05,Organic,West
3423,2023-03-09,Paid Search,South
3424,2023-03-10,Paid Search,South
3425,2023-06-14,Referral,West
3426,2024-05-03,Paid Search,North
3427,2023-11-01,Organic,South
3428,2024-11-04,Organic,East
3429,2023-12-31,Paid Search,West
3430,2024-01-14,Organic,South
3431,2023-12-09,Paid Search,South
3432,2024-07-07,Paid Search,South
3433,2023-12-20,Organic,East
3434,2024-02-20,Paid Search,East
3435,2023-04-19,Organic,East
3436,2024-07-16,Referral,North
3437,2024-05-11,Referral,West
3438,2023-12-07,Paid Search,North
3439,2024-01-18,Paid Search,East
3440,2024-06-16,Organic,West
3441,2023-10-27,Social,North
3442,2023-05-19,Referral,North
3443,2023-12-25,Referral,North
3444,2024-05-13,Paid Search,East
3445,2024-01-20,Paid Search,South
3446,2024-08-26,Organic,West
3447,2023-10-07,Paid Search,East
3448,2024-09-28,Paid Search,West
3449,2024-04-27,Social,East
3450,2023-04-21,Paid Search,North
3451,2023-05-19,Paid Search,North
3452,2024-03-10,Paid Search,South
3453,2024-05-23,Social,South
3454,2023-09-30,Organic,West
3455,2023-04-09,Organic,South
3456,2023-04-14,Social,South
3457,2023-08-02,Paid Search,West
3458,2024-10-25,Organic,East
3459,2023-06-14,Paid Search,South
3460,2024-06-03,Paid Search,East
3461,2023-10-11,Referral,North
3462,2024-05-31,Referral,South
3463,2024-10-18,Paid Search,North
3464,2024-09-04,Paid Search,North
3465,2023-06-13,Organic,East
3466,2024-10-20,Paid Search,West
3467,2023-03-05,Paid Search,South
3468,2023-04-01,Paid Search,East
3469,2023-04-27,Paid Search,West
3470,2023-09-24,Referral,North
3471,2024-11-15,Paid Search,South
3472,2024-07-12,Paid Search,North
3473,2023-05-20,Organic,North
3474,2023-09-03,Referral,South
3475,2024-10-22,Paid Search,West
3476,2024-01-30,Paid Search,West
3477,2024-05-01,Paid Search,South
3478,2024-04-20,Organic,South
3479,2024-05-31,Organic,East
3480,2023-07-03,Referral,East
3481,2023-01-20,Social,North
3482,2024-07-11,Referral,South
3483,2024-06-07,Organic,West
3484,2024-08-04,Organic,North
3485,2024-06-12,Paid Search,North
3486,2023-05-27,Social,North
3487,2024-10-27,Paid Search,North
3488,2023-10-31,Paid Search,West
3489,2024-09-11,Organic,North
3490,2024-08-04,Paid Search,South
3491,2024-11-25,Organic,East
3492,2023-08-16,Organic,West
3493,2023-04-12,Paid Search,South
3494,2024-08-09,Referral,South
3495,2024-02-21,Paid Search,South
3496,2023-08-04,Paid Search,East
3497,2024-02-11,Organic,East
3498,2024-02-03,Organic,East
3499,2024-12-15,Referral,South
3500,2024-12-04,Paid Search,East
3501,2024-05-13,Organic,North
3502,2024-04-09,Paid Search,East
3503,2024-11-21,Social,West
3504,2024-12-31,Paid Search,South
3505,2023-03-23,Organic,South
3506,2024-08-26,Paid Search,North
3507,2024-11-17,Paid Search,East
3508,2023-12-31,Organic,East
3509,2023-06-12,Referral,West
3510,2023-02-17,Organic,North
3511,2024-05-25,Social,West
3512,2023-11-25,Organic,West
3513,2023-04-26,Organic,South
3514,2023-12-03,Paid Search,South
3515,2023-05-27,Referral,East
3516,2024-07-28,Paid Search,East
3517,2023-11-19,Referral,West
3518,2024-03-18,Social,East
3519,2023-01-13,Social,West
3520,2024-05-08,Organic,East
3521,2024-12-01,Organic,East
3522,2023-10-14,Referral,South
3523,2024-12-20,Paid Search,South
3524,2023-04-24,Organic,South
3525,2024-04-24,Paid Search,South
3526,2023-01-22,Organic,North
3527,2023-12-15,Paid Search,South
3528,2024-12-26,Paid Search,North
3529,2024-11-13,Paid Search,South
3530,2024-07-19,Paid Search,East
3531,2023-11-16,Organic,West
3532,2023-05-06,Paid Search,East
3533,2023-10-04,Organic,East
3534,2023-07-23,Paid Search,North
3535,2023-07-13,Organic,South
3536,2024-11-11,Organic,West
3537,2024-10-25,Organic,West
3538,2024-06-30,Organic,South
3539,2024-11-26,Paid Search,North
3540,2023-10-13,Referral,North
3541,2023-02-26,Paid Search,North
3542,2023-10-30,Organic,West
3543,2023-06-12,Organic,North
3544,2023-01-19,Paid Search,North
3545,2024-01-05,Organic,West
3546,2023-09-21,Organic,West
3547,2023-04-23,Paid Search,East
3548,2024-05-02,Paid Search,West
3549,2023-11-23,Paid Search,South
3550,2024-06-25,Social,West
3551,2024-10-08,Organic,West
3552,2024-08-01,Paid Search,North
3553,2023-03-06,Paid Search,East
3554,2023-10-19,Organic,North
3555,2023-01-25,Referral,East
3556,2024-07-02,Paid Search,North
3557,2023-01-01,Paid Search,South
3558,2024-07-02,Referral,North
3559,2023-05-21,Paid Search,North
3560,2024-10-09,Paid Search,South
3561,2023-07-07,Social,South
3562,2023-05-08,Organic,West
3563,2023-07-20,Paid Search,North
3564,2023-05-07,Paid Search,South
3565,2023-09-14,Paid Search,South
3566,2024-11-06,Paid Search,West
3567,2024-06-30,Referral,East
3568,2023-07-13,Paid Search,South
3569,2024-12-03,Organic,South
3570,2023-04-14,Social,North
3571,2024-06-18,Paid Search,West
3572,2023-09-22,Paid Search,North
3573,2024-01-19,Organic,East
3574,2023-09-17,Social,West
3575,2024-02-18,Referral,North
3576,2023-12-24,Paid Search,South
3577,2023-03-16,Organic,South
3578,2023-12-21,Organic,West
3579,2024-08-06,Social,South
3580,2023-07-07,Paid Search,North
3581,2024-11-15,Organic,West
3582,2023-10-17,Referral,South
3583,2023-02-14,Paid Search,South
3584,2024-07-26,Organic,East
3585,2023-03-24,Paid Search,East
3586,2023-05-03,Paid Search,West
3587,2023-12-24,Paid Search,East
3588,2024-06-11,Social,North
3589,2023-03-07,Paid Search,South
3590,2024-10-18,Organic,South
3591,2024-01-10,Organic,South
3592,2023-06-11,Paid Search,West
3593,2024-01-15,Organic,West
3594,2024-10-17,Organic,East
3595,2023-12-24,Referral,South
3596,2023-07-07,Organic,South
3597,2023-11-18,Organic,South
3598,2024-03-25,Paid Search,South
3599,2024-04-18,Social,South
3600,2023-01-13,Paid Search,North
3601,2023-07-03,Referral,South
3602,2023-04-21,Paid Search,North
3603,2024-05-22,Social,South
3604,2023-10-17,Organic,West
3605,2023-10-22,Referral,West
3606,2024-03-26,Paid Search,North
3607,2023-08-03,Paid Search,South
3608,2024-09-23,Organic,West
3609,2024-07-20,Referral,West
3610,2023-01-27,Paid Search,South
3611,2024-09-21,Social,South
3612,2023-08-19,Referral,West
3613,2024-07-18,Paid Search,South
3614,2023-11-17,Referral,East
3615,2023-08-21,Organic,South
3616,2024-10-31,Organic,West
3617,2024-03-12,Paid Search,West
3618,2024-06-16,Organic,North
3619,2024-02-07,Organic,East
3620,2023-02-22,Paid Search,West
3621,2023-11-09,Organic,East
3622,2023-10-08,Organic,South
3623,2024-12-26,Organic,West
3624,2023-01-31,Paid Search,North
3625,2023-12-03,Referral,West
3626,2023-07-02,Organic,North
3627,2023-01-23,Paid Search,East
3628,2024-06-27,Paid Search,North
3629,2024-03-21,Organic,South
3630,2023-03-15,Referral,South
3631,2023-01-10,Paid Search,South
3632,2024-04-28,Organic,West
3633,2024-03-31,Paid Search,South
3634,2024-07-19,Organic,South
3635,2024-07-17,Social,West
3636,2024-10-21,Referral,East
3637,2023-06-09,Paid Search,South
3638,2023-01-14,Organic,South
3639,2023-06-27,Paid Search,West
3640,2024-02-16,Paid Search,East
3641,2023-02-22,Referral,East
3642,2024-02-12,Referral,East
3643,2023-01-22,Paid Search,West
3644,2023-01-30,Social,North
3645,2024-12-03,Organic,North
3646,2023-09-17,Paid Search,South
3647,2023-07-24,Organic,South
3648,2023-02-28,Organic,South
3649,2024-04-15,Organic,North
3650,2024-04-10,Organic,West
3651,2023-01-12,Organic,South
3652,2024-09-22,Paid Search,West
3653,2023-10-17,Referral,South
3654,2023-12-20,Organic,West
3655,2024-09-30,Paid Search,West
3656,2023-03-16,Referral,North
3657,2024-12-16,Social,West
3658,2024-07-14,Social,East
3659,2024-08-13,Paid Search,North
3660,2024-03-16,Paid Search,South
3661,2023-08-29,Organic,North
3662,2023-06-03,Paid Search,East
3663,2023-04-06,Social,East
3664,2024-12-26,Paid Search,West
3665,2023-10-21,Paid Search,East
3666,2023-07-28,Paid Search,East
3667,2023-12-09,Paid Search,East
3668,2023-03-29,Referral,East
3669,2024-01-25,Organic,South
3670,2023-11-21,Paid Search,South
3671,2023-06-06,Paid Search,North
3672,2024-10-29,Organic,West
3673,2024-10-12,Paid Search,South
3674,2024-09-24,Organic,East
3675,2024-07-30,Organic,West
3676,2024-09-10,Organic,South
3677,2024-10-20,Social,North
3678,2023-05-17,Social,East
3679,2024-11-04,Social,West
3680,2024-03-03,Paid Search,South
3681,2024-03-27,Paid Search,West
3682,2024-09-03,Paid Search,South
3683,2023-05-21,Referral,North
3684,2023-03-24,Social,East
3685,2023-06-26,Referral,North
3686,2023-07-17,Paid Search,East
3687,2024-09-15,Social,East
3688,2024-07-21,Paid Search,West
3689,2024-11-21,Paid Search,South
3690,2024-02-25,Paid Search,North
3691,2024-02-05,Paid Search,North
3692,2024-11-28,Organic,North
3693,2024-04-15,Paid Search,West
3694,2023-08-06,Organic,West
3695,2024-12-29,Organic,West
3696,2024-09-23,Referral,East
3697,2023-06-24,Organic,North
3698,2023-01-23,Paid Search,East
3699,2024-12-25,Referral,North
3700,2023-08-23,Social,North
3701,2023-01-13,Paid Search,South
3702,2023-04-11,Organic,North
3703,2024-06-19,Paid Search,West
3704,2024-06-06,Paid Search,West
3705,2024-03-27,Organic,West
3706,2024-03-06,Referral,South
3707,2024-08-28,Paid Search,South
3708,2024-12-13,Referral,East
3709,2024-06-16,Referral,North
3710,2024-12-23,Social,North
3711,2024-10-13,Paid Search,West
3712,2023-10-20,Social,West
3713,2023-04-11,Paid Search,West
3714,2024-05-16,Organic,West
3715,2023-10-31,Paid Search,West
3716,2024-06-23,Paid Search,West
3717,2024-07-06,Organic,North
3718,2023-12-21,Paid Search,South
3719,2023-10-30,Paid Search,West
3720,2024-05-10,Paid Search,North
3721,2024-10-19,Organic,West
3722,2023-08-15,Paid Search,East
3723,2023-08-24,Referral,East
3724,2024-03-30,Paid Search,North
3725,2023-01-13,Paid Search,South
3726,2023-07-29,Paid Search,East
3727,2024-02-01,Organic,East
3728,2023-04-10,Paid Search,South
3729,2023-01-31,Paid Search,East
3730,2024-06-11,Social,West
3731,2024-10-10,Organic,South
3732,2023-11-25,Paid Search,East
3733,2023-06-15,Paid Search,South
3734,2024-04-03,Referral,West
3735,2023-04-10,Paid Search,East
3736,2024-09-12,Paid Search,North
3737,2023-06-22,Referral,East
3738,2023-06-11,Organic,East
3739,2024-12-28,Organic,West
3740,2023-09-20,Paid Search,North
3741,2023-10-01,Paid Search,North
3742,2023-01-03,Organic,North
3743,2023-01-28,Paid Search,West
3744,2023-11-22,Organic,West
3745,2023-05-29,Organic,West
3746,2024-06-23,Paid Search,West
3747,2024-05-02,Social,West
3748,2024-03-13,Referral,North
3749,2023-03-06,Organic,South
3750,2023-12-22,Paid Search,West
3751,2024-06-16,Paid Search,South
3752,2023-09-09,Organic,East
3753,2023-08-23,Paid Search,East
3754,2023-08-15,Social,West
3755,2024-06-08,Paid Search,East
3756,2023-11-09,Organic,South
3757,2023-02-18,Paid Search,East
3758,2023-04-28,Organic,East
3759,2023-02-23,Paid Search,South
3760,2024-10-11,Paid Search,East
3761,2024-07-18,Paid Search,West
3762,2023-02-13,Referral,South
3763,2023-02-22,Paid Search,South
3764,2024-08-08,Social,North
3765,2024-07-11,Referral,North
3766,2024-06-08,Paid Search,South
3767,2024-11-07,Referral,South
3768,2023-04-12,Paid Search,North
3769,2024-02-02,Social,West
3770,2023-05-18,Organic,East
3771,2024-11-05,Paid Search,East
3772,2024-01-22,Paid Search,East
3773,2023-04-21,Paid Search,South
3774,2024-09-05,Social,West
3775,2023-01-17,Paid Search,North
3776,2023-07-01,Organic,West
3777,2024-06-19,Paid Search,West
3778,2024-06-24,Social,East
3779,2023-06-20,Paid Search,North
3780,2024-02-13,Organic,West
3781,2024-01-13,Organic,North
3782,2023-07-07,Organic,South
3783,2023-08-18,Paid Search,East
3784,2023-04-29,Paid Search,North
3785,2023-06-05,Paid Search,South
3786,2024-11-17,Organic,South
3787,2024-04-09,Paid Search,South
3788,2023-04-14,Organic,West
3789,2024-08-26,Paid Search,West
3790,2024-11-28,Referral,East
3791,2024-05-16,Social,East
3792,2024-11-23,Organic,South
3793,2024-11-12,Paid Search,East
3794,2024-11-29,Paid Search,West
3795,2023-06-24,Paid Search,East
3796,2024-11-04,Paid Search,North
3797,2024-02-25,Organic,West
3798,2023-05-14,Organic,South
3799,2024-01-26,Social,South
3800,2024-05-15,Paid Search,East
3801,2024-10-26,Organic,West
3802,2023-02-02,Organic,South
3803,2023-02-24,Organic,South
3804,2024-06-02,Paid Search,West
3805,2024-09-29,Organic,West
3806,2023-01-12,Organic,South
3807,2024-06-11,Organic,East
3808,2024-12-20,Social,East
3809,2024-07-08,Paid Search,East
3810,2024-01-08,Paid Search,North
3811,2024-04-28,Organic,West
3812,2024-10-08,Organic,South
3813,2023-08-16,Paid Search,North
3814,2024-09-14,Referral,East
3815,2023-11-03,Social,North
3816,2024-04-01,Social,South
3817,2023-06-09,Paid Search,South
3818,2023-11-27,Referral,West
3819,2023-08-13,Organic,East
3820,2024-12-29,Organic,East
3821,2024-05-18,Organic,North
3822,2024-03-31,Referral,East
3823,2023-02-14,Organic,North
3824,2023-08-02,Paid Search,South
3825,2023-02-28,Organic,South
3826,2024-10-05,Organic,South
3827,2024-09-07,Paid Search,South
3828,2023-07-14,Social,South
3829,2024-05-03,Organic,North
3830,2023-06-06,Organic,South
3831,2024-09-01,Paid Search,North
3832,2023-08-14,Organic,South
3833,2024-02-16,Paid Search,North
3834,2023-07-24,Paid Search,North
3835,2023-03-20,Organic,North
3836,2023-05-04,Paid Search,East
3837,2024-04-15,Organic,North
3838,2023-08-06,Paid Search,North
3839,2024-05-30,Paid Search,South
3840,2024-08-24,Paid Search,North
3841,2023-04-14,Social,North
3842,2024-01-28,Organic,West
3843,2024-09-22,Organic,East
3844,2024-10-06,Paid Search,West
3845,2024-08-30,Paid Search,South
3846,2024-03-09,Social,East
3847,2023-11-27,Paid Search,East
3848,2023-05-23,Paid Search,West
3849,2024-06-23,Organic,East
3850,2023-10-05,Paid Search,West
3851,2023-08-21,Referral,North
3852,2024-06-12,Organic,West
3853,2024-07-24,Paid Search,East
3854,2023-03-31,Paid Search,East
3855,2024-05-06,Paid Search,South
3856,2023-07-18,Referral,South
3857,2023-12-28,Organic,South
3858,2024-03-16,Paid Search,South
3859,2023-01-26,Paid Search,East
3860,2023-01-25,Organic,South
3861,2024-01-29,Organic,West
3862,2024-05-21,Paid Search,North
3863,2023-10-28,Paid Search,East
3864,2023-12-05,Paid Search,South
3865,2023-09-24,Organic,East
3866,2024-04-05,Social,South
3867,2024-11-23,Paid Search,East
3868,2024-03-31,Organic,South
3869,2023-12-26,Paid Search,North
3870,2023-03-09,Paid Search,South
3871,2024-02-16,Paid Search,West
3872,2024-05-05,Referral,East
3873,2023-02-18,Organic,East
3874,2024-11-17,Organic,West
3875,2024-07-17,Paid Search,West
3876,2023-04-12,Paid Search,North
3877,2023-08-04,Paid Search,East
3878,2024-03-13,Organic,North
3879,2024-11-30,Paid Search,East
3880,2024-07-22,Organic,East
3881,2024-07-12,Paid Search,North
3882,2023-06-08,Paid Search,East
3883,2024-05-03,Organic,East
3884,2024-11-16,Paid Search,North
3885,2023-08-30,Paid Search,South
3886,2023-01-05,Paid Search,North
3887,2024-08-18,Organic,East
3888,2023-12-27,Organic,West
3889,2024-04-03,Paid Search,South
3890,2023-09-05,Organic,West
3891,2024-07-19,Paid Search,South
3892,2024-11-03,Paid Search,West
3893,2024-02-26,Paid Search,South
3894,2023-01-15,Referral,North
3895,2024-07-26,Paid Search,South
3896,2023-05-02,Paid Search,South
3897,2023-10-04,Paid Search,South
3898,2024-07-11,Paid Search,East
3899,2024-03-28,Organic,West
3900,2024-01-25,Paid Search,North
3901,2023-10-21,Paid Search,West
3902,2024-07-27,Organic,West
3903,2024-08-20,Paid Search,North
3904,2024-03-21,Organic,East
3905,2023-07-29,Organic,South
3906,2024-08-12,Paid Search,East
3907,2024-12-14,Organic,East
3908,2023-10-29,Paid Search,South
3909,2023-08-11,Organic,West
3910,2023-01-03,Paid Search,South
3911,2024-06-01,Paid Search,North
3912,2023-04-03,Organic,South
3913,2024-06-03,Referral,West
3914,2024-03-03,Social,East
3915,2024-05-07,Organic,East
3916,2023-08-23,Paid Search,South
3917,2024-09-11,Paid Search,North
3918,2023-06-10,Paid Search,West
3919,2024-12-21,Organic,East
3920,2023-11-27,Paid Search,South
3921,2023-11-29,Social,North
3922,2023-02-19,Paid Search,North
3923,2024-06-06,Paid Search,East
3924,2024-10-29,Paid Search,East
3925,2024-05-06,Referral,West
3926,2024-08-04,Organic,North
3927,2024-11-11,Organic,West
3928,2023-09-29,Paid Search,North
3929,2024-08-02,Referral,North
3930,2023-09-09,Paid Search,South
3931,2024-07-13,Referral,East
3932,2024-11-26,Organic,North
3933,2024-11-29,Paid Search,West
3934,2023-03-31,Organic,East
3935,2024-03-21,Organic,West
3936,2023-11-28,Paid Search,East
3937,2023-05-19,Referral,East
3938,2023-12-23,Paid Search,North
3939,2024-08-23,Paid Search,South
3940,2023-10-01,Paid Search,North
3941,2023-01-19,Paid Search,East
3942,2023-11-07,Organic,North
3943,2023-06-03,Paid Search,North
3944,2024-01-25,Organic,East
3945,2023-09-17,Paid Search,East
3946,2024-09-11,Social,North
3947,2024-07-24,Organic,North
3948,2023-05-05,Referral,North
3949,2023-12-20,Paid Search,West
3950,2023-09-30,Paid Search,North
3951,2024-09-10,Paid Search,West
3952,2023-09-02,Organic,South
3953,2024-03-25,Referral,West
3954,2023-09-04,Paid Search,North
3955,2024-06-03,Paid Search,South
3956,2023-05-21,Referral,West
3957,2023-12-28,Paid Search,West
3958,2023-01-08,Organic,East
3959,2024-04-22,Organic,South
3960,2023-12-18,Referral,East
3961,2024-05-09,Paid Search,South
3962,2024-08-28,Paid Search,West
3963,2024-03-02,Organic,East
3964,2023-02-08,Social,North
3965,2024-08-15,Paid Search,West
3966,2023-07-06,Paid Search,South
3967,2024-08-18,Organic,South
3968,2024-08-22,Social,East
3969,2023-04-03,Referral,East
3970,2023-03-27,Social,South
3971,2023-02-13,Paid Search,West
3972,2023-05-17,Paid Search,East
3973,2024-02-25,Organic,North
3974,2023-03-15,Referral,South
3975,2024-07-01,Paid Search,North
3976,2024-09-04,Paid Search,South
3977,2024-05-26,Referral,North
3978,2023-06-05,Paid Search,West
3979,2023-09-12,Paid Search,South
3980,2023-06-20,Organic,West
3981,2024-12-28,Organic,East
3982,2023-06-19,Organic,South
3983,2023-11-18,Paid Search,West
3984,2024-07-20,Organic,North
3985,2024-03-31,Organic,West
3986,2024-08-25,Organic,South
3987,2024-09-04,Organic,West
3988,2023-06-04,Paid Search,North
3989,2023-12-15,Paid Search,North
3990,2024-03-26,Paid Search,North
3991,2024-10-14,Paid Search,East
3992,2023-06-22,Organic,South
3993,2023-01-10,Referral,North
3994,2023-09-22,Organic,East
3995,2024-03-13,Referral,North
3996,2023-09-04,Paid Search,West
3997,2024-10-28,Paid Search,South
3998,2024-06-29,Paid Search,West
3999,2024-05-13,Paid Search,East
4000,2023-05-09,Paid Search,West
4001,2024-11-02,Organic,West
4002,2024-08-23,Social,North
4003,2024-08-27,Paid Search,West
4004,2023-11-23,Paid Search,North
4005,2024-02-08,Referral,North
4006,2024-09-20,Paid Search,South
4007,2024-08-28,Referral,East
4008,2024-11-05,Organic,East
4009,2024-09-02,Social,East
4010,2024-09-16,Paid Search,North
4011,2023-12-25,Organic,East
4012,2024-08-25,Organic,North
4013,2024-12-18,Organic,South
4014,2023-01-17,Paid Search,East
4015,2023-10-01,Paid Search,North
4016,2024-11-15,Organic,East
4017,2023-04-26,Organic,East
4018,2024-11-23,Referral,South
4019,2023-04-01,Organic,West
4020,2023-03-23,Organic,East
4021,2023-11-20,Paid Search,South
4022,2023-04-24,Organic,East
4023,2023-02-27,Organic,East
4024,2023-06-03,Referral,East
4025,2024-02-08,Social,East
4026,2024-09-19,Paid Search,West
4027,2023-09-23,Referral,West
4028,2023-11-11,Paid Search,East
4029,2024-12-15,Paid Search,East
4030,2023-02-10,Organic,South
4031,2023-04-15,Paid Search,South
4032,2023-07-12,Organic,North
4033,2024-02-05,Paid Search,West
4034,2023-10-05,Paid Search,East
4035,2023-12-20,Organic,West
4036,2024-08-02,Organic,South
4037,2024-12-09,Social,West
4038,2023-09-13,Organic,West
4039,2024-10-12,Organic,East
4040,2024-10-22,Paid Search,East
4041,2023-04-09,Paid Search,South
4042,2024-08-10,Paid Search,East
4043,2023-10-09,Organic,South
4044,2024-02-07,Organic,South
4045,2023-04-19,Paid Search,North
4046,2024-11-30,Organic,North
4047,2023-07-18,Organic,North
4048,2023-10-30,Paid Search,West
4049,2023-11-23,Paid Search,North
4050,2023-06-03,Referral,East
4051,2024-07-05,Organic,East
4052,2024-10-06,Referral,North
4053,2024-02-09,Paid Search,West
4054,2024-04-06,Social,South
4055,2023-05-12,Paid Search,West
4056,2023-03-25,Paid Search,West
4057,2024-02-03,Social,South
4058,2024-09-19,Paid Search,South
4059,2023-04-19,Organic,South
4060,2023-08-09,Paid Search,East
4061,2024-07-06,Organic,South
4062,2024-01-03,Social,South
4063,2023-05-27,Paid Search,West
4064,2023-04-22,Organic,West
4065,2024-09-06,Paid Search,North
4066,2024-07-11,Organic,West
4067,2024-05-08,Paid Search,South
4068,2024-05-19,Paid Search,East
4069,2024-04-19,Paid Search,West
4070,2023-09-28,Paid Search,West
4071,2024-02-25,Social,South
4072,2024-12-07,Paid Search,West
4073,2024-01-02,Paid Search,West
4074,2023-10-07,Paid Search,South
4075,2023-10-10,Paid Search,West
4076,2023-02-09,Organic,East
4077,2023-07-08,Social,North
4078,2023-06-13,Paid Search,West
4079,2024-06-19,Referral,East
4080,2024-06-19,Organic,West
4081,2023-01-04,Paid Search,North
4082,2023-10-17,Organic,South
4083,2024-03-08,Organic,North
4084,2024-04-15,Organic,West
4085,2023-06-30,Referral,North
4086,2023-09-05,Paid Search,North
4087,2024-09-19,Social,South
4088,2023-10-06,Referral,West
4089,2024-08-03,Organic,North
4090,2023-09-11,Organic,North
4091,2023-06-30,Paid Search,South
4092,2024-11-11,Social,East
4093,2024-05-23,Organic,West
4094,2024-11-30,Paid Search,East
4095,2024-07-19,Paid Search,East
4096,2023-11-22,Organic,South
4097,2023-12-23,Paid Search,South
4098,2024-10-11,Paid Search,West
4099,2024-11-10,Organic,East
4100,2024-01-26,Paid Search,North
4101,2024-09-06,Paid Search,East
4102,2023-03-26,Paid Search,South
4103,2023-11-13,Paid Search,North
4104,2023-07-31,Organic,North
4105,2024-05-29,Organic,South
4106,2024-01-19,Paid Search,North
4107,2024-11-21,Paid Search,East
4108,2023-12-08,Organic,South
4109,2023-02-07,Paid Search,West
4110,2024-05-25,Paid Search,South
4111,2024-02-24,Paid Search,West
4112,2023-06-18,Referral,West
4113,2023-12-09,Referral,South
4114,2023-11-02,Referral,South
4115,2024-06-25,Organic,West
4116,2024-12-02,Organic,West
4117,2024-06-20,Organic,North
4118,2023-04-22,Organic,South
4119,2024-02-15,Paid Search,South
4120,2023-07-25,Organic,North
4121,2023-07-04,Referral,South
4122,2024-01-17,Organic,North
4123,2024-05-10,Paid Search,North
4124,2024-01-14,Paid Search,South
4125,2023-02-16,Organic,East
4126,2024-07-04,Organic,West
4127,2024-06-11,Referral,South
4128,2024-05-18,Paid Search,East
4129,2023-01-22,Referral,North
4130,2023-08-01,Organic,East
4131,2023-11-06,Referral,South
4132,2024-10-22,Organic,South
4133,2023-09-29,Organic,East
4134,2024-07-24,Organic,South
4135,2023-07-21,Organic,West
4136,2023-02-01,Social,East
4137,2024-03-18,Paid Search,North
4138,2023-06-11,Paid Search,East
4139,2023-09-11,Social,East
4140,2024-06-04,Organic,East
4141,2024-10-12,Organic,East
4142,2024-04-24,Organic,North
4143,2023-01-10,Paid Search,North
4144,2024-12-26,Referral,North
4145,2024-05-19,Organic,East
4146,2024-07-13,Paid Search,West
4147,2024-03-11,Paid Search,West
4148,2023-04-21,Referral,North
4149,2023-06-02,Paid Search,West
4150,2024-09-26,Referral,West
4151,2023-04-12,Paid Search,West
4152,2023-07-10,Organic,West
4153,2024-12-29,Social,West
4154,2024-07-16,Organic,South
4155,2023-03-22,Paid Search,North
4156,2024-05-03,Organic,East
4157,2023-03-29,Paid Search,West
4158,2023-07-13,Paid Search,South
4159,2023-04-14,Social,East
4160,2023-04-06,Referral,South
4161,2024-02-27,Organic,West
4162,2023-07-17,Paid Search,West
4163,2023-01-01,Paid Search,West
4164,2024-02-11,Paid Search,West
4165,2024-01-13,Organic,East
4166,2023-06-16,Referral,East
4167,2024-05-23,Organic,South
4168,2024-09-29,Referral,North
4169,2023-11-09,Paid Search,West
4170,2024-08-15,Paid Search,South
4171,2024-02-22,Paid Search,South
4172,2024-11-11,Paid Search,South
4173,2024-04-21,Paid Search,West
4174,2023-03-14,Social,West
4175,2023-05-21,Paid Search,South
4176,2024-08-04,Social,West
4177,2023-09-19,Paid Search,South
4178,2023-12-06,Social,East
4179,2023-11-04,Organic,West
4180,2023-09-02,Social,East
4181,2024-05-29,Paid Search,North
4182,2023-12-03,Organic,West
4183,2024-07-28,Social,North
4184,2024-07-14,Paid Search,South
4185,2023-03-17,Paid Search,West
4186,2023-06-24,Paid Search,West
4187,2023-04-19,Social,West
4188,2023-07-02,Organic,North
4189,2023-07-11,Organic,North
4190,2023-03-06,Paid Search,South
4191,2024-04-18,Paid Search,East
4192,2023-04-10,Referral,East
4193,2024-06-27,Paid Search,North
4194,2023-05-08,Organic,West
4195,2024-03-27,Social,East
4196,2024-01-04,Paid Search,East
4197,2023-02-12,Organic,North
4198,2024-02-23,Paid Search,South
4199,2024-05-02,Organic,North
4200,2023-03-19,Paid Search,North
4201,2023-09-27,Organic,West
4202,2024-11-04,Paid Search,North
4203,2024-12-01,Organic,West
4204,2024-12-28,Organic,South
4205,2023-11-11,Paid Search,West
4206,2023-06-17,Organic,South
4207,2023-12-05,Paid Search,South
4208,2023-07-12,Organic,South
4209,2024-03-28,Paid Search,North
