order_id,customer_id,order_date,service_type,order_value,refund_flag
646,25,2024-03-15,Premium,96.31,0
647,2045,2024-06-06,Express,212.67,0
648,941,2023-10-23,Premium,107.83,0
649,3139,2024-10-14,Express,213.68,0
650,3406,2024-10-25,Standard,59.56,1
651,2482,2023-04-10,Express,203.7,0
652,208,2023-10-17,Standard,61.86,1
653,3293,2023-05-16,Standard,60.32,0
654,4239,2023-09-04,Standard,62.21,0
655,3610,2023-07-29,Standard,63.68,0
656,4172,2023-11-14,Standard,47.78,0
657,1007,2024-07-11,Standard,48.82,0
658,4470,2023-08-02,Premium,105.42,1
659,1618,2023-07-18,Standard,62.85,0
660,69,2023-05-07,Express,105.39,0
661,4245,2024-01-17,Express,149.54,0
662,4727,2023-01-13,Premium,103.37,0
663,3290,2024-01-21,Express,135.2,0
664,1171,2023-01-29,Standard,64.17,0
665,1271,2024-05-02,Express,106.96,0
666,2376,2023-12-04,Standard,71.26,0
667,4519,2024-05-28,Standard,81.19,0
668,758,2024-12-08,Standard,48.82,0
669,4148,2023-11-13,Premium,85.11,0
670,1476,2024-11-16,Standard,40.86,0
671,4052,2023-11-24,Standard,54.54,0
672,4622,2024-09-03,Standard,40.32,0
673,2177,2024-07-24,Standard,31.03,0
674,1859,2023-10-31,Express,116.42,0
675,4018,2024-02-06,Standard,67.59,0
676,2669,2023-11-02,Standard,47.61,0
677,3435,2023-07-22,Standard,51.61,0
678,3135,2023-06-04,Standard,42.75,0
679,778,2024-02-20,Standard,70.55,0
680,4253,2023-11-18,Premium,77.03,0
681,983,2024-07-31,Standard,44.29,0
682,4686,2023-08-10,Premium,117.73,0
683,1264,2023-12-08,Standard,27.93,0
684,3684,2023-06-01,Standard,38.51,0
685,1444,2024-12-15,Standard,67.76,0
686,1595,2024-12-31,Premium,85.41,0
687,1561,2023-05-23,Premium,72.95,0
688,3752,2024-01-03,Standard,49.68,0
689,2801,2024-03-08,Standard,51.51,0
690,4438,2024-10-18,Standard,67.62,0
691,1545,2023-10-22,Premium,81.98,0
692,3472,2024-12-13,Standard,42.12,0
693,3778,2023-03-28,Express,206.34,0
694,769,2023-01-04,Standard,64.72,0
695,2041,2024-03-16,Standard,51.75,0
696,2460,2024-06-10,Standard,52.9,1
697,1815,2023-06-20,Express,199.66,0
698,1617,2023-09-19,Express,125.47,0
699,3447,2023-12-08,Express,162.36,0
700,1083,2023-01-30,Premium,100.57,0
701,3557,2023-03-27,Standard,34.3,0
702,4699,2024-07-21,Premium,48.55,0
703,2848,2024-12-09,Standard,41.09,0
704,3081,2024-02-24,Standard,45.09,0
705,358,2023-10-29,Standard,60.2,0
706,4355,2024-01-20,Standard,42.1,0
707,1445,2023-09-02,Express,127.21,0
708,3100,2024-01-31,Premium,59.49,0
709,4903,2024-08-01,Standard,50.02,0
710,2990,2023-05-05,Premium,77.6,0
711,3637,2023-01-10,Premium,68.53,0
712,2268,2024-05-27,Standard,53.43,0
713,315,2023-10-02,Standard,42.67,0
714,3993,2024-01-07,Standard,45.17,0
715,174,2024-08-29,Standard,52.29,0
716,3508,2023-07-02,Express,231.93,0
717,114,2024-11-19,Express,177.16,0
718,4342,2023-07-02,Standard,72.13,0
719,798,2023-08-02,Standard,32.69,0
720,2594,2023-07-02,Standard,47.94,0
721,2999,2024-04-02,Premium,60.69,0
722,2330,2024-12-19,Standard,41.61,0
723,1725,2024-08-03,Express,86.57,0
724,2383,2024-11-13,Premium,57.11,0
725,1565,2024-05-07,Standard,60.21,0
726,2233,2024-04-09,Express,169.45,0
727,1830,2023-03-23,Standard,74.05,0
728,2854,2023-11-09,Standard,52.48,0
729,1204,2024-11-26,Premium,115.81,0
730,4948,2024-09-13,Standard,62.95,0
731,2530,2023-08-05,Premium,65.01,1
732,977,2023-04-26,Standard,55.42,0
733,2434,2024-02-14,Standard,51.22,0
734,4363,2024-09-12,Express,151.08,0
735,107,2023-10-06,Express,200.11,0
736,3406,2024-07-06,Express,139.57,1
737,2760,2023-03-28,Standard,31.19,0
738,854,2023-04-03,Premium,49.35,0
739,4105,2023-08-13,Express,138.63,0
740,1882,2023-11-11,Express,118.73,0
741,1491,2023-09-12,Standard,35.54,0
742,4161,2023-10-01,Standard,40.17,0
743,3210,2023-11-23,Standard,62.7,0
744,4522,2023-08-12,Express,150.67,0
745,3167,2024-12-11,Standard,50.3,0
746,3721,2023-05-16,Premium,93.53,0
747,4207,2024-09-17,Standard,52.74,0
748,285,2024-03-17,Premium,113.84,0
749,3895,2023-12-28,Standard,48.57,0
750,3095,2023-09-30,Express,92.49,0
751,362,2024-02-21,Premium,96.66,0
752,2568,2024-07-31,Standard,54.98,0
753,435,2023-07-07,Express,154.04,0
754,3695,2024-11-16,Standard,62.5,1
755,2752,2023-10-05,Premium,74.67,0
756,4790,2023-02-01,Express,164.9,0
757,926,2024-02-13,Express,211.01,0
758,3049,2023-05-16,Standard,45.19,0
759,1062,2023-03-04,Standard,52.49,0
760,3097,2024-06-24,Standard,48.5,0
761,3624,2023-07-28,Standard,37.28,0
762,3622,2023-02-09,Standard,67.28,0
763,4091,2024-11-15,Standard,48.63,0
764,4301,2024-05-28,Express,123.75,0
765,404,2023-08-28,Standard,59.99,0
766,1740,2024-06-26,Premium,120.71,0
767,3451,2024-08-02,Express,123.14,0
768,2524,2023-08-22,Express,134.95,0
769,961,2023-12-12,Express,114.17,0
770,2786,2024-01-28,Standard,44.05,0
771,2077,2023-01-10,Standard,39.98,0
772,1997,2023-02-20,Standard,40.62,0
773,4059,2024-12-10,Premium,84.23,0
774,2078,2023-06-21,Standard,56.23,0
775,131,2023-01-26,Standard,61.36,0
776,305,2023-07-22,Premium,72.22,0
777,4310,2023-12-01,Standard,55.24,0
778,4812,2024-09-24,Standard,78.09,0
779,3455,2024-04-12,Standard,49.61,0
780,1855,2024-09-11,Premium,82.29,0
781,4712,2024-08-25,Premium,90.69,0
782,3329,2023-01-30,Standard,56.1,0
783,4251,2024-12-11,Express,157.42,0
784,3849,2023-08-17,Premium,102.48,0
785,1935,2024-10-16,Express,196.72,0
786,2441,2024-08-14,Premium,84.96,0
787,937,2023-05-03,Standard,61.12,0
788,1481,2023-08-23,Standard,53.7,0
789,3901,2024-03-18,Standard,56.73,0
790,4500,2023-03-25,Express,142.39,0
791,3635,2024-09-16,Express,140.76,0
792,2368,2023-12-06,Standard,56.95,0
793,452,2024-05-14,Express,92.43,0
794,298,2024-09-07,Express,177.83,0
795,1906,2024-10-21,Premium,72.77,0
796,2362,2023-07-16,Premium,68.43,0
797,3067,2023-07-22,Express,98.88,0
798,35,2023-05-10,Standard,57.12,0
799,4951,2024-10-31,Premium,89.78,0
800,1852,2024-10-09,Express,167.49,0
801,4270,2024-10-09,Standard,100.35,0
802,2691,2024-10-18,Standard,37.42,0
803,679,2023-04-09,Premium,107.27,0
804,3993,2023-01-30,Standard,54.44,0
805,3559,2024-01-20,Standard,71.22,0
806,2657,2023-07-16,Premium,62.71,0
807,2596,2023-03-05,Premium,55.35,0
808,454,2024-04-08,Standard,45.22,0
809,3292,2023-02-05,Standard,47.95,0
810,4582,2024-08-13,Express,110.76,0
811,488,2024-11-19,Express,121.11,0
812,1326,2023-03-22,Express,149.43,0
813,4538,2024-12-17,Premium,101.84,0
814,1443,2024-06-19,Standard,45.61,0
815,3280,2024-09-10,Standard,50.98,0
816,2691,2024-10-05,Standard,44.53,0
817,2994,2024-05-06,Standard,60.2,0
818,2115,2024-01-14,Standard,39.81,0
819,1512,2024-09-13,Standard,43.49,0
820,248,2024-08-11,Standard,66.33,0
821,3734,2024-03-21,Standard,36.7,0
822,3745,2024-05-23,Premium,90.25,0
823,3369,2024-10-10,Premium,101.91,0
824,3238,2023-08-22,Standard,74.4,0
825,1231,2023-06-14,Standard,45.51,1
826,111,2023-04-17,Express,90.83,0
827,4053,2024-03-29,Express,135.54,0
828,2493,2023-09-24,Premium,92.64,0
829,1542,2024-09-26,Express,148.09,0
830,532,2024-08-17,Express,136.58,0
831,329,2023-06-24,Standard,38.26,0
832,1774,2023-11-28,Standard,28.48,1
833,4032,2024-07-04,Standard,28.18,0
834,4617,2024-01-25,Premium,65.26,0
835,4513,2024-02-24,Premium,82.89,0
836,4621,2024-03-21,Standard,41.07,1
837,4567,2023-11-12,Standard,72.88,0
838,2656,2024-09-13,Express,191.04,0
839,1101,2023-12-01,Premium,68.23,0
840,3993,2024-08-11,Premium,71.01,0
841,1074,2023-11-24,Standard,44.82,0
842,1348,2023-12-10,Standard,31.51,0
843,1180,2023-06-08,Standard,68.65,0
844,2598,2024-11-10,Standard,50.74,0
845,1616,2023-03-01,Premium,82.51,0
846,781,2024-02-01,Premium,92.03,0
847,2313,2024-04-24,Standard,69.4,0
848,4396,2024-07-02,Standard,35.57,0
849,2872,2023-09-08,Express,129.18,0
850,4417,2023-03-02,Standard,58.61,1
851,984,2024-10-19,Premium,88.43,0
852,842,2024-02-06,Standard,40.65,1
853,2894,2023-11-06,Standard,35.87,0
854,2360,2024-01-13,Standard,47.97,0
855,3314,2023-10-14,Express,178.0,0
856,3981,2024-08-13,Premium,99.06,0
857,3768,2024-11-07,Standard,61.67,0
858,4730,2023-12-06,Standard,73.39,0
859,2034,2024-08-02,Standard,39.34,0
860,1035,2023-07-29,Premium,93.93,0
861,2778,2023-12-18,Standard,41.07,0
862,573,2024-08-21,Premium,88.7,0
863,1462,2023-03-03,Standard,61.86,0
864,1044,2023-03-20,Standard,41.87,0
865,2024,2023-09-20,Standard,52.08,0
866,576,2023-06-08,Standard,34.6,0
867,156,2023-09-12,Standard,40.36,0
868,3297,2023-02-09,Standard,63.21,0
869,3074,2024-08-12,Standard,53.81,0
870,3551,2023-12-05,Express,93.01,0
871,3315,2024-11-20,Standard,53.44,0
872,590,2023-03-21,Express,120.72,1
873,1475,2023-07-12,Premium,59.47,0
874,674,2023-01-25,Standard,39.05,0
875,4242,2024-10-09,Premium,76.49,0
876,3750,2023-10-22,Standard,61.79,0
877,1010,2023-06-09,Premium,90.48,0
878,1728,2024-10-14,Premium,73.06,0
879,4843,2024-12-07,Premium,59.16,0
880,2989,2023-07-13,Premium,157.25,0
881,4011,2024-05-30,Standard,44.74,0
882,1332,2023-10-06,Express,158.84,0
883,1053,2023-10-17,Standard,32.17,0
884,3932,2024-08-28,Express,104.91,0
885,3444,2023-07-05,Standard,41.46,0
886,3414,2023-11-25,Standard,49.62,0
887,2786,2023-10-02,Express,117.07,1
888,2838,2024-10-10,Express,200.22,0
889,3695,2024-06-18,Premium,119.19,0
890,1361,2024-12-15,Standard,54.7,0
891,1797,2024-06-08,Premium,81.12,0
892,4388,2024-04-21,Standard,41.75,0
893,1554,2023-11-24,Premium,132.63,1
894,2750,2024-01-01,Express,107.3,0
895,3520,2023-01-05,Standard,46.44,0
896,5000,2024-04-19,Standard,32.07,0
897,2216,2024-02-27,Standard,46.74,0
898,2181,2024-01-11,Standard,68.87,0
899,4240,2023-05-30,Express,114.42,0
900,4034,2024-02-10,Standard,91.58,0
901,3667,2024-03-21,Express,201.44,0
902,2360,2024-03-11,Premium,71.54,0
903,1624,2024-02-27,Standard,36.29,0
904,3065,2023-04-27,Premium,73.74,0
905,4407,2024-08-14,Standard,45.39,0
906,4443,2023-05-05,Standard,37.36,0
907,559,2024-03-15,Standard,80.04,0
908,2183,2024-01-31,Standard,55.01,0
909,2365,2024-10-13,Premium,93.19,0
910,4894,2023-12-18,Standard,56.51,0
911,3400,2024-01-24,Premium,65.69,0
912,2076,2024-09-03,Standard,44.88,0
913,129,2024-08-26,Express,165.51,0
914,2849,2024-05-16,Standard,40.17,0
915,505,2024-09-27,Standard,59.0,0
916,4199,2024-03-10,Standard,57.99,0
917,3776,2023-08-24,Premium,106.17,0
918,2344,2024-05-30,Express,155.42,0
919,2188,2023-12-25,Standard,50.82,0
920,4517,2024-08-27,Premium,89.88,1
921,1459,2024-10-25,Premium,102.89,1
922,1255,2023-07-03,Standard,64.98,0
923,4716,2023-10-02,Standard,34.36,1
924,4056,2024-08-17,Standard,64.69,0
925,4120,2024-08-30,Express,100.11,0
926,981,2023-07-24,Standard,58.11,0
927,729,2023-02-15,Standard,55.13,0
928,129,2024-10-19,Express,145.17,0
929,1202,2023-07-08,Standard,38.33,1
930,3886,2024-08-05,Premium,84.04,0
931,1215,2023-02-14,Standard,64.05,0
932,3661,2024-12-28,Premium,93.12,0
933,1272,2024-09-24,Premium,85.02,0
934,2019,2024-03-05,Premium,111.59,0
935,4918,2023-01-17,Premium,94.97,0
936,1233,2024-02-03,Standard,49.1,0
937,1919,2023-11-25,Express,133.05,0
938,1515,2024-09-02,Standard,40.88,0
939,566,2023-02-19,Express,125.64,0
940,2491,2024-01-10,Standard,49.16,0
941,1933,2024-10-12,Standard,62.49,0
942,3483,2024-11-12,Premium,116.52,0
943,4105,2024-08-28,Standard,38.16,0
944,2738,2023-08-01,Standard,54.43,0
945,158,2023-02-04,Premium,97.25,0
946,3118,2023-02-28,Standard,36.45,0
947,289,2024-10-13,Standard,46.14,0
948,3107,2024-06-07,Premium,140.42,0
949,3439,2024-06-23,Premium,83.71,0
950,995,2024-11-16,Standard,41.73,0
951,4113,2024-01-11,Premium,78.59,0
952,4582,2023-05-08,Express,129.64,0
953,4079,2024-05-13,Standard,45.36,0
954,1535,2024-10-17,Express,187.36,0
955,2949,2023-08-08,Standard,33.12,0
956,4600,2023-07-12,Standard,47.21,0
957,1612,2023-02-21,Express,221.91,0
958,4117,2024-07-05,Standard,50.2,0
959,49,2024-06-01,Premium,131.29,0
960,22,2023-06-14,Standard,38.38,0
961,3819,2023-09-20,Standard,33.82,0
962,3829,2024-01-20,Premium,144.3,0
963,3958,2024-08-11,Standard,56.98,0
964,4673,2023-06-25,Standard,65.25,0
965,608,2024-03-10,Standard,42.55,1
966,1172,2023-08-24,Standard,48.92,0
967,4543,2023-05-22,Standard,68.32,0
968,896,2023-12-01,Standard,36.34,0
969,3422,2024-11-19,Express,152.47,0
970,2672,2024-02-29,Standard,69.95,0
971,440,2024-12-08,Standard,45.74,0
972,1444,2023-08-30,Premium,119.37,0
973,2620,2023-04-17,Standard,42.35,0
974,4295,2024-12-25,Standard,59.49,0
975,3546,2024-08-19,Premium,76.17,0
976,3132,2024-03-21,Express,87.32,1
977,2513,2023-11-09,Premium,125.56,0
978,1509,2023-05-22,Express,163.78,0
979,616,2023-03-16,Standard,59.31,0
980,2084,2024-11-07,Premium,109.22,0
981,144,2024-08-12,Standard,60.55,0
982,1059,2024-03-06,Express,146.99,0
983,2207,2023-07-08,Standard,47.78,0
984,2128,2023-12-06,Express,118.47,0
985,222,2023-08-15,Standard,87.09,0
986,2963,2023-10-10,Premium,73.87,0
987,2771,2024-11-19,Express,108.34,0
988,409,2024-03-19,Standard,50.88,0
989,4735,2024-03-29,Express,143.57,0
990,517,2024-08-05,Express,173.87,0
991,4302,2024-03-04,Premium,71.7,0
992,2,2023-09-14,Premium,119.45,0
993,4435,2023-10-21,Standard,40.39,0
994,95,2024-02-05,Standard,28.17,1
995,3807,2023-12-22,Standard,72.7,0
996,1847,2024-02-26,Premium,77.69,0
997,3706,2023-05-09,Standard,51.07,0
998,2045,2024-08-17,Standard,62.54,0
999,370,2024-05-16,Standard,58.64,1
1000,3854,2024-10-31,Standard,34.23,0
1001,372,2024-04-05,Premium,52.05,0
1002,4633,2023-01-07,Standard,47.72,0
1003,262,2023-12-29,Standard,88.32,0
1004,2444,2024-10-21,Standard,40.67,0
1005,3627,2023-02-13,Premium,79.77,0
1006,2008,2024-06-08,Standard,73.95,0
1007,1088,2024-06-15,Standard,51.71,0
1008,3815,2023-01-05,Premium,131.52,0
1009,3932,2023-04-22,Standard,69.06,0
1010,4637,2024-07-17,Standard,60.72,0
1011,1917,2024-02-13,Standard,44.33,0
1012,2554,2024-03-15,Standard,40.38,0
1013,1851,2024-04-14,Express,126.92,0
1014,1291,2024-01-20,Express,100.69,0
1015,3767,2024-08-06,Standard,42.33,0
1016,1718,2024-04-28,Standard,37.42,0
1017,2181,2023-06-26,Standard,53.02,0
1018,2055,2024-06-17,Express,150.18,0
1019,3572,2024-01-05,Express,126.82,0
1020,4613,2024-04-13,Express,151.02,0
1021,3349,2024-08-19,Standard,42.25,0
1022,2402,2024-06-26,Standard,72.49,0
1023,3908,2024-01-12,Express,146.98,0
1024,3222,2023-12-15,Standard,42.19,0
1025,316,2024-05-20,Express,103.72,0
1026,502,2024-05-08,Standard,58.55,0
1027,192,2023-10-25,Express,173.06,1
1028,2327,2024-01-27,Standard,57.53,0
1029,4148,2023-10-18,Standard,63.81,0
1030,1575,2024-09-12,Standard,49.49,0
1031,1961,2024-06-30,Premium,107.5,0
1032,4573,2024-06-18,Standard,50.19,1
1033,4210,2023-10-29,Standard,38.67,0
1034,3341,2023-03-20,Premium,66.66,0
1035,1345,2024-08-06,Standard,37.31,0
1036,607,2024-08-31,Express,82.21,0
1037,78,2024-04-27,Standard,32.54,0
1038,551,2023-01-13,Standard,49.67,0
1039,1484,2024-03-09,Standard,29.55,0
1040,2783,2024-02-19,Standard,38.27,0
1041,337,2024-12-11,Express,124.27,0
1042,696,2024-09-30,Express,166.71,0
1043,919,2023-11-09,Standard,87.1,0
1044,3176,2024-09-03,Standard,47.76,0
1045,3103,2024-05-17,Standard,38.07,0
1046,2777,2024-06-09,Express,126.94,0
1047,1264,2023-12-16,Standard,70.0,0
1048,1891,2023-06-28,Premium,120.04,0
1049,509,2024-06-04,Express,196.93,0
1050,1143,2024-10-14,Express,194.22,1
1051,4519,2024-12-16,Premium,69.21,0
1052,4904,2023-07-13,Standard,36.45,0
1053,3254,2024-07-03,Premium,61.79,0
1054,4609,2024-06-16,Standard,44.01,0
1055,3233,2024-10-30,Premium,83.27,0
1056,164,2024-08-18,Standard,58.93,0
1057,4986,2023-06-27,Premium,93.78,0
1058,517,2024-12-04,Standard,40.19,0
1059,3424,2024-01-19,Express,157.93,0
1060,1274,2023-09-28,Standard,42.7,0
1061,2004,2023-06-30,Express,202.58,0
1062,3249,2023-09-16,Standard,53.68,0
1063,2223,2023-01-22,Standard,58.86,0
1064,1264,2023-10-22,Standard,52.75,0
1065,1687,2024-06-07,Express,115.38,1
1066,1730,2024-06-29,Standard,45.13,0
1067,4804,2023-10-28,Premium,102.84,0
1068,3996,2023-12-19,Standard,52.68,0
1069,2332,2024-10-29,Standard,62.26,0
1070,1003,2023-09-16,Premium,96.1,0
1071,4067,2023-06-24,Standard,54.34,0
1072,796,2024-06-07,Standard,62.16,0
1073,1055,2024-07-08,Premium,58.06,0
1074,1865,2023-11-29,Standard,43.85,0
1075,4427,2024-01-11,Standard,57.69,0
1076,683,2024-12-07,Standard,38.39,0
1077,634,2024-05-24,Standard,50.98,1
1078,2504,2024-09-14,Premium,96.73,0
1079,1399,2023-03-31,Premium,61.58,0
1080,2861,2024-05-14,Standard,70.24,0
1081,2306,2023-09-17,Standard,59.47,0
1082,2214,2023-09-25,Standard,54.79,0
1083,578,2023-02-22,Express,112.17,0
1084,719,2024-11-21,Standard,71.47,0
1085,4123,2023-09-29,Express,89.67,0
1086,4456,2023-05-25,Standard,51.42,0
1087,1189,2024-05-02,Standard,38.64,0
1088,585,2024-02-14,Express,219.61,0
1089,277,2023-01-29,Premium,79.58,1
1090,3062,2024-05-22,Standard,56.65,0
1091,3585,2023-12-16,Standard,42.09,0
1092,1901,2024-05-10,Standard,41.63,0
1093,3407,2024-11-17,Standard,65.33,0
1094,3574,2023-12-23,Standard,54.46,0
1095,4700,2024-11-04,Express,103.02,0
1096,338,2024-05-16,Standard,77.4,0
1097,967,2023-08-19,Premium,115.58,0
1098,356,2024-06-24,Standard,57.06,0
1099,4368,2023-05-01,Standard,29.58,0
1100,3972,2023-06-26,Standard,70.85,0
1101,2888,2024-09-23,Standard,54.62,0
1102,442,2023-12-13,Premium,112.36,0
1103,1380,2023-05-24,Standard,65.56,0
1104,1505,2023-12-03,Premium,56.66,0
1105,2824,2024-12-15,Express,107.53,0
1106,1297,2023-09-26,Standard,96.59,0
1107,382,2023-02-21,Express,105.19,0
1108,3665,2024-06-20,Premium,117.57,0
1109,1511,2023-08-24,Express,156.9,0
1110,2311,2024-01-16,Premium,89.17,0
1111,662,2024-05-05,Standard,40.74,0
1112,4020,2024-03-18,Premium,80.03,0
1113,2850,2024-04-04,Standard,52.05,0
1114,4538,2023-03-09,Express,122.98,0
1115,2509,2024-12-31,Premium,96.1,0
1116,4725,2023-04-28,Premium,69.07,0
1117,4488,2024-03-04,Express,118.68,0
1118,2899,2023-03-13,Standard,44.82,0
1119,4692,2024-08-06,Premium,96.29,0
1120,1619,2023-10-12,Standard,54.16,0
1121,1862,2024-05-29,Standard,42.65,1
1122,229,2024-10-14,Premium,122.61,0
1123,2964,2023-08-11,Standard,48.51,0
1124,3620,2024-11-18,Standard,48.73,0
1125,3882,2023-10-07,Standard,70.73,0
1126,759,2023-08-22,Standard,56.82,0
1127,2265,2024-05-29,Premium,90.06,0
1128,894,2024-10-27,Premium,97.34,0
1129,3325,2023-01-02,Standard,31.63,0
1130,800,2024-06-28,Standard,43.21,0
1131,4545,2023-02-03,Express,92.6,0
1132,1168,2024-09-01,Standard,39.47,0
1133,1477,2023-02-07,Standard,70.9,0
1134,4286,2023-05-07,Express,117.58,1
1135,2332,2024-12-18,Express,238.26,0
1136,119,2023-05-28,Express,107.24,0
1137,2508,2024-10-11,Express,155.58,0
1138,445,2023-06-10,Standard,59.82,0
1139,4929,2024-09-25,Premium,93.54,1
1140,2957,2023-02-14,Standard,47.04,0
1141,1291,2024-05-10,Express,104.21,0
1142,2839,2023-03-01,Standard,69.89,0
1143,402,2024-03-25,Standard,83.6,0
1144,4004,2024-12-01,Standard,33.78,0
1145,4652,2024-11-21,Standard,40.95,1
1146,4399,2023-01-12,Premium,95.03,0
1147,1731,2024-12-20,Standard,35.2,0
1148,1635,2023-05-17,Standard,50.15,0
1149,175,2023-09-24,Standard,46.9,0
1150,3269,2023-05-29,Standard,34.36,0
1151,2691,2024-12-16,Standard,38.24,0
1152,2337,2024-12-08,Premium,96.99,0
1153,4566,2023-05-27,Standard,64.1,0
1154,848,2024-05-09,Standard,48.23,0
1155,50,2023-09-08,Standard,71.5,0
1156,384,2024-11-14,Standard,50.52,0
1157,1125,2023-07-08,Standard,44.62,0
1158,164,2023-05-09,Express,134.73,0
1159,2542,2023-08-28,Express,172.63,0
1160,1577,2024-01-13,Standard,58.49,0
1161,915,2023-07-19,Premium,99.61,0
1162,3765,2024-03-17,Standard,60.46,0
1163,1027,2023-12-16,Express,176.18,1
1164,3452,2023-05-01,Standard,46.1,0
1165,1776,2024-09-18,Standard,41.31,0
1166,2583,2023-02-10,Standard,63.14,0
1167,4692,2023-06-01,Standard,39.73,1
1168,189,2023-06-20,Standard,66.22,0
1169,2528,2023-12-03,Standard,52.82,0
1170,4302,2024-01-09,Standard,66.13,0
1171,2956,2023-04-04,Premium,68.22,0
1172,1402,2023-04-26,Express,126.98,0
1173,2031,2024-03-25,Standard,43.32,0
1174,3410,2023-08-06,Premium,63.97,0
1175,4481,2023-06-09,Standard,47.6,0
1176,211,2023-08-07,Standard,42.82,0
1177,374,2024-02-29,Standard,42.18,0
1178,1631,2023-01-11,Standard,44.29,0
1179,1177,2023-04-26,Express,194.17,1
1180,1334,2023-10-01,Standard,61.4,0
1181,1112,2024-05-16,Premium,53.02,0
1182,983,2023-01-08,Standard,70.16,0
1183,679,2023-10-10,Express,108.4,0
1184,4692,2023-07-29,Standard,53.02,0
1185,732,2024-05-28,Premium,98.89,0
1186,1027,2024-08-15,Premium,174.72,0
1187,1242,2023-10-29,Standard,55.83,0
1188,4687,2023-07-17,Premium,74.09,0
1189,3795,2024-01-24,Standard,54.61,0
1190,3963,2024-10-13,Express,216.05,0
1191,541,2024-11-14,Express,120.11,0
1192,4207,2024-03-01,Premium,108.4,0
1193,2082,2024-01-06,Premium,59.02,1
1194,1321,2024-04-16,Standard,45.85,0
1195,2895,2023-06-07,Standard,60.19,0
1196,4130,2023-02-21,Standard,52.39,0
1197,3904,2024-04-09,Standard,40.46,0
1198,4476,2023-10-30,Standard,49.59,0
1199,4665,2024-07-01,Express,168.15,0
1200,1205,2024-08-04,Express,166.49,0
1201,2156,2024-02-04,Standard,53.59,0
1202,76,2024-08-05,Standard,65.53,0
1203,4420,2024-10-18,Premium,97.09,0
1204,784,2024-11-02,Express,158.86,0
1205,4337,2023-01-14,Standard,41.91,0
1206,1657,2024-02-14,Premium,125.18,0
1207,1877,2024-04-01,Express,194.2,0
1208,199,2023-05-21,Standard,53.43,1
1209,1642,2024-10-01,Standard,63.71,0
1210,4467,2024-12-29,Standard,35.39,1
1211,126,2024-11-15,Express,111.27,0
1212,2070,2024-10-17,Express,167.74,0
1213,154,2024-05-11,Express,74.03,0
1214,1890,2024-10-22,Premium,50.56,0
1215,868,2024-06-19,Standard,36.58,0
1216,1272,2024-07-08,Standard,67.46,0
1217,4414,2024-09-26,Standard,42.33,0
1218,2221,2024-01-24,Standard,50.28,1
1219,1383,2024-09-14,Standard,40.04,1
1220,2965,2023-10-16,Standard,66.88,0
1221,725,2024-05-11,Standard,51.77,0
1222,1305,2023-06-08,Standard,43.42,0
1223,2750,2024-06-04,Premium,114.18,0
1224,1202,2023-08-29,Premium,94.59,0
1225,3406,2023-02-04,Standard,42.81,0
1226,2493,2024-06-03,Standard,54.52,0
1227,3872,2023-05-25,Standard,57.54,0
1228,4762,2024-08-14,Premium,129.07,0
