order_id,variable_cost,delivery_cost,support_cost
997,18.11,11.38,4.15
998,23.78,27.11,7.21
999,22.01,23.79,9.71
1000,17.54,18.47,13.68
1001,25.73,9.85,6.03
1002,19.46,7.71,16.14
1003,34.97,18.34,4.66
1004,17.21,25.96,12.25
1005,46.36,18.22,19.46
1006,27.06,24.95,0.71
1007,22.05,22.71,11.54
1008,61.59,17.37,102.74
1009,27.31,14.32,12.9
1010,30.87,13.57,3.6
1011,21.51,12.03,2.35
1012,17.52,18.48,3.71
1013,70.93,24.64,5.97
1014,50.28,20.41,469.49
1015,19.87,22.88,4.82
1016,17.78,10.52,4.84
1017,18.19,16.41,4.87
1018,84.99,12.55,57.1
1019,85.19,23.15,4.07
1020,101.1,9.23,11.25
1021,14.91,19.5,94.88
1022,31.72,15.31,7.89
1023,95.66,23.94,2.73
1024,18.76,21.37,0.69
1025,56.46,19.63,14.53
1026,22.27,17.14,1.5
1027,80.18,15.77,3.82
1028,25.86,22.13,10.9
1029,26.62,20.68,9.18
1030,22.75,16.22,10.27
1031,47.19,25.43,160.64
1032,23.37,9.76,3.24
1033,18.12,17.61,2.4
1034,33.29,7.7,58.68
1035,18.02,20.9,38.46
1036,47.89,17.82,2.59
1037,19.61,24.56,5.54
1038,20.33,6.92,1.29
1039,13.41,21.96,19.47
1040,16.14,10.47,9.33
1041,95.91,22.89,9.8
1042,87.3,22.46,8.88
1043,34.58,23.63,35.96
1044,22.59,20.08,7.3
1045,16.18,13.58,8.35
1046,63.75,19.59,26.23
1047,33.06,24.83,3.85
1048,59.03,9.45,2.39
1049,111.64,21.66,134.48
1050,90.36,10.4,16.34
1051,26.28,28.65,4.44
1052,16.78,15.13,14.85
1053,36.75,20.49,4.24
1054,18.09,15.39,6.66
1055,37.4,11.09,13.1
1056,25.38,20.43,12.47
1057,42.55,18.62,8.78
1058,15.27,13.05,2.73
1059,94.54,23.08,1.76
1060,19.0,12.79,11.0
1061,127.7,9.66,16.16
1062,25.4,20.06,14.05
1063,29.16,13.18,10.78
1064,19.95,17.43,5.81
1065,84.17,27.2,9.35
1066,18.46,27.49,9.8
1067,46.16,19.82,19.68
1068,16.62,21.48,2.26
1069,36.63,17.39,2.72
1070,65.55,15.3,10.83
1071,23.21,12.03,13.46
1072,29.46,21.89,22.3
1073,25.14,23.07,10.4
1074,19.23,10.39,4.84
1075,32.16,22.88,3.22
1076,14.61,11.62,9.81
1077,19.49,23.9,5.08
1078,46.37,17.47,16.53
1079,25.74,7.86,8.37
1080,35.85,11.1,11.01
1081,31.1,17.29,7.38
1082,28.26,16.93,31.83
1083,69.04,18.83,2.11
1084,34.6,21.43,11.51
1085,51.47,17.39,9.9
1086,17.39,16.96,1.13
1087,15.6,10.34,18.7
1088,108.15,21.44,3.41
1089,42.0,14.63,59.89
1090,23.13,21.85,5.44
1091,20.16,9.12,6.01
1092,22.62,17.5,5.08
1093,24.9,18.74,3.17
1094,24.3,8.89,3.31
1095,59.72,21.64,39.37
1096,38.72,25.41,3.54
1097,67.45,7.96,1.99
1098,26.48,26.82,19.09
1099,13.39,10.47,3.69
1100,26.21,19.05,7.7
1101,29.84,17.49,33.15
1102,67.61,24.39,3.06
1103,35.43,8.14,14.99
1104,26.59,22.46,1.89
1105,60.08,22.24,1.83
1106,50.54,23.15,27.75
1107,65.32,10.15,16.33
1108,59.21,18.72,0.63
1109,83.09,16.19,5.97
1110,47.69,22.26,3.43
1111,20.99,24.04,18.09
1112,29.16,15.42,9.29
1113,30.42,20.17,9.56
1114,78.81,7.3,8.77
1115,39.6,26.41,26.04
1116,29.41,18.8,1.03
1117,69.21,24.98,60.67
1118,20.07,8.32,16.63
1119,44.0,14.46,6.48
1120,24.65,8.9,10.19
1121,20.08,12.13,5.31
1122,47.1,19.56,1.01
1123,20.61,9.71,2.6
1124,23.04,16.01,14.86
1125,28.9,10.53,5.2
1126,24.62,9.2,46.84
1127,45.93,14.28,16.05
1128,41.62,18.44,7.69
1129,16.69,12.21,105.36
1130,21.07,15.25,2.22
1131,51.92,17.35,36.23
1132,16.59,15.64,0.61
1133,28.62,16.65,9.28
1134,66.61,16.48,197.69
1135,136.4,27.15,5.46
1136,53.22,14.19,7.06
1137,91.44,11.06,10.14
1138,28.87,10.09,7.7
1139,64.31,26.97,18.14
1140,17.67,15.77,2.2
1141,73.86,9.7,0.75
1142,39.98,16.32,5.16
1143,42.01,24.71,9.13
1144,17.07,25.03,105.42
1145,15.97,22.75,9.57
1146,48.76,11.05,16.22
1147,15.73,21.33,18.44
1148,26.41,13.92,107.93
1149,19.58,13.5,11.89
1150,14.83,8.89,3.24
1151,19.4,24.8,18.96
1152,53.52,15.01,4.4
1153,34.1,20.66,4.33
1154,18.11,20.02,86.49
1155,30.65,11.09,9.3
1156,19.51,26.76,3.94
1157,17.32,8.01,1.64
1158,76.09,16.18,3.02
1159,102.17,9.93,11.73
1160,22.93,21.29,10.5
1161,46.97,13.43,12.91
1162,26.95,17.13,88.08
1163,102.09,20.81,47.93
1164,17.01,11.25,7.0
1165,17.64,27.01,101.61
1166,23.15,7.96,20.39
1167,16.82,8.02,6.92
1168,34.65,8.75,86.98
1169,26.33,20.55,13.23
1170,22.38,16.13,7.82
1171,27.12,8.87,6.78
1172,84.45,7.49,4.03
1173,20.85,10.05,12.85
1174,29.37,16.95,0.99
1175,24.37,11.9,2.87
1176,18.23,15.18,14.28
1177,16.84,20.1,8.88
1178,22.09,10.27,11.21
1179,123.05,9.64,5.71
1180,26.63,17.92,4.5
1181,29.71,10.27,9.73
1182,39.64,9.47,2.06
1183,63.33,13.93,25.09
1184,24.44,15.97,7.7
1185,48.19,26.81,8.26
1186,78.37,19.08,4.04
1187,23.98,16.81,2.58
1188,40.86,18.65,15.39
1189,21.97,24.54,5.37
1190,166.14,12.38,0.98
1191,73.37,27.21,2.36
1192,51.8,9.86,14.54
1193,34.6,17.44,9.48
1194,18.47,10.8,2.46
1195,33.53,11.38,5.15
1196,31.32,8.89,1.89
1197,17.3,15.63,6.67
1198,28.26,14.59,20.37
1199,100.65,17.1,1.99
1200,106.32,15.17,1.57
1201,20.28,13.08,10.79
1202,35.23,19.85,5.55
1203,49.14,12.25,11.34
1204,104.92,25.14,9.4
1205,21.51,17.51,7.42
1206,68.88,18.03,4.07
1207,86.72,9.5,2.96
1208,26.03,7.12,5.53
1209,30.87,24.97,1.49
1210,13.41,16.85,15.74
1211,61.82,15.87,3.81
1212,108.62,28.79,2.89
1213,39.58,27.9,1.33
1214,22.05,20.28,20.71
1215,17.27,16.71,37.71
1216,21.92,17.39,55.22
1217,25.52,24.48,31.9
1218,18.37,12.73,0.91
1219,21.1,20.7,5.74
1220,33.26,17.35,3.65
1221,20.46,22.42,2.0
1222,17.65,12.95,7.84
1223,44.08,17.56,9.26
1224,48.66,18.48,28.55
1225,20.46,7.5,13.83
1226,15.0,14.96,2.91
1227,23.77,10.46,51.27
1228,84.93,10.84,10.66
1229,63.96,11.42,39.58
1230,30.06,25.08,14.78
1231,83.23,10.66,46.33
1232,41.11,16.63,16.41
1233,24.11,16.61,29.53
1234,68.54,11.62,4.87
1235,19.75,20.56,3.21
1236,24.16,24.72,6.16
1237,31.48,15.83,82.26
1238,17.06,29.52,21.06
1239,56.45,17.74,8.73
1240,150.12,12.17,12.08
1241,33.51,21.16,7.68
1242,19.65,25.04,4.25
1243,34.0,30.86,15.6
1244,14.6,15.97,2.36
1245,30.38,21.25,14.34
1246,19.5,7.34,7.54
1247,22.16,14.75,13.88
1248,68.95,13.34,37.78
1249,41.45,20.23,46.74
1250,45.94,30.08,13.21
1251,19.71,24.51,2.6
1252,23.64,16.82,15.01
1253,88.82,24.49,9.72
1254,28.52,17.7,12.27
1255,16.63,22.68,1.34
1256,22.93,20.3,66.43
1257,43.81,18.31,14.37
1258,34.27,16.55,8.85
1259,21.16,10.27,6.2
1260,25.62,12.35,1.8
1261,26.12,12.34,5.63
1262,14.14,21.2,34.89
1263,21.24,9.14,9.75
1264,24.66,21.78,5.52
1265,22.66,15.78,9.09
1266,79.85,14.54,3.66
1267,18.08,11.82,9.16
1268,86.69,19.52,5.04
1269,17.23,21.43,3.76
1270,51.56,11.8,11.13
1271,27.7,18.78,43.53
1272,15.18,26.23,5.18
1273,22.83,15.01,15.12
1274,42.51,24.59,4.2
1275,46.89,10.14,2.57
1276,17.99,22.4,5.0
1277,40.01,22.22,25.39
1278,93.14,12.25,15.37
1279,47.65,9.62,4.41
1280,133.37,12.59,6.6
1281,51.8,16.42,5.99
1282,40.93,11.83,17.65
1283,50.65,16.79,9.37
1284,19.42,9.78,7.59
1285,71.39,13.12,1.76
1286,29.85,11.3,2.53
1287,37.67,21.36,8.11
1288,22.96,14.97,5.46
1289,74.33,13.99,104.48
1290,25.52,8.16,5.75
1291,98.94,21.13,4.0
1292,41.14,11.01,7.66
1293,21.29,15.21,1.99
1294,15.83,7.21,5.0
1295,40.62,21.19,11.71
1296,17.46,20.08,5.82
1297,35.96,21.12,7.4
1298,30.81,15.01,58.26
1299,23.87,14.33,13.76
1300,14.4,13.93,21.58
1301,18.75,12.04,3.59
1302,50.5,9.36,3.91
1303,36.28,25.78,1.62
1304,27.08,15.69,14.83
1305,64.05,22.18,2.71
1306,30.48,19.24,19.77
1307,24.67,17.98,2.87
1308,39.82,27.04,2.28
1309,24.07,16.22,23.15
1310,34.28,8.6,18.49
1311,21.5,28.8,9.92
1312,55.52,14.95,2.29
1313,104.83,26.57,22.54
1314,32.42,15.51,12.16
1315,27.34,20.01,100.64
1316,25.32,15.58,23.06
1317,38.02,24.4,3.61
1318,77.48,19.76,9.63
1319,115.71,16.89,2.0
1320,19.18,25.35,2.81
1321,40.56,14.05,4.79
1322,147.38,24.38,0.67
1323,117.01,14.24,13.81
1324,52.5,12.81,1.34
1325,19.57,27.32,19.87
1326,12.89,24.71,4.25
1327,52.27,24.63,4.13
1328,42.92,18.02,12.6
1329,70.63,17.33,6.32
1330,19.57,11.26,3.66
1331,48.39,7.27,19.2
1332,23.91,9.84,11.51
1333,29.01,9.17,23.61
1334,43.97,16.33,38.8
1335,72.91,23.05,33.15
1336,25.3,10.91,7.56
1337,63.5,23.94,3.41
1338,16.53,13.35,4.14
1339,53.88,12.42,9.01
1340,19.32,12.77,112.36
1341,22.72,7.73,23.61
1342,30.75,18.74,6.9
1343,69.96,13.32,3.5
1344,27.21,11.17,2.66
1345,16.58,24.41,46.28
1346,25.01,28.72,7.68
1347,20.53,19.19,0.75
1348,29.37,28.86,1.17
1349,25.69,10.25,10.67
1350,17.62,27.21,3.22
1351,84.73,13.06,13.02
1352,68.27,10.22,7.74
1353,39.65,15.08,27.57
1354,56.78,10.67,1.99
1355,111.96,16.94,2.81
1356,31.1,22.14,5.08
1357,58.52,29.06,6.19
1358,41.12,15.91,7.98
1359,14.65,10.34,47.53
1360,77.04,11.36,3.51
1361,88.61,15.55,11.96
1362,17.82,15.53,3.89
1363,44.6,14.64,11.94
1364,18.75,7.74,2.22
1365,27.22,27.71,1.18
1366,84.72,23.26,22.8
1367,16.88,22.1,19.58
1368,51.08,13.4,18.84
1369,103.27,9.56,14.4
1370,37.04,17.86,24.07
1371,25.59,15.79,91.71
1372,16.45,23.62,1.93
1373,106.93,11.9,11.33
1374,38.7,21.7,1.95
1375,28.93,14.12,3.94
1376,62.63,13.5,99.98
1377,44.25,15.99,20.53
1378,67.8,23.47,1.37
1379,96.61,15.99,4.03
1380,23.79,19.67,6.51
1381,36.45,10.48,3.31
1382,66.69,16.25,22.85
1383,34.34,22.62,16.23
1384,29.86,13.33,28.41
1385,16.32,9.64,20.69
1386,71.37,25.64,7.28
1387,21.05,8.07,1.73
1388,45.67,18.82,4.94
1389,62.39,23.8,4.31
1390,26.36,12.18,0.31
1391,54.36,21.31,3.17
1392,22.01,21.26,10.97
1393,17.31,13.11,3.75
1394,15.59,23.34,7.89
1395,18.49,21.81,17.57
1396,24.11,20.2,1.13
1397,41.04,15.69,5.19
1398,23.78,13.88,5.39
1399,22.88,25.56,31.83
1400,19.31,10.27,9.79
1401,20.97,21.79,9.52
1402,18.18,16.21,8.63
1403,17.69,22.79,6.01
1404,13.77,17.74,1.59
1405,70.77,15.31,24.15
1406,53.51,18.04,1.24
1407,30.12,20.2,11.78
1408,39.59,10.11,16.69
1409,18.15,17.05,16.17
1410,39.76,21.51,24.07
1411,28.82,15.43,13.15
1412,23.59,16.79,6.84
1413,46.74,18.69,0.97
1414,33.96,14.02,8.19
1415,28.69,9.71,5.91
1416,27.03,12.35,0.7
1417,27.87,22.33,3.13
1418,47.53,17.69,9.46
1419,91.6,25.6,1.86
1420,79.38,21.16,2.15
1421,23.54,8.9,6.96
1422,24.7,8.88,5.87
1423,14.33,16.89,2.25
1424,27.99,28.7,11.12
1425,16.63,20.77,7.37
1426,12.1,24.84,21.02
1427,17.09,12.56,19.45
1428,59.85,18.91,22.58
1429,34.05,14.08,39.78
1430,34.68,17.83,15.48
1431,28.14,24.65,27.49
1432,10.84,8.45,19.08
1433,46.23,20.35,9.13
1434,53.67,15.6,1.49
1435,27.01,8.21,4.72
1436,48.86,22.33,249.15
1437,84.99,19.34,2.98
1438,41.48,27.33,17.57
1439,25.8,20.91,3.08
1440,15.33,15.26,4.96
1441,29.82,18.96,24.8
1442,108.47,14.48,29.76
1443,31.06,16.39,7.68
1444,29.27,11.94,7.62
1445,77.78,20.52,16.09
1446,27.23,17.88,49.9
1447,34.19,8.64,16.05
1448,46.63,11.87,7.3
1449,29.45,6.8,2.85
1450,34.0,14.36,17.05
1451,11.34,21.2,3.66
1452,115.64,19.33,4.94
1453,47.96,20.67,15.73
1454,102.39,22.4,3.11
1455,15.27,20.26,10.72
1456,22.61,22.4,4.44
1457,22.0,21.54,3.88
1458,17.9,11.69,22.08
1459,24.1,17.6,11.17
1460,38.64,18.31,15.42
1461,96.6,11.23,6.4
1462,72.05,17.69,16.45
1463,16.24,24.2,10.07
1464,22.19,16.72,29.15
1465,30.51,13.6,108.41
1466,78.92,20.85,2.35
1467,34.22,9.32,10.54
1468,33.0,19.02,3.05
1469,175.11,16.28,0.89
1470,99.92,16.14,5.77
1471,83.12,23.33,15.04
1472,33.98,11.66,5.18
1473,72.19,15.65,5.6
1474,43.66,14.67,13.41
1475,14.9,7.36,19.29
1476,52.66,30.64,28.97
1477,16.98,10.74,7.85
1478,21.68,17.21,3.52
1479,25.14,20.63,6.14
1480,42.31,19.06,2.29
1481,24.14,11.92,7.06
1482,53.08,12.49,9.19
1483,84.42,20.89,6.56
1484,52.48,24.23,2.75
1485,85.72,15.78,35.97
1486,21.54,13.95,7.9
1487,87.28,11.09,3.66
1488,81.26,8.02,11.18
1489,18.6,16.4,10.17
1490,15.64,17.0,10.63
1491,21.48,17.39,14.89
1492,17.25,11.62,1.99
1493,46.1,15.09,5.13
1494,15.04,7.7,0.86
1495,60.22,20.18,1.43
1496,37.27,22.01,8.88
1497,21.13,8.69,11.29
1498,70.36,19.01,5.03
1499,52.31,23.82,21.97
1500,58.03,28.2,1.6
1501,22.56,18.51,2.02
1502,36.76,15.78,2.34
1503,14.49,8.55,20.32
1504,22.46,29.17,3.71
1505,64.44,13.31,8.87
1506,33.0,7.19,19.88
1507,17.66,24.14,2.3
1508,57.92,25.17,4.88
1509,52.12,9.24,164.58
1510,42.31,13.67,1.2
1511,20.09,14.21,11.25
1512,49.07,18.57,2.11
1513,23.5,15.16,5.95
1514,47.84,14.18,22.24
1515,15.82,12.59,8.46
1516,105.22,24.6,1.21
1517,17.45,14.25,4.94
1518,98.01,15.91,83.01
1519,26.64,16.97,15.98
1520,26.29,19.06,4.19
1521,20.26,12.75,1.73
1522,21.58,22.98,13.28
1523,67.43,18.84,3.82
1524,75.87,16.02,16.82
1525,22.32,12.05,28.9
1526,19.98,20.24,1.29
1527,12.94,10.98,5.13
1528,15.68,17.2,8.37
1529,65.03,19.39,0.66
1530,75.2,20.81,5.67
1531,45.04,12.48,33.29
1532,24.16,26.39,8.43
1533,100.75,15.76,3.88
1534,87.54,7.05,1.89
1535,50.69,8.93,10.81
1536,28.65,7.21,5.51
1537,17.31,21.14,0.73
1538,40.04,16.96,11.54
1539,79.01,20.41,1.89
1540,53.24,11.35,4.05
1541,77.58,24.53,46.6
1542,17.98,27.23,11.73
1543,29.38,27.81,10.31
1544,33.73,29.4,27.27
1545,47.17,19.07,8.23
1546,101.32,8.94,46.72
1547,51.31,7.88,10.52
1548,109.66,12.71,5.76
1549,19.36,17.96,22.03
1550,128.98,24.73,19.25
1551,79.16,31.76,4.02
1552,56.6,21.47,11.69
1553,18.8,20.73,2.08
1554,71.14,22.56,14.3
1555,42.79,11.53,2.95
1556,24.05,14.18,9.87
1557,14.93,12.41,6.31
1558,21.71,18.36,3.72
1559,27.84,24.04,4.31
1560,28.63,15.62,2.86
1561,66.27,7.73,4.78
1562,31.16,22.88,50.38
1563,87.35,21.27,1.87
1564,32.28,19.4,4.5
1565,62.01,19.26,25.9
1566,87.67,13.8,5.93
1567,41.44,20.08,19.98
1568,57.35,18.99,3.92
1569,30.64,21.39,10.32
1570,22.32,22.25,128.57
1571,17.97,13.69,7.69
1572,15.76,16.68,15.0
1573,117.62,13.39,76.29
1574,27.12,9.07,3.27
1575,12.09,9.0,20.59
1576,86.45,17.65,33.17
1577,30.57,21.27,0.48
1578,36.47,10.0,11.24
1579,27.9,22.49,11.26
1580,14.83,21.63,37.28
1581,107.37,16.38,4.22
1582,23.42,10.51,14.22
1583,73.68,14.64,2.03
1584,16.77,30.57,25.38
1585,30.73,21.61,17.26
1586,53.54,14.77,14.64
1587,28.01,25.31,17.81
1588,30.78,12.91,16.8
1589,52.3,18.06,1.88
1590,99.42,16.28,3.5
1591,17.52,26.88,3.02
1592,80.62,6.99,2.01
1593,21.59,20.74,14.99
1594,27.46,14.54,86.74
1595,44.62,14.49,3.4
1596,22.94,7.81,6.59
1597,76.11,26.49,2.69
1598,33.32,6.85,2.85
1599,44.44,15.99,4.68
1600,51.0,20.0,3.29
1601,39.64,12.88,2.62
1602,53.45,15.2,18.79
1603,26.31,12.53,1.7
1604,38.44,9.48,5.44
1605,25.67,11.47,15.04
1606,14.58,19.69,0.68
1607,94.42,12.63,17.95
1608,85.11,21.17,13.71
1609,48.67,17.53,18.64
1610,16.5,9.26,8.82
1611,29.17,12.02,16.99
1612,20.19,9.76,10.46
1613,24.61,21.16,9.06
1614,23.97,13.71,0.93
1615,17.72,11.31,15.16
1616,21.86,11.63,3.9
1617,93.18,15.45,16.43
1618,26.14,14.21,54.79
1619,38.38,16.49,7.08
1620,23.93,11.63,22.7
1621,33.89,8.03,14.97
1622,21.7,18.38,10.91
1623,18.58,12.72,32.38
1624,66.74,16.96,14.69
1625,29.5,25.72,118.41
1626,47.21,15.5,2.63
1627,28.9,19.21,6.82
1628,25.94,28.79,15.31
1629,63.01,24.87,3.45
1630,27.05,24.59,16.08
1631,22.95,15.98,5.82
1632,68.71,11.63,4.91
1633,28.95,18.84,6.51
1634,101.94,7.21,4.67
1635,34.72,17.37,2.61
1636,42.96,15.34,56.64
1637,91.98,16.48,4.82
1638,43.07,19.37,33.6
1639,31.02,16.94,3.13
1640,84.62,19.35,6.66
1641,126.65,18.58,17.1
1642,53.19,14.34,20.92
1643,58.38,10.97,23.93
1644,13.51,24.25,15.09
1645,31.27,16.34,4.39
1646,23.49,18.11,17.03
1647,21.68,15.59,11.95
1648,18.29,17.38,6.8
1649,24.62,24.51,31.61
1650,57.66,19.69,2.11
1651,18.83,11.27,73.54
1652,60.41,23.92,6.11
1653,33.58,8.57,2.97
1654,51.83,14.98,1.29
1655,23.98,11.34,4.55
1656,54.33,24.32,17.53
1657,21.03,17.6,2.04
1658,32.67,16.49,26.91
1659,65.59,11.51,24.31
1660,35.46,19.38,1.8
1661,27.41,19.07,5.84
1662,59.92,20.99,21.11
1663,20.8,19.97,16.97
1664,19.0,19.46,5.07
1665,62.34,18.26,5.51
1666,37.94,16.56,2.98
1667,31.11,11.01,3.01
1668,25.93,12.48,5.17
1669,87.5,10.96,2.31
1670,21.62,15.42,6.95
1671,19.15,6.81,7.94
1672,21.7,15.64,4.57
1673,37.95,20.35,12.38
1674,29.66,12.53,19.96
1675,92.86,24.39,6.66
1676,36.22,27.52,26.88
1677,32.89,28.53,31.04
1678,85.23,27.13,13.57
1679,16.86,28.9,4.23
1680,25.13,17.23,7.11
1681,28.06,17.68,27.21
1682,31.0,16.23,0.73
1683,26.57,12.81,69.25
1684,20.95,17.08,4.33
1685,44.15,24.68,8.3
1686,18.62,14.31,19.69
1687,16.35,8.39,6.06
1688,66.67,10.28,17.32
1689,97.0,25.89,12.49
1690,69.43,9.68,3.04
1691,67.79,17.11,8.3
1692,23.02,25.82,7.52
1693,19.35,21.65,4.35
1694,33.63,13.81,4.88
1695,31.25,8.15,8.08
1696,53.31,15.19,11.76
1697,16.12,26.73,6.84
1698,70.51,14.61,10.42
1699,23.53,24.96,11.19
1700,24.97,25.67,15.08
1701,59.76,21.14,8.42
1702,56.22,29.1,1.42
1703,26.69,26.79,7.74
1704,30.52,24.67,0.48
1705,21.24,16.53,5.82
1706,110.36,11.81,23.21
1707,20.4,23.2,6.29
1708,80.65,11.86,11.16
1709,22.68,15.16,24.15
1710,24.98,18.05,24.43
1711,29.27,12.71,2.24
1712,34.91,22.56,4.65
1713,74.66,8.19,73.41
1714,32.32,16.12,8.76
1715,25.96,29.5,5.39
1716,20.03,21.12,5.58
1717,25.87,26.25,16.99
1718,50.22,15.68,3.44
1719,41.44,22.16,4.75
1720,13.7,24.23,1.05
1721,87.31,8.97,21.51
1722,31.67,16.47,2.62
1723,22.53,13.12,1.99
1724,54.37,12.67,5.54
1725,24.73,29.43,14.5
1726,31.15,27.23,2.69
1727,58.74,14.98,13.42
1728,23.67,16.41,11.13
1729,20.23,17.73,1.52
1730,39.66,26.87,33.82
1731,59.53,20.33,9.75
1732,21.66,27.42,15.73
1733,19.28,21.38,3.25
1734,13.18,11.65,14.42
1735,15.42,29.79,13.97
1736,25.17,11.98,6.35
1737,120.88,13.24,9.15
1738,50.06,11.0,17.79
1739,23.17,12.3,2.9
1740,15.89,19.37,3.76
1741,13.01,21.98,6.53
1742,30.96,10.72,1.21
1743,15.65,14.2,22.74
1744,26.61,30.09,0.61
1745,35.09,18.67,2.99
1746,32.31,19.06,3.32
1747,21.77,20.44,3.94
1748,10.34,14.71,6.51
1749,20.72,17.29,2.89
1750,102.48,22.84,6.15
1751,79.5,14.8,2.79
1752,37.83,13.81,2.85
1753,21.64,9.71,7.07
1754,19.59,21.85,14.51
1755,53.03,9.42,8.86
1756,27.16,15.34,16.75
1757,21.69,15.48,11.66
1758,26.64,18.88,5.31
1759,177.54,16.57,3.71
1760,21.66,12.95,7.37
1761,38.56,19.09,14.81
1762,78.33,21.92,2.73
1763,43.02,15.8,16.15
1764,22.44,24.19,12.77
1765,21.8,22.65,25.61
1766,19.73,26.78,3.4
1767,69.67,23.24,4.39
1768,60.9,13.25,27.79
1769,16.84,18.84,4.19
1770,17.39,20.59,3.63
1771,40.01,15.83,8.32
1772,33.65,24.79,11.62
1773,32.28,15.08,30.12
1774,19.18,13.56,1.53
1775,30.22,15.4,2.65
1776,53.04,14.28,1.5
1777,33.0,18.82,2.83
1778,22.78,20.28,0.97
1779,12.48,16.24,5.34
1780,28.18,20.93,4.75
1781,33.62,17.93,8.46
1782,29.83,18.43,21.63
1783,104.66,10.03,9.27
1784,76.74,19.91,1.05
1785,34.37,9.52,25.77
1786,52.57,17.78,4.09
1787,17.62,20.79,8.46
1788,50.56,12.05,5.67
1789,24.31,14.45,33.31
1790,55.77,24.06,10.28
1791,11.87,11.99,19.95
1792,18.79,20.08,9.92
1793,21.79,14.74,12.68
1794,69.27,8.22,25.63
1795,13.23,13.78,5.41
1796,78.3,19.67,40.94
1797,29.06,14.59,11.47
1798,23.67,19.97,4.18
1799,27.4,15.93,6.37
1800,29.07,24.21,51.71
1801,11.56,22.83,1.99
1802,12.22,18.2,12.57
1803,45.11,20.25,6.11
1804,43.56,25.01,15.52
1805,107.39,17.71,6.32
1806,21.82,10.89,32.63
1807,24.69,14.28,17.53
1808,56.47,23.3,7.86
1809,33.44,20.79,3.54
1810,21.91,23.73,11.2
1811,101.72,7.21,2.11
1812,52.19,25.94,40.91
1813,73.51,16.6,31.65
1814,32.03,16.15,5.92
1815,19.58,11.52,3.9
1816,28.95,16.76,1.45
1817,29.36,13.26,2.67
1818,19.27,12.4,1.11
1819,36.02,18.41,129.99
1820,46.68,12.69,6.33
1821,25.02,25.26,36.12
1822,47.4,16.87,2.72
1823,74.49,21.76,8.82
1824,12.95,14.93,3.44
1825,24.97,16.34,31.42
1826,34.98,21.58,7.3
1827,16.34,29.87,3.93
1828,57.93,23.34,10.72
1829,85.85,18.37,29.81
1830,15.73,12.05,11.05
1831,14.42,15.54,10.53
1832,19.17,13.28,4.4
1833,37.14,24.33,3.69
1834,31.69,26.23,5.46
1835,26.28,25.88,14.03
1836,31.77,22.56,3.76
1837,28.75,17.69,1.82
1838,15.14,13.31,3.47
1839,16.68,24.76,53.68
1840,15.9,8.47,10.06
1841,85.88,21.4,9.28
1842,63.65,14.68,43.05
1843,18.2,11.35,3.35
1844,95.68,27.45,27.08
1845,18.62,10.32,3.84
1846,42.61,22.58,9.16
1847,15.12,25.87,8.39
1848,40.62,14.35,7.81
1849,17.72,19.69,5.44
1850,20.45,23.08,6.97
1851,13.96,7.3,1.52
1852,21.72,12.68,2.42
1853,21.0,9.06,7.84
1854,29.64,16.16,1.71
1855,38.57,12.94,1.93
1856,26.23,22.06,9.58
1857,18.49,7.5,6.73
1858,68.1,10.85,5.72
1859,26.85,9.84,4.37
1860,18.62,12.73,4.19
1861,67.78,14.17,16.88
1862,50.47,16.34,6.19
1863,36.13,15.64,2.03
1864,23.43,21.34,1.1
1865,33.26,14.39,17.13
1866,24.67,23.97,20.02
1867,120.52,17.41,18.4
1868,46.94,10.35,2.86
1869,35.29,16.16,13.57
1870,36.57,19.67,24.99
1871,54.97,18.77,11.89
1872,40.2,24.39,6.97
1873,27.66,8.34,19.08
1874,100.22,18.65,2.7
1875,57.19,20.63,4.62
1876,29.11,23.09,17.59
1877,121.27,13.76,1.35
1878,15.45,14.23,2.31
1879,23.61,15.11,8.68
1880,25.54,8.02,9.22
1881,94.25,17.5,28.05
1882,19.64,12.6,15.62
1883,18.51,13.98,13.23
1884,17.69,10.66,3.09
1885,44.16,9.55,1.72
1886,27.91,20.33,25.53
1887,20.82,15.02,2.4
1888,21.84,8.9,47.58
1889,11.89,18.75,10.45
1890,38.11,7.23,6.17
1891,17.89,25.94,38.88
1892,41.31,23.18,4.62
1893,12.97,7.25,10.36
1894,27.32,10.25,53.58
1895,50.6,9.91,29.25
1896,32.26,27.93,9.35
1897,52.69,25.81,0.88
1898,98.86,25.88,33.44
1899,36.2,23.16,20.29
1900,22.34,19.91,1.63
1901,28.91,20.45,21.7
1902,16.35,11.85,3.07
1903,25.37,8.44,3.62
1904,21.38,15.31,7.46
1905,56.57,11.22,7.28
1906,65.79,14.41,1.95
1907,24.81,14.53,42.95
1908,28.78,12.55,12.91
1909,17.45,10.28,9.21
1910,32.32,14.28,36.3
1911,55.3,15.47,16.72
1912,18.15,10.79,10.26
1913,22.91,14.58,118.95
1914,41.41,17.07,9.45
1915,20.19,17.71,4.17
1916,63.79,13.17,4.95
1917,40.51,8.33,21.3
1918,53.37,16.97,2.41
1919,48.09,17.64,6.24
1920,27.26,12.26,4.03
1921,16.23,11.78,85.95
1922,28.39,11.0,33.46
1923,67.11,20.74,13.23
1924,25.12,16.82,17.89
1925,22.54,18.59,6.93
1926,61.72,12.53,42.12
1927,45.12,18.44,15.33
1928,92.22,22.55,25.94
